jaar	rand	opp
2009	1	1.15
2009	1	1.15
2009	1	1.15
2009	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2012	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2015	1	1.15
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2009	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2012	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2015	1	1.16
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2009	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2012	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2015	1	1.17
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2009	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2012	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2015	1	1.18
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2009	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2012	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2015	1	1.19
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2009	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2012	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2015	1	1.2
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2009	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2012	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2015	1	1.21
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2009	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2012	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2015	1	1.22
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2009	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2012	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2015	1	1.23
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2009	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2012	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2015	1	1.24
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2009	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2012	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2015	1	1.25
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2009	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2012	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2015	1	1.26
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2009	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2012	1	1.27
2015	1	1.27
2015	1	1.27
