IDPlots	IDGroup	Periode	PlotWeight	Paired_1_2	DivK	Div	NbHerb	NbOudbos	NbSpecRare	NbBos	NbOpen	NbEdge	NbIndif	NbUitheems	OwnerType	ForestAge	Frag	fPeriode	fpnv	fpnvGroup	Rand	FragInv	Fragclass	Bos01
164113	164113_2	2	1	FALSE	1.31770014510668	4.59799471526632	14	1	0	0	0	0	9	1	Private	NA	0.668216	2	79	Arm Eiken-beukenbos	Volledig in bos	0.331784	25% tot < 50%	0
164114	164114_1	1	1	FALSE	1.45080502008392	8.99477283980525	5	0	0	0	0	0	1	0	Private	recent	0.5779144	1	79	Arm Eiken-beukenbos	Volledig in bos	0.4220856	25% tot < 50%	0
164114	164114_2	2	0.76	FALSE	1.26395266139078	6.14211511823751	5	1	0	0	0	0	1	0	Private	recent	0.5779144	2	79	Arm Eiken-beukenbos	Rand	0.4220856	25% tot < 50%	0
164124	164124_2	2	0.77	FALSE	1.9553649824707	7.44310544263203	16	1	1	2	2	1	9	0	Private	recent	0.6136404	2	20	Elzenbroekbos	Rand	0.3863596	25% tot < 50%	1
164126	164126_2	2	0.52	FALSE	2.37324868500907	12.0674471506517	20	1	1	1	2	0	8	1	Private	NA	0.409466	2	79	Arm Eiken-beukenbos	Rand	0.590534	50% tot < 75%	1
164141	164141_1	2	1	FALSE	0.969309411693136	2.63612335464555	4	0	0	0	0	0	3	0	Private	recent	0.414973	2	20	Elzenbroekbos	Volledig in bos	0.585027	50% tot < 75%	0
164145	164145_1	1	1	FALSE	0.465002055186523	1.85892998269566	2	0	0	0	1	0	1	0	Private	NA	NA	1	78	Arm Eiken-beukenbos	Volledig in bos	NA	NA	0
165005	165005_1	1	1	TRUE	NA	1	0	0	0	0	0	0	0	0	Private	recent	0.4170061	1	69	Eiken-beukenbos	Volledig in bos	0.5829939	50% tot < 75%	0
165005	165005_1	2	1	TRUE	0.600166073159646	6.09951684981115	3	1	0	0	0	0	2	0	Private	recent	0.4170061	2	69	Eiken-beukenbos	Volledig in bos	0.5829939	50% tot < 75%	0
165015	165015_2	2	0.9	FALSE	1.33555782783723	3.80211628127547	16	2	0	1	1	2	8	1	Private	recent	0.5426768	2	40	Elzen-vogelkersbos	Rand	0.4573232	25% tot < 50%	1
165043	165043_2	2	1	FALSE	0.395618356174363	2.92156365964829	5	1	0	1	0	0	0	0	Private	NA	0.5163287	2	68	Eiken-beukenbos	Volledig in bos	0.4836713	25% tot < 50%	1
165046	165046_2	2	1	FALSE	1.14599251541992	3.69705913863909	9	0	1	1	0	0	5	0	Private	recent	0.5575124	2	79	Arm Eiken-beukenbos	Volledig in bos	0.4424876	25% tot < 50%	1
165051	165051_2	2	0.45	FALSE	1.83860848641979	6.46649782536225	15	1	0	1	0	1	7	1	Private	NA	0.4165176	2	40	Elzen-vogelkersbos	Rand	0.5834824	50% tot < 75%	1
165053	165053_1	1	1	FALSE	0	3.29876977693224	1	1	0	1	0	0	0	0	Private	recent	NA	1	78	Arm Eiken-beukenbos	Volledig in bos	NA	NA	1
165055	165055_2	2	0.66	FALSE	1.64529041083799	8.54010193074948	17	5	0	0	1	0	13	0	Private	NA	0.4537392	2	69	Eiken-beukenbos	Rand	0.5462608	50% tot < 75%	0
165059	165059_2	2	0.93	FALSE	1.73893568285662	6.5570753518621	13	3	0	1	0	1	7	0	Private	recent	0.6739184	2	79	Arm Eiken-beukenbos	Rand	0.3260816	25% tot < 50%	1
165062	165062_2	2	1	FALSE	1.45294630448673	5.90654572612893	7	3	0	2	0	0	2	0	Public	recent	0.4434391	2	69	Eiken-beukenbos	Volledig in bos	0.5565609	50% tot < 75%	1
165092	165092_2	2	1	FALSE	1.41997200855211	4.13700463788093	13	0	0	0	0	0	6	1	Private	recent	0.3439681	2	40	Elzen-vogelkersbos	Volledig in bos	0.6560319	50% tot < 75%	0
165116	165116_1	1	1	FALSE	1.84619583017442	6.41344051254913	20	0	0	0	4	1	7	0	Private	recent	0.5307079	1	69	Eiken-beukenbos	Volledig in bos	0.4692921	25% tot < 50%	0
165116	165116_2	2	1	FALSE	0.853284130128662	2.86697337633644	10	0	0	1	0	0	3	0	Public	recent	0.5307079	2	69	Eiken-beukenbos	Volledig in bos	0.4692921	25% tot < 50%	1
165147	165147_2	2	0.41	FALSE	1.59248541317321	8.46099030488971	7	0	0	1	1	0	3	0	Private	NA	0.1290713	2	69	Eiken-beukenbos	Rand	0.8709287	75% tot < 95%	1
165148	165148_1	1	1	FALSE	1.09861228866811	6	3	1	0	1	0	0	0	0	Private	recent	NA	1	69	Eiken-beukenbos	Volledig in bos	NA	NA	1
166005	166005_1	1	1	TRUE	0.863093956261745	3.30729454516417	10	2	0	1	0	0	6	0	Private	oud	0.6070989	1	79	Arm Eiken-beukenbos	Volledig in bos	0.3929011	25% tot < 50%	1
166005	166005_1	2	1	TRUE	0.552722591658469	4.05752484422394	4	1	0	1	0	0	1	0	Private	oud	0.6070989	2	79	Arm Eiken-beukenbos	Volledig in bos	0.3929011	25% tot < 50%	1
166013	166013_2	2	1	FALSE	0.693147180559945	5.97599109740694	2	0	0	0	0	0	0	0	Private	oud	0.8311051	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1688949	5% tot < 25%	0
166016	166016_2	2	1	FALSE	0.987021527024828	2.71454036594462	9	3	0	1	0	0	6	0	Private	recent	0.8126872	2	79	Arm Eiken-beukenbos	Volledig in bos	0.1873128	5% tot < 25%	1
166021	166021_1	1	1	FALSE	1.2852930241201	6.61458551194808	4	0	0	0	1	0	1	0	Private	recent	NA	1	78	Arm Eiken-beukenbos	Volledig in bos	NA	NA	0
166023	166023_1	1	1	TRUE	0	2.3811015779523	1	0	0	0	0	0	0	0	Private	recent	0.5869809	1	79	Arm Eiken-beukenbos	Volledig in bos	0.4130191	25% tot < 50%	0
166023	166023_1	2	0.85	TRUE	1.55765001552435	10.3083047220921	8	3	0	1	0	0	4	0	Private	recent	0.5869809	2	79	Arm Eiken-beukenbos	Rand	0.4130191	25% tot < 50%	1
166024	166024_1	1	1	TRUE	0.57731498484246	2.12119108949182	3	1	0	0	0	0	1	0	Private	recent	0.7791569	1	79	Arm Eiken-beukenbos	Volledig in bos	0.2208431	5% tot < 25%	0
166024	166024_1	2	1	TRUE	0.54835580885965	2.23271435113799	6	1	0	0	0	0	3	0	Private	recent	0.7791569	2	79	Arm Eiken-beukenbos	Volledig in bos	0.2208431	5% tot < 25%	0
166032	166032_1	2	0.96	FALSE	1.62154931011448	12.4689882563183	6	1	0	0	0	0	2	0	Private	recent	0.6463727	2	79	Arm Eiken-beukenbos	Rand	0.3536273	25% tot < 50%	0
166050	166050_2	2	1	FALSE	1.85063486111231	7.61998550354377	10	2	1	1	0	0	5	1	Private	recent	0.5737329	2	78	Arm Eiken-beukenbos	Volledig in bos	0.4262671	25% tot < 50%	1
166056	166056_1	1	1	TRUE	0.775056483623994	2.17071473355559	3	0	0	0	0	0	0	0	Private	recent	0.5757448	1	78	Arm Eiken-beukenbos	Volledig in bos	0.4242552	25% tot < 50%	0
166056	166056_1	2	1	TRUE	0.465999256961043	1.72446512501156	2	0	0	0	0	0	0	0	Private	recent	0.5757448	2	78	Arm Eiken-beukenbos	Volledig in bos	0.4242552	25% tot < 50%	0
166069	166069_1	1	1	FALSE	0.691130968542425	2.18665919274963	7	0	0	1	0	0	3	0	Public	recent	0.874108	1	79	Arm Eiken-beukenbos	Volledig in bos	0.125892	5% tot < 25%	1
166069	166069_2	2	1	FALSE	1.03945242799747	4.22096270499872	7	0	0	1	0	1	3	0	Public	recent	0.874108	2	79	Arm Eiken-beukenbos	Volledig in bos	0.125892	5% tot < 25%	1
166076	166076_2	2	1	FALSE	1.45080502008392	10.6559794731675	5	2	0	0	0	1	3	0	Private	oud	0.7207017	2	79	Arm Eiken-beukenbos	Volledig in bos	0.2792983	25% tot < 50%	0
166077	166077_1	2	1	FALSE	1.73781301380021	7.14109835652741	9	1	0	1	0	1	5	0	Public	oud	0.8462734	2	40	Elzen-vogelkersbos	Volledig in bos	0.1537266	5% tot < 25%	1
166078	166078_2	2	1	FALSE	1.447569987439	4.2527676699214	11	3	0	1	0	0	6	0	Public	recent	0.6790496	2	69	Eiken-beukenbos	Volledig in bos	0.3209504	25% tot < 50%	1
166084	166084_1	1	1	TRUE	NA	1.64938488846612	0	0	0	0	0	0	0	0	Private	oud	0.8410168	1	79	Arm Eiken-beukenbos	Volledig in bos	0.1589832	5% tot < 25%	0
166084	166084_1	2	1	TRUE	NA	1	0	0	0	0	0	0	0	0	Private	oud	0.8410168	2	79	Arm Eiken-beukenbos	Volledig in bos	0.1589832	5% tot < 25%	0
166085	166085_1	1	1	TRUE	1.45080502008392	8.2261873477097	5	3	0	1	0	0	2	0	Private	oud	0.6404254	1	40	Elzen-vogelkersbos	Volledig in bos	0.3595746	25% tot < 50%	1
166085	166085_1	2	0.94	TRUE	1.11194782822185	3.52933778784324	8	3	0	2	0	1	4	0	Private	oud	0.6404254	2	40	Elzen-vogelkersbos	Rand	0.3595746	25% tot < 50%	1
166092	166092_1	2	1	FALSE	0.867563228481461	1.21700320311053	3	1	0	0	0	0	1	0	Public	oud	0.7641368	2	40	Elzen-vogelkersbos	Volledig in bos	0.2358632	5% tot < 25%	0
166094	166094_2	2	0.38	FALSE	1.42789161304149	8.98068295035501	5	2	0	1	0	0	3	0	Private	NA	0.4823132	2	78	Arm Eiken-beukenbos	Rand	0.5176868	50% tot < 75%	1
166103	166103_1	1	1	FALSE	1.91335479549746	8.08001770305991	20	5	0	4	0	0	13	0	Private	recent	NA	1	40	Elzen-vogelkersbos	Volledig in bos	NA	NA	1
166106	166106_2	2	0.66	FALSE	2.1848040859273	9.70540647979799	28	1	0	0	4	1	14	0	Private	NA	0.4715307	2	40	Elzen-vogelkersbos	Rand	0.5284693	50% tot < 75%	0
166127	166127_1	2	1	FALSE	0	2.78917899200449	1	1	0	1	0	0	0	0	Private	recent	0.7005104	2	40	Elzen-vogelkersbos	Volledig in bos	0.2994896	25% tot < 50%	1
166130	166130_2	2	1	FALSE	1.94889797468705	7.11090067970416	18	1	0	0	4	0	10	0	Private	NA	0.2934101	2	69	Eiken-beukenbos	Volledig in bos	0.7065899	50% tot < 75%	0
166156	166156_1	2	1	FALSE	2.06768599804404	12.5991947607963	9	5	0	2	0	0	5	0	Public	oud	0.7654216	2	69	Eiken-beukenbos	Volledig in bos	0.2345784	5% tot < 25%	1
166158	166158_1	2	0.96	FALSE	1.75657771272926	6.09637408758888	15	0	0	0	0	1	11	0	Private	recent	0.4310738	2	40	Elzen-vogelkersbos	Rand	0.5689262	50% tot < 75%	0
167001	167001_2	2	1	FALSE	1.69483311334343	5.77816314159836	13	3	0	0	1	0	8	0	Public	recent	0.6770768	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3229232	25% tot < 50%	0
167002	167002_1	1	1	FALSE	1.14156557804516	3.52215634936748	13	3	0	0	3	0	7	0	Public	recent	0.6758037	1	78	Arm Eiken-beukenbos	Volledig in bos	0.3241963	25% tot < 50%	0
167002	167002_2	2	1	FALSE	2.15090654557166	9.68084905120886	26	3	0	1	6	0	11	0	Public	recent	0.6758037	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3241963	25% tot < 50%	1
167037	167037_1	1	1	TRUE	0	2.62469033904626	1	0	0	0	0	0	0	0	Private	oud	0.6717741	1	69	Eiken-beukenbos	Volledig in bos	0.3282259	25% tot < 50%	0
167037	167037_1	2	1	TRUE	1.62107523408954	10.7717762353148	7	0	0	0	0	1	2	0	Private	oud	0.6717741	2	69	Eiken-beukenbos	Volledig in bos	0.3282259	25% tot < 50%	0
167047	167047_2	2	0.75	FALSE	0.499466998719069	3.22911795940203	8	0	0	1	0	0	5	0	Private	NA	0.5257481	2	69	Eiken-beukenbos	Rand	0.4742519	25% tot < 50%	1
167048	167048_2	2	0.76	FALSE	0.400455612828561	1.76086836371346	3	1	1	0	0	0	1	0	Private	recent	0.5034634	2	78	Arm Eiken-beukenbos	Rand	0.4965366	25% tot < 50%	0
167050	167050_1	1	1	TRUE	0.663387596151668	3.35651642208269	6	0	0	0	0	2	0	0	Private	recent	0.6155145	1	78	Arm Eiken-beukenbos	Volledig in bos	0.3844855	25% tot < 50%	0
167050	167050_1	2	1	TRUE	0.122524721154416	1.54778000906597	3	1	0	0	0	0	1	0	Private	recent	0.6155145	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3844855	25% tot < 50%	0
167056	167056_1	1	1	FALSE	0.0618907506657226	1.08444736650246	2	1	0	0	0	0	1	0	Private	recent	0.5597084	1	78	Arm Eiken-beukenbos	Volledig in bos	0.4402916	25% tot < 50%	0
167056	167056_2	2	0.85	FALSE	1.02609409869692	3.25429325539431	14	3	0	0	1	1	10	0	Private	recent	0.5597084	2	78	Arm Eiken-beukenbos	Rand	0.4402916	25% tot < 50%	0
167071	167071_1	1	1	FALSE	NA	1	0	0	0	0	0	0	0	0	Private	recent	0.7034659	1	78	Arm Eiken-beukenbos	Volledig in bos	0.2965341	25% tot < 50%	0
167071	167071_2	2	1	FALSE	1.20410690172502	9.71350197056802	6	3	0	1	0	0	3	0	Private	recent	0.7034659	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2965341	25% tot < 50%	1
167072	167072_1	1	1	FALSE	1.00080484707638	6.36992038728154	4	1	0	0	0	0	1	0	Private	oud	0.8116845	1	78	Arm Eiken-beukenbos	Volledig in bos	0.1883155	5% tot < 25%	0
167072	167072_2	2	1	FALSE	1.86400816667499	12.7319598315815	13	2	0	0	0	0	7	0	Public	oud	0.8116845	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1883155	5% tot < 25%	0
167078	167078_2	2	0.63	FALSE	2.58142955828108	22.0106278792663	20	2	1	1	2	2	12	1	Private	recent	0.4781098	2	78	Arm Eiken-beukenbos	Rand	0.5218902	50% tot < 75%	1
167080	167080_2	2	1	FALSE	1.19554981410884	5.87101476367198	8	2	0	1	2	0	3	0	Private	recent	0.4218454	2	78	Arm Eiken-beukenbos	Volledig in bos	0.5781546	50% tot < 75%	1
167085	167085_1	1	1	FALSE	0.818963241854731	3.43052206851241	7	2	0	1	1	1	1	0	Private	oud	0.7161726	1	78	Arm Eiken-beukenbos	Volledig in bos	0.2838274	25% tot < 50%	1
167085	167085_2	2	1	FALSE	1.0610999585612	4.72701694867842	4	3	0	1	0	0	1	0	Private	oud	0.7161726	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2838274	25% tot < 50%	1
167086	167086_1	1	1	FALSE	1.56071040904141	10.5986544453295	6	1	0	0	1	0	1	0	Private	recent	NA	1	78	Arm Eiken-beukenbos	Volledig in bos	NA	NA	0
167094	167094_2	2	0.78	FALSE	0.362576837855028	3.024867532749	4	1	0	0	0	1	1	0	Private	recent	0.469094	2	78	Arm Eiken-beukenbos	Rand	0.530906	50% tot < 75%	0
167102	167102_1	1	1	FALSE	0.957426608343529	3.09233443364273	9	0	0	0	1	2	2	0	Private	recent	0.4040991	1	78	Arm Eiken-beukenbos	Volledig in bos	0.5959009	50% tot < 75%	0
167102	167102_2	2	0.66	FALSE	1.76536106784299	7.91067415128108	15	5	0	1	3	0	6	0	Private	recent	0.4040991	2	78	Arm Eiken-beukenbos	Rand	0.5959009	50% tot < 75%	1
167128	167128_2	2	0.93	FALSE	0.766680718407559	2.57089929684044	11	7	0	3	0	0	5	0	Private	oud	0.4938206	2	40	Elzen-vogelkersbos	Rand	0.5061794	50% tot < 75%	1
167132	167132_1	1	1	FALSE	1.00323478097396	3.27397615225883	12	2	0	1	0	2	4	0	Private	oud	0.5725888	1	20	Elzenbroekbos	Volledig in bos	0.4274112	25% tot < 50%	1
167132	167132_2	2	1	FALSE	1.2235354960687	4.71703015485507	15	4	0	2	0	3	6	0	Private	oud	0.5725888	2	20	Elzenbroekbos	Volledig in bos	0.4274112	25% tot < 50%	1
167133	167133_1	1	1	FALSE	1.46501973150031	4.51926264034123	8	1	0	0	0	0	5	0	Private	recent	0.3655332	1	20	Elzenbroekbos	Volledig in bos	0.6344668	50% tot < 75%	0
167133	167133_2	2	0.91	FALSE	0.778796245370499	2.51113170891513	6	1	0	1	0	0	4	0	Private	recent	0.3655332	2	20	Elzenbroekbos	Rand	0.6344668	50% tot < 75%	1
167136	167136_1	1	1	TRUE	0.693147180559945	1.73797838778331	2	1	0	0	0	0	1	0	Private	oud	0.3924448	1	69	Eiken-beukenbos	Volledig in bos	0.6075552	50% tot < 75%	0
167136	167136_1	2	1	TRUE	NA	1.95036750449224	0	0	0	0	0	0	0	0	Private	oud	0.3924448	2	69	Eiken-beukenbos	Volledig in bos	0.6075552	50% tot < 75%	0
167160	167160_2	2	0.87	FALSE	1.77758714649453	8.7778025468174	21	0	0	0	0	3	12	0	Private	recent	0.6876818	2	78	Arm Eiken-beukenbos	Rand	0.3123182	25% tot < 50%	0
168004	168004_1	1	1	FALSE	0.909182410869032	3.30142461156347	7	4	0	2	0	1	3	0	Private	recent	0.4342489	1	78	Arm Eiken-beukenbos	Volledig in bos	0.5657511	50% tot < 75%	1
168004	168004_2	2	0.78	FALSE	1.60228080429683	6.76727813216146	13	2	0	1	0	0	7	0	Private	recent	0.4342489	2	78	Arm Eiken-beukenbos	Rand	0.5657511	50% tot < 75%	1
168011	168011_2	2	0.88	FALSE	1.22297799867105	4.89796245133869	13	3	0	2	0	1	8	0	Private	NA	0.4001911	2	79	Arm Eiken-beukenbos	Rand	0.5998089	50% tot < 75%	1
168017	168017_2	2	1	FALSE	0.607049198685289	2.1638367443529	7	3	0	2	0	0	3	0	Private	recent	0.3406679	2	69	Eiken-beukenbos	Volledig in bos	0.6593321	50% tot < 75%	1
168025	168025_1	2	1	FALSE	1.66094743328692	13.6493740934141	7	3	0	1	0	1	3	0	Private	recent	0.3860829	2	78	Arm Eiken-beukenbos	Volledig in bos	0.6139171	50% tot < 75%	1
168072	168072_2	2	1	FALSE	0.963606750458402	2.89271382875652	14	1	0	1	0	2	8	0	Private	NA	0.5358742	2	20	Elzenbroekbos	Volledig in bos	0.4641258	25% tot < 50%	1
168097	168097_1	1	1	FALSE	0.308388508962593	2.58240683657932	5	0	0	1	0	0	1	0	Public	oud	0.4774969	1	78	Arm Eiken-beukenbos	Volledig in bos	0.5225031	50% tot < 75%	1
168097	168097_2	2	1	FALSE	0.896532194219287	4.3868655147229	8	1	0	0	0	0	6	0	Public	oud	0.4774969	2	78	Arm Eiken-beukenbos	Volledig in bos	0.5225031	50% tot < 75%	0
168098	168098_1	1	1	FALSE	0.374163902078866	1.70790535685726	5	0	0	0	0	0	2	0	Public	oud	0.5455574	1	78	Arm Eiken-beukenbos	Volledig in bos	0.4544426	25% tot < 50%	0
168098	168098_2	2	0.57	FALSE	1.37226213675142	4.65935047055519	8	3	0	0	0	0	5	0	Public	oud	0.5455574	2	78	Arm Eiken-beukenbos	Rand	0.4544426	25% tot < 50%	0
168104	168104_1	1	1	FALSE	1.6846509104988	6.69119574373653	17	3	0	1	0	0	11	0	Private	recent	NA	1	20	Elzenbroekbos	Volledig in bos	NA	NA	1
168106	168106_2	2	1	FALSE	1.42657176705607	8.12692825767354	12	2	0	1	0	1	7	0	Public	oud	0.7285699	2	69	Eiken-beukenbos	Volledig in bos	0.2714301	25% tot < 50%	1
168107	168107_2	2	0.98	FALSE	1.03111484392046	2.9278810759416	6	3	0	1	0	0	3	0	Private	oud	0.3342303	2	69	Eiken-beukenbos	Rand	0.6657697	50% tot < 75%	1
168129	168129_1	1	1	TRUE	1.19354960409813	4.11051764197014	4	0	0	0	0	0	0	0	Public	recent	0.4498774	1	78	Arm Eiken-beukenbos	Volledig in bos	0.5501226	50% tot < 75%	0
168129	168129_1	2	1	TRUE	1.62753509187175	4.09532833579398	6	0	0	0	0	1	1	0	Public	recent	0.4498774	2	78	Arm Eiken-beukenbos	Volledig in bos	0.5501226	50% tot < 75%	0
168131	168131_2	2	0.58	FALSE	1.11760752375711	3.18862520820434	5	0	0	0	0	0	2	0	Private	NA	0.3286689	2	78	Arm Eiken-beukenbos	Rand	0.6713311	50% tot < 75%	0
168142	168142_2	2	0.65	FALSE	1.27413017368808	6.80052729497007	7	1	0	0	0	0	4	0	Private	NA	0.4323365	2	78	Arm Eiken-beukenbos	Rand	0.5676635	50% tot < 75%	0
168143	168143_2	2	1	FALSE	0.565817393786748	2.06241211895257	5	0	0	0	0	0	4	0	Private	NA	0.4201959	2	20	Elzenbroekbos	Volledig in bos	0.5798041	50% tot < 75%	0
168147	168147_2	2	1	FALSE	1.37638101937896	6.49923264443317	8	2	0	1	0	0	4	0	Private	recent	0.5845577	2	79	Arm Eiken-beukenbos	Volledig in bos	0.4154423	25% tot < 50%	1
168153	168153_2	2	1	FALSE	1.34893593048782	6.04285474788305	9	2	0	1	0	0	5	0	Private	oud	NA	2	78	Arm Eiken-beukenbos	Volledig in bos	NA	NA	1
168156	168156_2	2	1	FALSE	0.701320525005539	2.89879496410532	16	3	1	3	0	1	9	1	Public	recent	0.5392522	2	78	Arm Eiken-beukenbos	Volledig in bos	0.4607478	25% tot < 50%	1
171004	171004_1	1	1	TRUE	0.609396928691502	4.33132622178833	3	0	0	0	0	1	0	0	Private	recent	0.6500164	1	78	Arm Eiken-beukenbos	Volledig in bos	0.3499836	25% tot < 50%	0
171004	171004_1	2	1	TRUE	0.200374612470783	2.60260314225876	2	0	0	0	0	0	0	0	Private	recent	0.6500164	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3499836	25% tot < 50%	0
171009	171009_2	2	1	FALSE	1.02382781139192	4.75122861399307	4	0	0	0	0	0	1	0	Private	recent	0.6891212	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3108788	25% tot < 50%	0
171028	171028_1	2	1	FALSE	1.02003695840184	7.94621515875853	4	1	0	1	0	0	0	0	Private	recent	0.6252352	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3747648	25% tot < 50%	1
171029	171029_2	2	1	FALSE	0.0259898735319368	1.41694188908263	2	0	0	0	0	0	0	0	Private	recent	0.7241803	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2758197	25% tot < 50%	0
171035	171035_1	1	1	TRUE	0.734898891430556	2.62298173973756	9	2	0	0	0	1	4	0	Private	recent	0.7061785	1	78	Arm Eiken-beukenbos	Volledig in bos	0.2938215	25% tot < 50%	0
171035	171035_1	2	1	TRUE	0.932186125791888	4.87700917313934	5	1	0	0	0	0	1	0	Private	recent	0.7061785	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2938215	25% tot < 50%	0
171036	171036_1	1	1	FALSE	0.160084701010795	1.50019266956789	5	0	0	1	0	0	1	0	Private	recent	NA	1	78	Arm Eiken-beukenbos	Volledig in bos	NA	NA	1
171049	171049_2	2	1	FALSE	0.990725849925239	3.66025014240175	9	0	1	0	1	0	5	0	Private	NA	0.3037605	2	20	Elzenbroekbos	Volledig in bos	0.6962395	50% tot < 75%	0
171066	171066_1	1	1	FALSE	0.0791746385144451	1.16936828961506	3	0	0	0	0	0	1	0	Public	NA	NA	1	78	Arm Eiken-beukenbos	Volledig in bos	NA	NA	0
171067	171067_1	1	1	TRUE	0	1.02633055531723	1	0	0	0	0	0	0	0	Public	recent	0.7577537	1	78	Arm Eiken-beukenbos	Volledig in bos	0.2422463	5% tot < 25%	0
171067	171067_1	2	1	TRUE	0.179578624043314	1.61551088331435	2	0	0	0	0	0	0	0	Public	recent	0.7577537	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2422463	5% tot < 25%	0
171068	171068_1	1	1	FALSE	0.577241383240052	2.53882674010033	5	0	0	0	0	0	2	0	Public	recent	0.6941474	1	78	Arm Eiken-beukenbos	Volledig in bos	0.3058526	25% tot < 50%	0
171068	171068_2	2	1	FALSE	0.520853755770656	2.15660821593669	4	2	0	0	0	0	1	0	Public	recent	0.6941474	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3058526	25% tot < 50%	0
171073	171073_2	2	0.45	FALSE	2.28094952177525	13.3869464006565	13	0	0	0	0	1	5	0	Private	recent	0.6638282	2	79	Arm Eiken-beukenbos	Rand	0.3361718	25% tot < 50%	0
171075	171075_1	2	1	FALSE	0.325082973391448	1.38414548846169	2	0	0	0	0	0	0	0	Public	recent	0.7670612	2	79	Arm Eiken-beukenbos	Volledig in bos	0.2329388	5% tot < 25%	0
171076	171076_2	2	1	FALSE	1.16586220641711	4.07282039468862	9	1	0	1	0	0	5	0	Private	recent	0.497554	2	79	Arm Eiken-beukenbos	Volledig in bos	0.502446	50% tot < 75%	1
171080	171080_1	2	1	FALSE	0.889041650097616	2.6730884198357	13	0	0	0	0	0	11	0	Private	NA	0.6660014	2	79	Arm Eiken-beukenbos	Volledig in bos	0.3339986	25% tot < 50%	0
171086	171086_2	2	0.94	FALSE	0.773637135055424	2.38863567467157	4	0	0	0	0	0	1	0	Public	recent	0.5133395	2	79	Arm Eiken-beukenbos	Rand	0.4866605	25% tot < 50%	0
171100	171100_1	1	1	TRUE	1.11107184926632	3.49387852224847	6	2	0	0	0	0	4	0	Public	recent	0.8190621	1	79	Arm Eiken-beukenbos	Volledig in bos	0.1809379	5% tot < 25%	0
171100	171100_1	2	1	TRUE	1.0370083709507	3.28379498439921	5	1	0	0	0	0	2	0	Public	recent	0.8190621	2	79	Arm Eiken-beukenbos	Volledig in bos	0.1809379	5% tot < 25%	0
171101	171101_1	1	1	TRUE	0.509902680275423	2.73951216363414	7	1	0	0	1	1	0	0	Public	recent	0.8509339	1	78	Arm Eiken-beukenbos	Volledig in bos	0.1490661	5% tot < 25%	0
171101	171101_1	2	1	TRUE	1.42927689565864	6.44531504413627	6	1	0	0	0	1	1	0	Public	recent	0.8509339	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1490661	5% tot < 25%	0
171105	171105_2	2	0.99	FALSE	NA	2	0	0	0	0	0	0	0	0	Private	recent	0.3847699	2	79	Arm Eiken-beukenbos	Rand	0.6152301	50% tot < 75%	0
171109	171109_1	2	1	FALSE	0.690970575350373	2.20968933899897	4	0	0	0	0	0	1	0	Public	recent	0.8558519	2	79	Arm Eiken-beukenbos	Volledig in bos	0.1441481	5% tot < 25%	0
171123	171123_2	2	1	FALSE	0.66619883576744	2.56177312835397	4	0	0	0	0	0	1	0	Public	recent	0.8057796	2	79	Arm Eiken-beukenbos	Volledig in bos	0.1942204	5% tot < 25%	0
171134	171134_1	1	1	TRUE	1.35178399428965	7.54817016158634	7	1	0	0	1	1	2	0	Private	recent	0.5427009	1	78	Arm Eiken-beukenbos	Volledig in bos	0.4572991	25% tot < 50%	0
171134	171134_1	2	1	TRUE	0	2.3811015779523	1	0	0	0	0	0	0	0	Private	recent	0.5427009	2	78	Arm Eiken-beukenbos	Volledig in bos	0.4572991	25% tot < 50%	0
171135	171135_1	1	1	FALSE	0.698446204445151	2.8423566914392	7	1	0	1	0	1	3	0	Private	recent	0.6747242	1	78	Arm Eiken-beukenbos	Volledig in bos	0.3252758	25% tot < 50%	1
171135	171135_2	2	0.87	FALSE	0.962029970755683	6.1088092258418	4	3	0	1	0	0	1	0	Private	recent	0.6747242	2	78	Arm Eiken-beukenbos	Rand	0.3252758	25% tot < 50%	1
171145	171145_1	1	1	FALSE	1.3896811919839	6.88965394747189	5	1	0	0	0	0	2	0	Private	recent	NA	1	78	Arm Eiken-beukenbos	Volledig in bos	NA	NA	0
172002	172002_1	1	1	TRUE	2.68132649048797	19.6781755094985	21	2	0	1	2	2	10	0	Private	recent	0.5368941	1	78	Arm Eiken-beukenbos	Volledig in bos	0.4631059	25% tot < 50%	1
172002	172002_1	2	0.79	TRUE	0.734646064936129	6.62374609979002	11	0	1	0	0	0	3	1	Private	recent	0.5368941	2	78	Arm Eiken-beukenbos	Rand	0.4631059	25% tot < 50%	0
