IDPlots	IDGroup	Periode	PlotWeight	v40_L	v41_N	v42_R	v43_V	v44_T	NbHerbL	OwnerType	ForestAge	Frag	fPeriode	fpnv	fpnvGroup	Rand	FragInv
185108	185108_2	2	0.57	5.5	3.61538461538462	4.23076923076923	5	5.07142857142857	7	Private	NA	0.4208807	2	78	Arm Eiken-beukenbos	Rand	0.5791193
185110	185110_2	2	1	6.5014164305949	4.58881578947368	3.70355731225296	5.35393258426966	5.45291479820628	40	Private	recent	0.6279762	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3720238
185116	185116_1	1	1	6.04639175257732	5.97179487179487	5.32124352331606	6.97790055248619	5.3025641025641	41	Private	recent	NA	1	20	Elzenbroekbos	Volledig in bos	NA
185117	185117_2	2	1	5.92058823529412	6.66748768472906	5.72426470588235	5.81976744186047	5.52592592592593	25	Private	NA	0.3449897	2	78	Arm Eiken-beukenbos	Volledig in bos	0.6550103
185135	185135_1	1	1	6.20175438596491	5.27551020408163	3.32558139534884	5.51020408163265	5.54054054054054	17	Private	recent	0.7465969	1	78	Arm Eiken-beukenbos	Volledig in bos	0.2534031
185135	185135_2	2	1	5.40416666666667	4.27705627705628	2.03921568627451	5.98809523809524	5.88888888888889	10	Private	recent	0.7465969	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2534031
185143	185143_2	2	0.69	6.42857142857143	4.73417721518987	4	5.92537313432836	5.74576271186441	21	Private	NA	0.3849154	2	79	Arm Eiken-beukenbos	Rand	0.6150846
186007	186007_1	1	1	6.44827586206897	4.21428571428571	3.75	6.11538461538461	6	9	Public	recent	NA	1	20	Elzenbroekbos	Volledig in bos	NA
186016	186016_2	2	1	6.77543859649123	5.87909319899244	5.74368231046931	6.12968299711816	5.60294117647059	23	Private	recent	0.5352395	2	79	Arm Eiken-beukenbos	Volledig in bos	0.4647605
186092	186092_1	2	1	5.97746478873239	3.0225988700565	3.01129943502825	5	5.00281690140845	5	Private	recent	0.4227888	2	78	Arm Eiken-beukenbos	Volledig in bos	0.5772112
186107	186107_2	2	0.93	5.94674556213018	6.17105263157895	5.57894736842105	7.65454545454545	4.92857142857143	33	Private	recent	0.731864	2	79	Arm Eiken-beukenbos	Rand	0.268136
186108	186108_2	2	1	6.87931034482759	6.87549407114625	6.340625	8.38076923076923	5.14676616915423	28	Private	recent	0.7318274	2	20	Elzenbroekbos	Volledig in bos	0.2681726
186113	186113_1	1	1	6.26267281105991	6.44656488549618	6.01169590643275	6.82677165354331	5.33333333333333	29	Private	NA	0.6330847	1	20	Elzenbroekbos	Volledig in bos	0.3669153
186113	186113_2	2	1	7.02884615384615	5.61710037174721	5.32142857142857	8.66064981949459	4.49173553719008	34	Private	NA	0.6330847	2	20	Elzenbroekbos	Volledig in bos	0.3669153
186114	186114_1	1	1	6.12068965517241	3.68571428571429	3.02702702702703	6.66666666666667	5.38461538461539	12	Private	oud	0.6955958	1	78	Arm Eiken-beukenbos	Volledig in bos	0.3044042
186114	186114_1	2	1	5.75510204081633	4.33333333333333	3.12	5.57142857142857	5.75	11	Private	oud	0.6955958	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3044042
186117	186117_1	1	1	5.95212765957447	2.24571428571429	2.25	6.97619047619048	5.88888888888889	12	Public	recent	0.8252438	1	68	Eiken-beukenbos	Volledig in bos	0.1747562
186117	186117_1	2	1	5.16783216783217	2.94202898550725	2.04411764705882	6.90909090909091	5.66666666666667	11	Public	recent	0.8252438	2	68	Eiken-beukenbos	Volledig in bos	0.1747562
186125	186125_2	2	1	6.03846153846154	2.9047619047619	2.0952380952381	7	6	6	Public	recent	0.8201988	2	68	Eiken-beukenbos	Volledig in bos	0.1798012
186126	186126_1	2	1	5.71428571428571	4	3.55555555555556	5.1	5.44444444444444	8	Public	recent	0.5239453	2	69	Eiken-beukenbos	Volledig in bos	0.4760547
186130	186130_1	1	1	7.66331658291457	5.12365591397849	4.22222222222222	6.63934426229508	5.375	17	Private	recent	0.4547502	1	78	Arm Eiken-beukenbos	Volledig in bos	0.5452498
186130	186130_1	2	1	6.36416184971098	4.63725490196078	4.16216216216216	5.31451612903226	5.05952380952381	10	Private	recent	0.4547502	2	78	Arm Eiken-beukenbos	Volledig in bos	0.5452498
186134	186134_1	1	1	6.72058823529412	3.16949152542373	2.39393939393939	5.77551020408163	5.94736842105263	17	Public	recent	0.8541309	1	68	Eiken-beukenbos	Volledig in bos	0.1458691
186134	186134_1	2	1	5.35416666666667	5.44444444444444	3.08333333333333	5.78861788617886	6	17	Public	recent	0.8541309	2	68	Eiken-beukenbos	Volledig in bos	0.1458691
186140	186140_2	2	1	6.91350210970464	4.13100436681223	4.26682692307692	5.33628318584071	5.5929203539823	25	Public	NA	0.768288	2	68	Eiken-beukenbos	Volledig in bos	0.231712
186141	186141_2	2	1	6.43816254416961	2.01145038167939	2.575	6.76719576719577	5.71428571428571	13	Public	recent	0.8170661	2	69	Eiken-beukenbos	Volledig in bos	0.1829339
186146	186146_1	1	1	6.515625	7.79064039408867	6.93667546174142	6.06965174129353	5.28571428571429	21	Private	recent	NA	1	69	Eiken-beukenbos	Volledig in bos	NA
186150	186150_1	1	1	5.51739130434783	2.6875	2.04188481675393	6.825	5.55555555555556	8	Public	recent	0.7017903	1	68	Eiken-beukenbos	Volledig in bos	0.2982097
186150	186150_1	2	1	6.29203539823009	2.02912621359223	2.11585365853659	6.88198757763975	5.4	12	Public	recent	0.7017903	2	68	Eiken-beukenbos	Volledig in bos	0.2982097
186157	186157_1	2	1	6.64583333333333	1.29545454545455	2.47058823529412	6.89873417721519	7	6	Public	recent	0.9242819	2	69	Eiken-beukenbos	Volledig in bos	0.0757181
186158	186158_1	2	1	6.15369261477046	2.73036093418259	2	5.46551724137931	5.96363636363636	21	Public	recent	0.8478502	2	68	Eiken-beukenbos	Volledig in bos	0.1521498
187001	187001_1	1	1	5	4.53846153846154	4.92307692307692	6	NA	2	Public	recent	0.8808762	1	20	Elzenbroekbos	Volledig in bos	0.1191238
187001	187001_2	2	1	6.52488687782805	5.97727272727273	6.2375	8.4187643020595	5.62033898305085	26	Public	recent	0.8808762	2	20	Elzenbroekbos	Volledig in bos	0.1191238
187002	187002_1	1	1	6.3265306122449	2.81818181818182	3.06451612903226	6.94444444444444	6	12	Private	recent	0.3205494	1	78	Arm Eiken-beukenbos	Volledig in bos	0.6794506
187002	187002_1	2	1	5.77777777777778	2.73333333333333	2.71428571428571	5.44444444444444	5.47058823529412	10	Private	recent	0.3205494	2	78	Arm Eiken-beukenbos	Volledig in bos	0.6794506
187009	187009_2	2	1	6.69512195121951	2.27962085308057	5.44262295081967	7.44600938967136	5.87142857142857	16	Public	recent	0.8214771	2	69	Eiken-beukenbos	Volledig in bos	0.1785229
187014	187014_2	2	0.42	NA	8	7	6	NA	3	Private	recent	0.303376	2	79	Arm Eiken-beukenbos	Rand	0.696624
187022	187022_1	1	1	6.4	6.66666666666667	6.9	5.52173913043478	5.4	8	Private	recent	0.3226992	1	79	Arm Eiken-beukenbos	Volledig in bos	0.6773008
187022	187022_1	2	1	6.5	8	6.4	5	5.55555555555556	7	Private	recent	0.3226992	2	79	Arm Eiken-beukenbos	Volledig in bos	0.6773008
187025	187025_1	2	1	6.51351351351351	4.31578947368421	3.41666666666667	6.85714285714286	6.30769230769231	17	Private	recent	0.7243994	2	69	Eiken-beukenbos	Volledig in bos	0.2756006
187027	187027_1	2	1	5.66666666666667	6.16666666666667	4.92307692307692	7.6	5	7	Private	recent	0.4290335	2	79	Arm Eiken-beukenbos	Volledig in bos	0.5709665
187035	187035_1	1	1	5.2	4.64516129032258	5.37142857142857	6.08	5.09090909090909	8	Private	recent	0.3348743	1	69	Eiken-beukenbos	Volledig in bos	0.6651257
187035	187035_1	2	1	6.5	5	6	9	6	5	Private	recent	0.3348743	2	69	Eiken-beukenbos	Volledig in bos	0.6651257
187058	187058_1	2	1	6.11764705882353	4.72727272727273	3.59259259259259	6.6	5.44736842105263	9	Private	oud	0.6772294	2	69	Eiken-beukenbos	Volledig in bos	0.3227706
187065	187065_1	1	1	6.87234042553191	5.98188405797101	6.78181818181818	7.9375	5.03731343283582	14	Private	recent	0.4208051	1	69	Eiken-beukenbos	Volledig in bos	0.5791949
187065	187065_1	2	1	6.14561027837259	5.30512249443207	5.90997566909976	8.85167464114832	5.86995515695067	17	Private	recent	0.4208051	2	69	Eiken-beukenbos	Volledig in bos	0.5791949
187075	187075_2	2	1	7	7	7	10	5	2	Private	recent	NA	2	79	Arm Eiken-beukenbos	Volledig in bos	NA
187082	187082_1	1	1	6.70833333333333	5.55376344086022	6.55555555555556	8.21142857142857	5.22988505747126	27	Private	oud	0.3481952	1	69	Eiken-beukenbos	Volledig in bos	0.6518048
187082	187082_1	2	1	6.9263698630137	5.66024518388792	6.85791366906475	9.15652173913043	5.11374407582938	19	Private	oud	0.3481952	2	69	Eiken-beukenbos	Volledig in bos	0.6518048
187091	187091_1	2	1	6.96875	4.91463414634146	5	6.35164835164835	5.86046511627907	19	Private	recent	0.7392166	2	69	Eiken-beukenbos	Volledig in bos	0.2607834
187092	187092_2	2	1	6.24885844748858	1.92161520190024	2.27167630057803	7.06390977443609	5.80952380952381	15	Public	recent	0.817874	2	79	Arm Eiken-beukenbos	Volledig in bos	0.182126
187100	187100_1	1	1	6.65330188679245	1.67639902676399	4.16666666666667	7.0273631840796	5.5	14	Public	recent	0.8291175	1	69	Eiken-beukenbos	Volledig in bos	0.1708825
187100	187100_1	2	1	6.8	1.40441176470588	3.84615384615385	6.98880597014925	5.55555555555556	11	Public	recent	0.8291175	2	69	Eiken-beukenbos	Volledig in bos	0.1708825
187107	187107_2	2	1	6.16744186046512	2.96756756756757	2.06666666666667	6.10526315789474	5.77777777777778	16	Public	recent	0.675475	2	79	Arm Eiken-beukenbos	Volledig in bos	0.324525
187108	187108_1	2	1	5.25611745513866	4.47704918032787	2.41666666666667	6.4202657807309	5.66666666666667	10	Public	recent	0.8717493	2	69	Eiken-beukenbos	Volledig in bos	0.1282507
187116	187116_1	1	1	6.91052631578947	1.5	3.29032258064516	6.84117647058823	5.66666666666667	16	Public	recent	0.861996	1	69	Eiken-beukenbos	Volledig in bos	0.138004
187116	187116_1	2	1	6.796875	1.37209302325581	2.81818181818182	6.94904458598726	5.83333333333333	14	Public	recent	0.861996	2	69	Eiken-beukenbos	Volledig in bos	0.138004
187124	187124_2	2	1	6.82421875	2.01428571428571	3.76422764227642	7.00663716814159	5.29357798165138	27	Public	recent	0.8169351	2	69	Eiken-beukenbos	Volledig in bos	0.1830649
187130	187130_1	1	1	6.609375	5.65608465608466	6.28855721393035	6.85589519650655	5.21818181818182	22	Private	recent	0.4202487	1	69	Eiken-beukenbos	Volledig in bos	0.5797513
187130	187130_1	2	1	6.17948717948718	5.72972972972973	4.96428571428571	5.43589743589744	5.66666666666667	15	Private	recent	0.4202487	2	69	Eiken-beukenbos	Volledig in bos	0.5797513
187131	187131_1	1	1	6.48732394366197	5.1965811965812	6.56818181818182	6.19718309859155	5.91666666666667	15	Private	recent	NA	1	69	Eiken-beukenbos	Volledig in bos	NA
187156	187156_2	2	0.63	6.47337278106509	6.28082191780822	5.81012658227848	7.63225806451613	5.30263157894737	28	Private	NA	0.5132776	2	79	Arm Eiken-beukenbos	Rand	0.4867224
188051	188051_1	1	1	5.34397163120567	6.63548387096774	7.31382978723404	6.89558232931727	5.73473684210526	24	Public	recent	NA	1	40	Elzen-vogelkersbos	Volledig in bos	NA
188051	188051_2	2	1	7.11214953271028	5.90808823529412	6.35678391959799	7.36842105263158	5.49707602339181	27	Public	recent	NA	2	40	Elzen-vogelkersbos	Volledig in bos	NA
198079	198079_2	2	1	6.35357142857143	5.58169934640523	6.33846153846154	6.12413793103448	5.86567164179105	19	Public	NA	0.5661865	2	40	Elzen-vogelkersbos	Volledig in bos	0.4338135
202023	202023_1	1	1	4.76923076923077	6.8	4	5.625	6.09090909090909	9	Private	recent	0.6849837	1	78	Arm Eiken-beukenbos	Volledig in bos	0.3150163
202023	202023_2	2	1	5	7	4	5.66666666666667	7	7	Public	recent	0.6849837	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3150163
202040	202040_1	1	1	6.14285714285714	6.2	NA	5.16666666666667	5.5	5	Private	recent	0.6303987	1	69	Eiken-beukenbos	Volledig in bos	0.3696013
202040	202040_1	2	1	5.79166666666667	4.77777777777778	2	5.89473684210526	5.54545454545455	11	Private	recent	0.6303987	2	69	Eiken-beukenbos	Volledig in bos	0.3696013
203009	203009_1	2	1	5.5	6.4	3.5	6	6.16666666666667	6	Public	recent	0.5233166	2	78	Arm Eiken-beukenbos	Volledig in bos	0.4766834
203015	203015_2	2	1	4	7	NA	6	NA	2	Private	recent	0.5825394	2	69	Eiken-beukenbos	Volledig in bos	0.4174606
203018	203018_1	1	1	4.47619047619048	6.33333333333333	4.88888888888889	5.66666666666667	7	7	Public	oud	0.5876414	1	69	Eiken-beukenbos	Volledig in bos	0.4123586
203018	203018_1	2	1	4.45	5.88888888888889	4.14285714285714	5.4	6.86666666666667	9	Public	oud	0.5876414	2	69	Eiken-beukenbos	Volledig in bos	0.4123586
203023	203023_1	1	1	5.99203187250996	3.01593625498008	3	5.00398406374502	5	3	Private	recent	0.8890643	1	69	Eiken-beukenbos	Volledig in bos	0.1109357
203023	203023_1	2	1	4	7	NA	6	NA	2	Private	recent	0.8890643	2	69	Eiken-beukenbos	Volledig in bos	0.1109357
203024	203024_2	2	0.84	6.31297709923664	6.07874015748031	6	6.55905511811024	6	12	Private	NA	0.5948821	2	69	Eiken-beukenbos	Rand	0.4051179
203031	203031_1	2	1	5.64285714285714	7.03271028037383	7	6.1563981042654	5.88	11	Public	oud	0.8955477	2	69	Eiken-beukenbos	Volledig in bos	0.1044523
203032	203032_1	2	1	4	7	NA	6	NA	3	Public	recent	0.7845874	2	69	Eiken-beukenbos	Volledig in bos	0.2154126
203039	203039_1	1	1	4.51515151515152	6.27777777777778	6.125	5.62962962962963	5.15789473684211	13	Public	oud	0.8473809	1	69	Eiken-beukenbos	Volledig in bos	0.1526191
203039	203039_2	2	1	5.02684563758389	7.20108695652174	7	6.05369127516779	5.625	10	Public	oud	0.8473809	2	69	Eiken-beukenbos	Volledig in bos	0.1526191
203040	203040_1	1	1	7.48169556840077	6.33734939759036	6.33037694013304	5.98684210526316	5.11111111111111	25	Public	recent	0.5071324	1	40	Elzen-vogelkersbos	Volledig in bos	0.4928676
203040	203040_2	2	0.9	5.17241379310345	5.76923076923077	4.08823529411765	5.975	5.62857142857143	19	Public	recent	0.5071324	2	40	Elzen-vogelkersbos	Rand	0.4928676
203045	203045_1	2	1	6.91666666666667	6.02777777777778	NA	6	NA	3	Public	oud	0.2329554	2	40	Elzen-vogelkersbos	Volledig in bos	0.7670446
204022	204022_1	1	1	4.47826086956522	7.64435146443515	6.82974137931035	5.96815286624204	5.19642857142857	19	Private	oud	0.7819099	1	40	Elzen-vogelkersbos	Volledig in bos	0.2180901
204022	204022_1	2	1	4.87878787878788	7.69458128078818	6.89690721649485	6.00515463917526	5.28888888888889	16	Private	oud	0.7819099	2	40	Elzen-vogelkersbos	Volledig in bos	0.2180901
206047	206047_1	2	1	4	7	NA	6	NA	3	Private	oud	0.6212251	2	40	Elzen-vogelkersbos	Volledig in bos	0.3787749
206086	206086_1	1	1	5.44	5.52631578947368	2.4	5.25	5.3	9	Public	oud	0.6029053	1	40	Elzen-vogelkersbos	Volledig in bos	0.3970947
206086	206086_1	2	1	5.54385964912281	5.33962264150943	4.07142857142857	6.2741935483871	5.23529411764706	13	Public	oud	0.6029053	2	40	Elzen-vogelkersbos	Volledig in bos	0.3970947
207011	207011_1	2	1	4	7	7	5.32051282051282	5	4	Private	oud	0.3955871	2	40	Elzen-vogelkersbos	Volledig in bos	0.6044129
207033	207033_1	1	1	4.59259259259259	5.1304347826087	3.92307692307692	5.34782608695652	5.44444444444444	8	Private	oud	0.8081424	1	69	Eiken-beukenbos	Volledig in bos	0.1918576
207033	207033_2	2	1	4	7	NA	6	NA	2	Private	oud	0.8081424	2	69	Eiken-beukenbos	Volledig in bos	0.1918576
207041	207041_1	2	1	6	3	3	5	5	2	Public	oud	0.7734844	2	69	Eiken-beukenbos	Volledig in bos	0.2265156
207049	207049_1	1	1	5.9468085106383	3.06648936170213	2.96505376344086	4.99727520435967	5	6	Public	oud	0.7078602	1	69	Eiken-beukenbos	Volledig in bos	0.2921398
207049	207049_1	2	1	5.97837837837838	3.08648648648649	3	5.01129943502825	5	4	Public	oud	0.7078602	2	69	Eiken-beukenbos	Volledig in bos	0.2921398
207057	207057_1	2	1	5.98523985239852	3.0763358778626	2.98449612403101	5	5.02996254681648	9	Public	oud	0.6754203	2	69	Eiken-beukenbos	Volledig in bos	0.3245797
211004	211004_1	1	1	3.97777777777778	6.8	5	5.9	7.6	6	Private	oud	0.594781	1	40	Elzen-vogelkersbos	Volledig in bos	0.405219
211004	211004_2	2	1	4.19607843137255	5.89795918367347	2.09090909090909	6	6.14285714285714	7	Private	oud	0.594781	2	40	Elzen-vogelkersbos	Volledig in bos	0.405219
211096	211096_2	2	1	6.00613496932515	3.37423312883436	3.16981132075472	5.02597402597403	5.05660377358491	5	Private	oud	0.6403123	2	40	Elzen-vogelkersbos	Volledig in bos	0.3596877
211115	211115_1	1	1	4.57798165137615	6.40603248259861	6.30030959752322	5.73177083333333	5.14199395770393	19	Private	recent	0.3812097	1	40	Elzen-vogelkersbos	Volledig in bos	0.6187903
211115	211115_1	2	1	4.70186335403727	7.73837209302326	6.90506329113924	5.78301886792453	5.15652173913043	15	Private	recent	0.3812097	2	40	Elzen-vogelkersbos	Volledig in bos	0.6187903
212002	212002_1	2	1	4.85714285714286	6.2	3.5	5.8	6.33333333333333	9	Private	oud	0.5940914	2	69	Eiken-beukenbos	Volledig in bos	0.4059086
212006	212006_1	1	1	3.9	7	NA	5.9	5	2	Private	oud	0.6818321	1	78	Arm Eiken-beukenbos	Volledig in bos	0.3181679
212006	212006_1	2	1	4	7	NA	6	NA	2	Private	oud	0.6818321	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3181679
212007	212007_1	1	1	4.00569800569801	6.98860398860399	2	5.99430199430199	5	3	Private	oud	0.8648478	1	79	Arm Eiken-beukenbos	Volledig in bos	0.1351522
212007	212007_1	2	1	4.00854700854701	7	NA	6	6	3	Private	oud	0.8648478	2	79	Arm Eiken-beukenbos	Volledig in bos	0.1351522
212011	212011_2	2	0.57	6.04545454545455	4.92307692307692	NA	5.59090909090909	6	5	Public	NA	0.505397	2	79	Arm Eiken-beukenbos	Rand	0.494603
212012	212012_1	2	1	5.73770491803279	3.875	3.04	5.42105263157895	5.2156862745098	14	Public	oud	NA	2	40	Elzen-vogelkersbos	Volledig in bos	NA
212018	212018_1	1	1	4.68	6.22727272727273	3.1	5.97727272727273	5.83333333333333	11	Private	oud	0.5072028	1	69	Eiken-beukenbos	Volledig in bos	0.4927972
212018	212018_1	2	1	4.17682926829268	6.89677419354839	3.4	6.01315789473684	5.55555555555556	9	Private	oud	0.5072028	2	69	Eiken-beukenbos	Volledig in bos	0.4927972
212040	212040_1	1	1	4.6	5.48	4.95454545454545	5	5.19047619047619	11	Private	oud	0.5683231	1	40	Elzen-vogelkersbos	Volledig in bos	0.4316769
212040	212040_1	2	1	5.75555555555556	6.44303797468354	5.40909090909091	6.29032258064516	5.27631578947368	25	Private	oud	0.5683231	2	40	Elzen-vogelkersbos	Volledig in bos	0.4316769
213023	213023_1	1	1	6.8	7.96981132075472	6.94980694980695	6.01153846153846	5.83333333333333	8	Private	recent	0.215574	1	79	Arm Eiken-beukenbos	Volledig in bos	0.784426
213023	213023_2	2	1	6.76666666666667	5.98275862068965	5.55223880597015	6.30841121495327	5.51136363636364	25	Private	recent	0.215574	2	79	Arm Eiken-beukenbos	Volledig in bos	0.784426
213025	213025_1	2	1	5.28787878787879	6.83673469387755	4.04545454545455	5.59615384615385	5.61538461538461	9	Private	oud	0.5428441	2	78	Arm Eiken-beukenbos	Volledig in bos	0.4571559
213031	213031_2	2	0.7	5.625	7.33333333333333	6	5.21739130434783	5.33333333333333	11	Private	oud	0.2863855	2	69	Eiken-beukenbos	Rand	0.7136145
213033	213033_1	1	1	5.76	6.7	4.66666666666667	5.80952380952381	5.64285714285714	10	Private	oud	0.6227696	1	79	Arm Eiken-beukenbos	Volledig in bos	0.3772304
213033	213033_1	2	1	4.64166666666667	6.975	4.33333333333333	5.68695652173913	6.05555555555556	7	Private	oud	0.6227696	2	79	Arm Eiken-beukenbos	Volledig in bos	0.3772304
213037	213037_1	1	1	4.15189873417722	7	NA	6	6	3	Private	oud	0.7422419	1	79	Arm Eiken-beukenbos	Volledig in bos	0.2577581
213037	213037_2	2	0.86	4.01986754966887	6.96026490066225	NA	6.00662251655629	NA	4	Private	oud	0.7422419	2	79	Arm Eiken-beukenbos	Rand	0.2577581
213041	213041_1	2	1	4.60344827586207	7.46443514644352	6.80184331797235	6.39278557114228	5.36607142857143	29	Private	recent	0.5812248	2	40	Elzen-vogelkersbos	Volledig in bos	0.4187752
213047	213047_1	2	1	4	7	NA	6	NA	2	Private	oud	0.7262359	2	40	Elzen-vogelkersbos	Volledig in bos	0.2737641
213050	213050_1	1	1	5.77215189873418	5.97905759162304	5.74662668665667	6.2005076142132	5.16691285081241	74	Private	oud	NA	1	40	Elzen-vogelkersbos	Volledig in bos	NA
213067	213067_1	1	1	4.71428571428571	7.44578313253012	6.88450292397661	6.0314371257485	5.24583333333333	12	Private	recent	0.4282399	1	40	Elzen-vogelkersbos	Volledig in bos	0.5717601
213067	213067_2	2	1	5.5	7.3267776096823	6.93224932249322	6.43740573152338	5.2013422818792	27	Private	recent	0.4282399	2	40	Elzen-vogelkersbos	Volledig in bos	0.5717601
213076	213076_1	2	1	4.59090909090909	6.3	4.25	6.06666666666667	5.28571428571429	9	Public	recent	0.5933267	2	69	Eiken-beukenbos	Volledig in bos	0.4066733
214028	214028_1	2	1	5.29565217391304	6.85227272727273	6.70175438596491	5.60526315789474	5.74747474747475	29	Private	recent	0.1759855	2	78	Arm Eiken-beukenbos	Volledig in bos	0.8240145
214103	214103_1	1	1	4.63317384370016	7.26170798898072	7.04843304843305	5.95258019525802	5.14878892733564	19	Private	recent	0.3781536	1	40	Elzen-vogelkersbos	Volledig in bos	0.6218464
