IDPlots	Periode	IDGroup	PlotWeight	StartPeriode	DateDendro	Reeks	NbSpec	StandType	OwnerType	ForestType	UBBP_MeerDan10Jr	UBBP	ForestAge	Frag	pnv	Paired_1_2	fpnv	Frag2	fPeriode	fpnvGroup	FragInv	Weight	Year	Rand
178002	1	178002_1	1	1	1999	9	2	naaldhout	Privaat	I	FALSE	FALSE	recent	0.8856667	78	FALSE	78	1.33978523297784	VBI 1	Arm Eiken-beukenbos	0.1143333	1	1999	Volledig in bos
178002	2	178002_2	1	2	2016	9	1	naaldhout	Publiek	I	TRUE	TRUE	recent	0.8856667	78	FALSE	78	1.33978523297784	VBI 2	Arm Eiken-beukenbos	0.1143333	1	2016	Volledig in bos
178004	2	178004_2	1	2	2016	9	4	loofhout	Publiek	I	FALSE	TRUE	NA	0.7327865	78	FALSE	78	0.443086772693521	VBI 2	Arm Eiken-beukenbos	0.2672135	1	2016	Volledig in bos
178006	1	178006_1	1	1	1999	8	7	naaldhout	Privaat	I	FALSE	FALSE	oud	0.5339915	78	FALSE	78	-0.72291883439112	VBI 1	Arm Eiken-beukenbos	0.4660085	1	1999	Volledig in bos
178006	2	178006_2	0.73	2	2015	8	4	naaldhout	Privaat	I	FALSE	FALSE	oud	0.5339915	78	FALSE	78	-0.72291883439112	VBI 2	Arm Eiken-beukenbos	0.4660085	0.73	2015	Rand
178009	1	178009_1	1	1	1999	9	1	loofhout	Publiek	NA	FALSE	FALSE	recent	0.8415821	78	TRUE	78	1.08121288062449	VBI 1	Arm Eiken-beukenbos	0.1584179	1	1999	Volledig in bos
178009	2	178009_1	1	1	2016	9	1	loofhout	Publiek	I	TRUE	TRUE	recent	0.8415821	78	TRUE	78	1.08121288062449	VBI 2	Arm Eiken-beukenbos	0.1584179	1	2016	Volledig in bos
178010	1	178010_1	1	1	1999	9	1	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.8589655	78	FALSE	78	1.1831728990867	VBI 1	Arm Eiken-beukenbos	0.1410345	1	1999	Volledig in bos
178010	2	178010_2	1	2	2016	9	2	naaldhout	Publiek	I	TRUE	TRUE	recent	0.8589655	78	FALSE	78	1.1831728990867	VBI 2	Arm Eiken-beukenbos	0.1410345	1	2016	Volledig in bos
178011	1	178011_1	1	1	1999	9	1	naaldhout	Privaat	NA	FALSE	FALSE	NA	NA	78	FALSE	78	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
178012	2	178012_2	1	2	2016	9	2	loofhout	Publiek	I	FALSE	TRUE	NA	0.7917255	79	FALSE	79	0.788785630692775	VBI 2	Arm Eiken-beukenbos	0.2082745	1	2016	Volledig in bos
178014	1	178014_1	1	1	1999	8	3	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.5801611	78	TRUE	78	-0.452117192112114	VBI 1	Arm Eiken-beukenbos	0.4198389	1	1999	Volledig in bos
178014	2	178014_1	1	1	2015	8	3	naaldhout	Privaat	I	FALSE	FALSE	recent	0.5801611	78	TRUE	78	-0.452117192112114	VBI 2	Arm Eiken-beukenbos	0.4198389	1	2015	Volledig in bos
178017	1	178017_1	1	1	1998	9	1	naaldhout	Publiek	I	FALSE	FALSE	recent	0.846599	78	FALSE	78	1.11063883967871	VBI 1	Arm Eiken-beukenbos	0.153401	1	1998	Volledig in bos
178017	2	178017_2	1	2	2016	9	1	naaldhout	Publiek	I	TRUE	TRUE	recent	0.846599	78	FALSE	78	1.11063883967871	VBI 2	Arm Eiken-beukenbos	0.153401	1	2016	Volledig in bos
178018	1	178018_1	1	1	1999	9	2	naaldhout	Privaat	I	FALSE	FALSE	oud	0.8912632	78	FALSE	78	1.37261075867038	VBI 1	Arm Eiken-beukenbos	0.1087368	1	1999	Volledig in bos
178018	2	178018_2	1	2	2016	9	2	naaldhout	Privaat	I	FALSE	FALSE	oud	0.8912632	78	FALSE	78	1.37261075867038	VBI 2	Arm Eiken-beukenbos	0.1087368	1	2016	Volledig in bos
178021	2	178021_2	0.7	2	2015	8	2	loofhout	Privaat	I	FALSE	FALSE	NA	0.2771265	69	FALSE	69	-2.22952629566427	VBI 2	Eiken-beukenbos	0.7228735	0.7	2015	Rand
178025	1	178025_1	1	1	1999	9	2	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.8708042	78	FALSE	78	1.25261121786028	VBI 1	Arm Eiken-beukenbos	0.1291958	1	1999	Volledig in bos
178026	2	178026_2	1	2	2016	9	6	loofhout	Privaat	I	FALSE	FALSE	NA	0.7057537	78	FALSE	78	0.284529483148021	VBI 2	Arm Eiken-beukenbos	0.2942463	1	2016	Volledig in bos
178033	1	178033_1	1	1	1999	9	1	naaldhout	Publiek	I	FALSE	FALSE	recent	0.8339111	78	FALSE	78	1.03621965135843	VBI 1	Arm Eiken-beukenbos	0.1660889	1	1999	Volledig in bos
178033	2	178033_2	1	2	2019	9	4	naaldhout	Publiek	I	TRUE	TRUE	recent	0.8339111	78	FALSE	78	1.03621965135843	VBI 2	Arm Eiken-beukenbos	0.1660889	1	2019	Volledig in bos
178034	1	178034_1	1	1	1999	9	3	naaldhout	Privaat	I	FALSE	FALSE	recent	0.8546603	78	FALSE	78	1.15792132163445	VBI 1	Arm Eiken-beukenbos	0.1453397	1	1999	Volledig in bos
178034	2	178034_2	1	2	2016	9	5	naaldhout	Privaat	I	FALSE	FALSE	recent	0.8546603	78	FALSE	78	1.15792132163445	VBI 2	Arm Eiken-beukenbos	0.1453397	1	2016	Volledig in bos
178038	1	178038_1	1	1	1999	8	4	loofhout	Privaat	I	FALSE	FALSE	recent	0.6761306	20	FALSE	20	0.110779133797036	VBI 1	Elzenbroekbos	0.3238694	1	1999	Volledig in bos
178038	2	178038_2	0.75	2	2015	8	3	loofhout	Privaat	B	FALSE	FALSE	recent	0.6761306	20	FALSE	20	0.110779133797036	VBI 2	Elzenbroekbos	0.3238694	0.75	2015	Rand
178040	2	178040_2	0.91	2	2015	8	3	loofhout	Publiek	I	FALSE	FALSE	NA	0.4497651	78	FALSE	78	-1.21693757059954	VBI 2	Arm Eiken-beukenbos	0.5502349	0.91	2015	Rand
178042	1	178042_1	1	1	1999	9	4	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.8432441	78	TRUE	78	1.0909611203638	VBI 1	Arm Eiken-beukenbos	0.1567559	1	1999	Volledig in bos
178042	2	178042_1	1	1	2016	9	5	naaldhout	Privaat	I	FALSE	FALSE	recent	0.8432441	78	TRUE	78	1.0909611203638	VBI 2	Arm Eiken-beukenbos	0.1567559	1	2016	Volledig in bos
178044	1	178044_1	1	1	1999	9	4	naaldhout	Privaat	NA	FALSE	FALSE	recent	NA	78	FALSE	78	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
178046	1	178046_1	1	1	1999	8	1	loofhout	Privaat	NA	FALSE	FALSE	recent	0.6296097	20	FALSE	20	-0.162083011863689	VBI 1	Elzenbroekbos	0.3703903	1	1999	Volledig in bos
178046	2	178046_2	1	2	2015	8	4	loofhout	Privaat	C	FALSE	FALSE	recent	0.6296097	20	FALSE	20	-0.162083011863689	VBI 2	Elzenbroekbos	0.3703903	1	2015	Volledig in bos
178047	2	178047_2	0.63	2	2015	8	5	gemengd naaldhout	Privaat	I	FALSE	FALSE	NA	0.3893774	78	FALSE	78	-1.57113358558455	VBI 2	Arm Eiken-beukenbos	0.6106226	0.63	2015	Rand
178057	1	178057_1	1	1	1999	9	4	gemengd naaldhout	Privaat	NA	FALSE	FALSE	recent	0.642414	78	TRUE	78	-0.0869810948396496	VBI 1	Arm Eiken-beukenbos	0.357586	1	1999	Volledig in bos
178057	2	178057_1	1	1	2019	9	5	gemengd naaldhout	Publiek	I	TRUE	TRUE	recent	0.642414	78	TRUE	78	-0.0869810948396496	VBI 2	Arm Eiken-beukenbos	0.357586	1	2019	Volledig in bos
178062	1	178062_1	1	1	1999	8	3	loofhout	Privaat	NA	FALSE	FALSE	recent	NA	20	FALSE	20	NA	VBI 1	Elzenbroekbos	NA	1	1999	Volledig in bos
178065	1	178065_1	1	1	1998	9	3	loofhout	Publiek	I	FALSE	FALSE	recent	0.7022296	78	FALSE	78	0.263859343758565	VBI 1	Arm Eiken-beukenbos	0.2977704	1	1998	Volledig in bos
178065	2	178065_2	1	2	2019	9	4	loofhout	Publiek	I	TRUE	TRUE	recent	0.7022296	78	FALSE	78	0.263859343758565	VBI 2	Arm Eiken-beukenbos	0.2977704	1	2019	Volledig in bos
178071	1	178071_1	1	1	1999	8	1	naaldhout	Privaat	I	FALSE	FALSE	recent	0.6160339	78	FALSE	78	-0.241710059428566	VBI 1	Arm Eiken-beukenbos	0.3839661	1	1999	Volledig in bos
178071	2	178071_2	1	2	2015	8	6	naaldhout	Privaat	I	FALSE	FALSE	recent	0.6160339	78	FALSE	78	-0.241710059428566	VBI 2	Arm Eiken-beukenbos	0.3839661	1	2015	Volledig in bos
178081	2	178081_2	1	2	2019	9	3	naaldhout	Publiek	I	FALSE	TRUE	recent	0.6085727	78	FALSE	78	-0.285472734725127	VBI 2	Arm Eiken-beukenbos	0.3914273	1	2019	Volledig in bos
178089	1	178089_1	1	1	1999	9	1	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.6416084	78	FALSE	78	-0.0917062343907825	VBI 1	Arm Eiken-beukenbos	0.3583916	1	1999	Volledig in bos
178089	2	178089_2	1	2	2019	9	4	naaldhout	Privaat	I	TRUE	TRUE	recent	0.6416084	78	FALSE	78	-0.0917062343907825	VBI 2	Arm Eiken-beukenbos	0.3583916	1	2019	Volledig in bos
178092	2	178092_2	1	2	2019	9	3	loofhout	Privaat	B	FALSE	FALSE	recent	0.4958733	78	FALSE	78	-0.946496061846407	VBI 2	Arm Eiken-beukenbos	0.5041267	1	2019	Volledig in bos
178101	1	178101_1	1	1	1999	8	3	naaldhout	Privaat	I	FALSE	FALSE	recent	NA	78	FALSE	78	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
178107	1	178107_1	1	1	1999	9	4	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.5991442	78	TRUE	78	-0.340774346266652	VBI 1	Arm Eiken-beukenbos	0.4008558	1	1999	Volledig in bos
178107	2	178107_1	1	1	2019	9	3	naaldhout	Privaat	I	FALSE	FALSE	recent	0.5991442	78	TRUE	78	-0.340774346266652	VBI 2	Arm Eiken-beukenbos	0.4008558	1	2019	Volledig in bos
178108	1	178108_1	1	1	1999	9	5	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.7519877	78	TRUE	78	0.555708855053508	VBI 1	Arm Eiken-beukenbos	0.2480123	1	1999	Volledig in bos
178108	2	178108_1	1	1	2019	9	2	gemengd naaldhout	Publiek	I	TRUE	TRUE	recent	0.7519877	78	TRUE	78	0.555708855053508	VBI 2	Arm Eiken-beukenbos	0.2480123	1	2019	Volledig in bos
178111	1	178111_1	1	1	1999	8	2	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.667466	78	FALSE	78	0.0599580760081302	VBI 1	Arm Eiken-beukenbos	0.332534	1	1999	Volledig in bos
178111	2	178111_2	1	2	2015	8	6	naaldhout	Privaat	I	FALSE	TRUE	recent	0.667466	78	FALSE	78	0.0599580760081302	VBI 2	Arm Eiken-beukenbos	0.332534	1	2015	Volledig in bos
178113	1	178113_1	1	1	1999	9	1	naaldhout	Publiek	I	FALSE	FALSE	recent	0.7341068	78	FALSE	78	0.450830816573064	VBI 1	Arm Eiken-beukenbos	0.2658932	1	1999	Volledig in bos
178113	2	178113_2	1	2	2019	9	3	gemengd naaldhout	Publiek	I	TRUE	TRUE	recent	0.7341068	78	FALSE	78	0.450830816573064	VBI 2	Arm Eiken-beukenbos	0.2658932	1	2019	Volledig in bos
178114	1	178114_1	1	1	1999	9	2	loofhout	Publiek	I	FALSE	FALSE	recent	0.7529414	78	FALSE	78	0.561302655438209	VBI 1	Arm Eiken-beukenbos	0.2470586	1	1999	Volledig in bos
178114	2	178114_2	1	2	2019	9	4	gemengd loofhout	Publiek	I	FALSE	FALSE	recent	0.7529414	78	FALSE	78	0.561302655438209	VBI 2	Arm Eiken-beukenbos	0.2470586	1	2019	Volledig in bos
178115	1	178115_1	1	1	1998	9	3	naaldhout	Publiek	I	FALSE	FALSE	NA	0.8034751	78	FALSE	78	0.85770134527816	VBI 1	Arm Eiken-beukenbos	0.1965249	1	1998	Volledig in bos
178115	2	178115_2	1	2	2019	9	4	naaldhout	Publiek	I	TRUE	TRUE	NA	0.8034751	78	FALSE	78	0.85770134527816	VBI 2	Arm Eiken-beukenbos	0.1965249	1	2019	Volledig in bos
178116	1	178116_1	1	1	1999	9	4	naaldhout	Publiek	I	FALSE	FALSE	recent	0.778052	78	TRUE	78	0.708585536784619	VBI 1	Arm Eiken-beukenbos	0.221948	1	1999	Volledig in bos
178116	2	178116_1	1	1	2019	9	2	naaldhout	Publiek	I	TRUE	TRUE	recent	0.778052	78	TRUE	78	0.708585536784619	VBI 2	Arm Eiken-beukenbos	0.221948	1	2019	Volledig in bos
178122	1	178122_1	1	1	1999	9	5	loofhout	Publiek	NA	FALSE	FALSE	recent	0.6833772	78	TRUE	78	0.15328310136312	VBI 1	Arm Eiken-beukenbos	0.3166228	1	1999	Volledig in bos
178122	2	178122_1	1	1	2019	9	4	loofhout	Publiek	I	FALSE	FALSE	recent	0.6833772	78	TRUE	78	0.15328310136312	VBI 2	Arm Eiken-beukenbos	0.3166228	1	2019	Volledig in bos
178123	1	178123_1	1	1	1999	9	4	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.8716	78	TRUE	78	1.25727887681608	VBI 1	Arm Eiken-beukenbos	0.1284	1	1999	Volledig in bos
178123	2	178123_1	1	1	2019	9	4	naaldhout	Publiek	I	TRUE	TRUE	recent	0.8716	78	TRUE	78	1.25727887681608	VBI 2	Arm Eiken-beukenbos	0.1284	1	2019	Volledig in bos
178124	1	178124_1	1	1	1999	9	6	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.7607869	78	FALSE	78	0.607319391223227	VBI 1	Arm Eiken-beukenbos	0.2392131	1	1999	Volledig in bos
178124	2	178124_2	1	2	2019	9	4	NA	Publiek	I	TRUE	TRUE	recent	0.7607869	78	FALSE	78	0.607319391223227	VBI 2	Arm Eiken-beukenbos	0.2392131	1	2019	Volledig in bos
178129	2	178129_2	0.75	2	2019	9	2	naaldhout	Publiek	I	TRUE	TRUE	NA	0.5518652	79	FALSE	79	-0.618083026552147	VBI 2	Arm Eiken-beukenbos	0.4481348	0.75	2019	Rand
178130	1	178130_1	1	1	1997	9	3	naaldhout	Publiek	I	FALSE	FALSE	recent	0.6538393	78	FALSE	78	-0.0199675187304712	VBI 1	Arm Eiken-beukenbos	0.3461607	1	1997	Volledig in bos
178131	1	178131_1	1	1	1997	9	4	naaldhout	Publiek	I	FALSE	FALSE	recent	0.8193046	78	TRUE	78	0.950547170159804	VBI 1	Arm Eiken-beukenbos	0.1806954	1	1997	Volledig in bos
178131	2	178131_1	1	1	2019	9	6	naaldhout	Publiek	I	TRUE	TRUE	recent	0.8193046	78	TRUE	78	0.950547170159804	VBI 2	Arm Eiken-beukenbos	0.1806954	1	2019	Volledig in bos
178132	1	178132_1	1	1	1997	9	4	loofhout	Privaat	C	FALSE	FALSE	recent	0.5831013	79	FALSE	79	-0.434871840438529	VBI 1	Arm Eiken-beukenbos	0.4168987	1	1997	Volledig in bos
178132	2	178132_2	0.83	2	2019	9	4	loofhout	Privaat	D	FALSE	FALSE	recent	0.5831013	79	FALSE	79	-0.434871840438529	VBI 2	Arm Eiken-beukenbos	0.4168987	0.83	2019	Rand
178137	1	178137_1	1	1	1999	9	1	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.801384	78	TRUE	78	0.845436276614589	VBI 1	Arm Eiken-beukenbos	0.198616	1	1999	Volledig in bos
178137	2	178137_1	1	1	2019	9	3	naaldhout	Publiek	I	TRUE	TRUE	recent	0.801384	78	TRUE	78	0.845436276614589	VBI 2	Arm Eiken-beukenbos	0.198616	1	2019	Volledig in bos
178138	1	178138_1	1	1	1999	9	5	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.7621247	78	FALSE	78	0.615166079023009	VBI 1	Arm Eiken-beukenbos	0.2378753	1	1999	Volledig in bos
178138	2	178138_2	1	2	2019	9	4	gemengd naaldhout	Publiek	I	TRUE	TRUE	recent	0.7621247	78	FALSE	78	0.615166079023009	VBI 2	Arm Eiken-beukenbos	0.2378753	1	2019	Volledig in bos
178145	1	178145_1	1	1	1999	9	4	loofhout	Publiek	I	FALSE	FALSE	recent	NA	79	FALSE	79	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
178147	1	178147_1	1	1	1997	9	2	loofhout	Privaat	I	FALSE	TRUE	recent	0.478169	78	FALSE	78	-1.05033827653746	VBI 1	Arm Eiken-beukenbos	0.521831	1	1997	Volledig in bos
178158	1	178158_1	1	1	1997	8	2	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.6977113	78	FALSE	78	0.237357856626139	VBI 1	Arm Eiken-beukenbos	0.3022887	1	1997	Volledig in bos
178158	2	178158_2	1	2	2015	8	5	naaldhout	Privaat	I	FALSE	FALSE	recent	0.6977113	78	FALSE	78	0.237357856626139	VBI 2	Arm Eiken-beukenbos	0.3022887	1	2015	Volledig in bos
178159	1	178159_1	1	1	1997	8	3	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.5858651	78	FALSE	78	-0.418661139480957	VBI 1	Arm Eiken-beukenbos	0.4141349	1	1997	Volledig in bos
178159	2	178159_2	1	2	2015	8	4	naaldhout	Privaat	I	FALSE	FALSE	recent	0.5858651	78	FALSE	78	-0.418661139480957	VBI 2	Arm Eiken-beukenbos	0.4141349	1	2015	Volledig in bos
181003	1	181003_1	1	1	1999	7	4	loofhout	Privaat	J	FALSE	FALSE	recent	0.7266042	79	FALSE	79	0.406825315088051	VBI 1	Arm Eiken-beukenbos	0.2733958	1	1999	Volledig in bos
181003	2	181003_2	1	2	2014	7	4	loofhout	Privaat	J	FALSE	FALSE	recent	0.7266042	79	FALSE	79	0.406825315088051	VBI 2	Arm Eiken-beukenbos	0.2733958	1	2014	Volledig in bos
181004	1	181004_1	1	1	1999	7	2	naaldhout	Privaat	I	FALSE	FALSE	recent	0.8777626	78	TRUE	78	1.29342478669419	VBI 1	Arm Eiken-beukenbos	0.1222374	1	1999	Volledig in bos
181004	2	181004_1	1	1	2014	7	3	naaldhout	Privaat	I	FALSE	FALSE	recent	0.8777626	78	TRUE	78	1.29342478669419	VBI 2	Arm Eiken-beukenbos	0.1222374	1	2014	Volledig in bos
181012	1	181012_1	1	1	1999	7	4	gemengd loofhout	Publiek	NA	FALSE	FALSE	recent	0.7690315	78	TRUE	78	0.655676994926388	VBI 1	Arm Eiken-beukenbos	0.2309685	1	1999	Volledig in bos
181012	2	181012_1	1	1	2014	7	4	gemengd naaldhout	Publiek	I	FALSE	FALSE	recent	0.7690315	78	TRUE	78	0.655676994926388	VBI 2	Arm Eiken-beukenbos	0.2309685	1	2014	Volledig in bos
181027	1	181027_1	1	1	1999	7	6	loofhout	Publiek	NA	FALSE	FALSE	recent	0.692072	78	FALSE	78	0.204281293231525	VBI 1	Arm Eiken-beukenbos	0.307928	1	1999	Volledig in bos
181027	2	181027_2	1	2	2014	7	4	kapvlakte	Publiek	D	FALSE	FALSE	recent	0.692072	78	FALSE	78	0.204281293231525	VBI 2	Arm Eiken-beukenbos	0.307928	1	2014	Volledig in bos
181035	1	181035_1	1	1	1999	7	3	loofhout	Publiek	D	FALSE	FALSE	recent	0.6108891	79	TRUE	79	-0.27188619890556	VBI 1	Arm Eiken-beukenbos	0.3891109	1	1999	Volledig in bos
181035	2	181035_1	1	1	2014	7	1	loofhout	Publiek	C	FALSE	FALSE	recent	0.6108891	79	TRUE	79	-0.27188619890556	VBI 2	Arm Eiken-beukenbos	0.3891109	1	2014	Volledig in bos
181043	1	181043_1	1	1	1999	7	1	loofhout	Privaat	NA	FALSE	FALSE	recent	NA	79	FALSE	79	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
181043	2	181043_2	1	2	2014	7	1	loofhout	Privaat	NA	FALSE	FALSE	recent	NA	79	FALSE	79	NA	VBI 2	Arm Eiken-beukenbos	NA	1	2014	Volledig in bos
181051	1	181051_1	1	1	1999	7	2	loofhout	Privaat	D	FALSE	FALSE	recent	0.2057129	78	FALSE	78	-2.64839325923026	VBI 1	Arm Eiken-beukenbos	0.7942871	1	1999	Volledig in bos
181051	2	181051_2	1	2	2014	7	2	loofhout	Privaat	D	FALSE	FALSE	recent	0.2057129	78	FALSE	78	-2.64839325923026	VBI 2	Arm Eiken-beukenbos	0.7942871	1	2014	Volledig in bos
181057	1	181057_1	1	1	1999	7	2	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.5199224	78	FALSE	78	-0.805439267433372	VBI 1	Arm Eiken-beukenbos	0.4800776	1	1999	Volledig in bos
181057	2	181057_2	0.84	2	2014	7	4	loofhout	Privaat	I	FALSE	FALSE	recent	0.5199224	78	FALSE	78	-0.805439267433372	VBI 2	Arm Eiken-beukenbos	0.4800776	0.84	2014	Rand
181060	2	181060_2	0.63	2	2014	7	4	loofhout	Privaat	I	FALSE	TRUE	recent	0.3695132	79	FALSE	79	-1.6876444061799	VBI 2	Arm Eiken-beukenbos	0.6304868	0.63	2014	Rand
181067	2	181067_2	0.76	2	2014	7	5	loofhout	Privaat	I	FALSE	FALSE	NA	0.4376886	40	FALSE	40	-1.287770673615	VBI 2	Elzen-vogelkersbos	0.5623114	0.76	2014	Rand
181076	1	181076_1	1	1	1999	7	5	gemengd naaldhout	Privaat	NA	FALSE	FALSE	recent	0.5330164	78	FALSE	78	-0.728638153626857	VBI 1	Arm Eiken-beukenbos	0.4669836	1	1999	Volledig in bos
181076	2	181076_2	0.62	2	2014	7	3	loofhout	Privaat	I	FALSE	TRUE	recent	0.5330164	78	FALSE	78	-0.728638153626857	VBI 2	Arm Eiken-beukenbos	0.4669836	0.62	2014	Rand
181078	1	181078_1	1	1	1999	6	2	naaldhout	Privaat	NA	FALSE	FALSE	recent	NA	79	FALSE	79	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
181084	1	181084_1	1	1	1999	7	3	naaldhout	Privaat	I	FALSE	FALSE	recent	0.6375746	79	FALSE	79	-0.115365951274296	VBI 1	Arm Eiken-beukenbos	0.3624254	1	1999	Volledig in bos
181084	2	181084_2	0.75	2	2014	7	5	naaldhout	Privaat	I	FALSE	FALSE	recent	0.6375746	79	FALSE	79	-0.115365951274296	VBI 2	Arm Eiken-beukenbos	0.3624254	0.75	2014	Rand
181085	2	181085_2	0.65	2	2014	6	6	niet van toepassing	Privaat	I	FALSE	TRUE	NA	0.6806147	78	FALSE	78	0.13708002538248	VBI 2	Arm Eiken-beukenbos	0.3193853	0.65	2014	Rand
181090	1	181090_1	1	1	1999	7	3	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.5777695	78	TRUE	78	-0.466144803520366	VBI 1	Arm Eiken-beukenbos	0.4222305	1	1999	Volledig in bos
181090	2	181090_1	1	1	2014	7	6	naaldhout	Publiek	I	FALSE	TRUE	recent	0.5777695	78	TRUE	78	-0.466144803520366	VBI 2	Arm Eiken-beukenbos	0.4222305	1	2014	Volledig in bos
181092	1	181092_1	1	1	1999	7	2	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.823622	78	FALSE	78	0.975870305087881	VBI 1	Arm Eiken-beukenbos	0.176378	1	1999	Volledig in bos
181092	2	181092_2	1	2	2014	7	5	naaldhout	Privaat	I	FALSE	TRUE	recent	0.823622	78	FALSE	78	0.975870305087881	VBI 2	Arm Eiken-beukenbos	0.176378	1	2014	Volledig in bos
181093	1	181093_1	1	1	1999	6	3	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.7137251	78	FALSE	78	0.331284668622075	VBI 1	Arm Eiken-beukenbos	0.2862749	1	1999	Volledig in bos
181093	2	181093_2	0.86	2	2014	6	10	niet van toepassing	Publiek	I	FALSE	FALSE	recent	0.7137251	78	FALSE	78	0.331284668622075	VBI 2	Arm Eiken-beukenbos	0.2862749	0.86	2014	Rand
181094	1	181094_1	1	1	1999	6	1	loofhout	Publiek	NA	FALSE	FALSE	recent	0.8100192	78	FALSE	78	0.896084892617493	VBI 1	Arm Eiken-beukenbos	0.1899808	1	1999	Volledig in bos
181094	2	181094_2	1	2	2014	6	2	naaldhout	Publiek	I	FALSE	FALSE	recent	0.8100192	78	FALSE	78	0.896084892617493	VBI 2	Arm Eiken-beukenbos	0.1899808	1	2014	Volledig in bos
181095	1	181095_1	1	1	1999	6	1	loofhout	Privaat	NA	FALSE	FALSE	recent	0.7094069	79	FALSE	79	0.3059568414005	VBI 1	Arm Eiken-beukenbos	0.2905931	1	1999	Volledig in bos
181095	2	181095_2	1	2	2014	6	5	loofhout	Publiek	D	FALSE	FALSE	recent	0.7094069	79	FALSE	79	0.3059568414005	VBI 2	Arm Eiken-beukenbos	0.2905931	1	2014	Volledig in bos
181098	1	181098_1	1	1	1999	7	2	naaldhout	Publiek	I	FALSE	FALSE	recent	0.7128085	78	FALSE	78	0.325908473348281	VBI 1	Arm Eiken-beukenbos	0.2871915	1	1999	Volledig in bos
181098	2	181098_2	1	2	2014	7	5	naaldhout	Publiek	I	FALSE	TRUE	recent	0.7128085	78	FALSE	78	0.325908473348281	VBI 2	Arm Eiken-beukenbos	0.2871915	1	2014	Volledig in bos
181099	1	181099_1	1	1	1999	7	3	gemengd naaldhout	Privaat	I	FALSE	FALSE	recent	0.5599951	79	TRUE	79	-0.570398180429068	VBI 1	Arm Eiken-beukenbos	0.4400049	1	1999	Volledig in bos
181099	2	181099_1	1	1	2014	7	8	naaldhout	Privaat	I	FALSE	TRUE	recent	0.5599951	79	TRUE	79	-0.570398180429068	VBI 2	Arm Eiken-beukenbos	0.4400049	1	2014	Volledig in bos
181100	1	181100_1	1	1	1999	7	3	naaldhout	Privaat	I	FALSE	FALSE	recent	0.7561366	78	FALSE	78	0.580043675663853	VBI 1	Arm Eiken-beukenbos	0.2438634	1	1999	Volledig in bos
181100	2	181100_2	1	2	2014	7	9	kapvlakte	Privaat	I	FALSE	TRUE	recent	0.7561366	78	FALSE	78	0.580043675663853	VBI 2	Arm Eiken-beukenbos	0.2438634	1	2014	Volledig in bos
181102	1	181102_1	1	1	1999	6	3	loofhout	Publiek	D	FALSE	FALSE	recent	0.7682613	78	FALSE	78	0.651159489362483	VBI 1	Arm Eiken-beukenbos	0.2317387	1	1999	Volledig in bos
181102	2	181102_2	1	2	2014	6	3	loofhout	Publiek	D	FALSE	FALSE	recent	0.7682613	78	FALSE	78	0.651159489362483	VBI 2	Arm Eiken-beukenbos	0.2317387	1	2014	Volledig in bos
181103	1	181103_1	1	1	1999	6	1	loofhout	Publiek	D	FALSE	FALSE	recent	NA	79	FALSE	79	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
181104	1	181104_1	1	1	1999	6	1	loofhout	Privaat	D	FALSE	FALSE	recent	NA	69	FALSE	69	NA	VBI 1	Eiken-beukenbos	NA	1	1999	Volledig in bos
181105	1	181105_1	1	1	1999	7	2	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.6879469	78	FALSE	78	0.180086068352705	VBI 1	Arm Eiken-beukenbos	0.3120531	1	1999	Volledig in bos
181105	2	181105_2	1	2	2014	7	1	naaldhout	Privaat	I	FALSE	FALSE	recent	0.6879469	78	FALSE	78	0.180086068352705	VBI 2	Arm Eiken-beukenbos	0.3120531	1	2014	Volledig in bos
