IDPlots	Periode	IDGroup	PlotWeight	StartPeriode	DateDendro	Reeks	staand	liggend	totaal	StandType	OwnerType	ForestType	UBBP_MeerDan10Jr	UBBP	ForestAge	Frag	pnv	Paired_1_2	fpnv	fPeriode	fpnvGroup	Weight	Year	Rand
74151	1	74151_1	1	1	1999	4	0	0.645038921305912	0.645038921305912	open ruimte binnen bos	Private	I	FALSE	FALSE	recent	NA	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
74156	1	74156_1	1	1	1999	5	21.7311680475355	NA	NA	gemengd naaldhout	Public	NA	FALSE	FALSE	recent	0.8482684	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
74156	2	74156_1	1	1	2014	5	22.4177013726785	21.7554226147748	44.1731239874532	gemengd loofhout	Public	I	FALSE	TRUE	recent	0.8482684	78	TRUE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
74157	1	74157_1	1	1	1999	4	30.0301224928475	NA	NA	naaldhout	Public	NA	FALSE	FALSE	recent	0.6110495	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
74157	2	74157_1	1	1	2013	4	0	38.2173014864405	38.2173014864405	naaldhout	Public	J	FALSE	TRUE	recent	0.6110495	78	TRUE	78	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
75142	1	75142_1	1	1	1998	10	0	NA	NA	open ruimte binnen bos	Private	NA	FALSE	FALSE	NA	NA	20	FALSE	20	1	Elzenbroekbos	1	1998	Volledig in bos
75149	1	75149_1	1	1	1999	10	0	0	0	gemengd naaldhout	Private	B	FALSE	FALSE	NA	0.2883037	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
75149	2	75149_1	1	1	2018	10	1.31293790344685	14.1524004713166	15.4653383747635	gemengd naaldhout	Private	B	FALSE	FALSE	NA	0.2883037	79	TRUE	79	2	Arm Eiken-beukenbos	1	2018	Volledig in bos
76048	2	76048_2	0.79	2	2016	8	0	0	0	loofhout	Public	D	FALSE	FALSE	NA	0.4802896	69	FALSE	69	2	Eiken-beukenbos	0.79	2016	Rand
77011	2	77011_2	1	2	2014	7	0	0	0	naaldhout	Public	I	FALSE	FALSE	NA	0.6458609	69	FALSE	69	2	Eiken-beukenbos	1	2014	Volledig in bos
77012	2	77012_2	1	2	2014	7	0	0	0	naaldhout	Private	I	FALSE	FALSE	recent	0.8074953	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
77013	1	77013_1	1	1	1999	6	0	NA	NA	naaldhout	Private	NA	FALSE	FALSE	oud	0.848246	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
77013	2	77013_2	0.89	2	2014	6	0	0	0	gemengd naaldhout	Private	I	FALSE	FALSE	oud	0.848246	78	FALSE	78	2	Arm Eiken-beukenbos	0.89	2014	Rand
77015	1	77015_1	1	1	1999	6	7.34640905296051	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.5635495	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
77015	2	77015_1	1	1	2014	6	125.429873427829	13.2965503736898	138.726423801519	loofhout	Private	I	FALSE	FALSE	recent	0.5635495	79	TRUE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
77016	1	77016_1	1	1	1999	6	0	NA	NA	naaldhout	Private	NA	FALSE	FALSE	recent	0.8426553	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
77016	2	77016_2	1	2	2014	6	0	NA	NA	gemengd naaldhout	Private	NA	FALSE	FALSE	recent	0.8426553	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
77021	1	77021_1	1	1	1999	6	0	0.645038921305912	0.645038921305912	gemengd naaldhout	Private	I	FALSE	FALSE	recent	0.8106341	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
77021	2	77021_2	1	2	2014	6	0	9.26646190991167	9.26646190991167	gemengd loofhout	Public	I	FALSE	FALSE	recent	0.8106341	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
77024	1	77024_1	1	1	1999	6	5.81106406499896	16.0316332141928	21.8426972791918	naaldhout	Private	I	FALSE	FALSE	oud	0.8469892	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
77024	2	77024_2	1	2	2014	6	0	NA	NA	naaldhout	Private	I	FALSE	FALSE	oud	0.8469892	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
77032	1	77032_1	1	1	1999	6	0	NA	NA	naaldhout	Private	NA	FALSE	FALSE	NA	0.5407416	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
77032	2	77032_2	1	2	2014	6	0	0	0	naaldhout	Public	J	FALSE	FALSE	NA	0.5407416	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
77038	1	77038_1	1	1	1999	6	11.6141417599506	100.093013399932	111.707155159883	naaldhout	Private	I	FALSE	FALSE	oud	0.4648949	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
77038	2	77038_2	1	2	2014	6	0	0	0	loofhout	Public	I	FALSE	TRUE	oud	0.4648949	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
77040	1	77040_1	1	1	1999	6	0	0.645038921305912	0.645038921305912	gemengd naaldhout	Private	I	FALSE	FALSE	oud	0.7341049	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
77040	2	77040_1	1	1	2014	6	0	5.97659377621522	5.97659377621522	loofhout	Public	I	FALSE	FALSE	oud	0.7341049	79	TRUE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
77048	1	77048_1	1	1	1999	6	0	NA	NA	gemengd naaldhout	Private	NA	FALSE	FALSE	recent	0.8882487	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
77048	2	77048_1	1	1	2014	6	0	0	0	gemengd naaldhout	Private	I	FALSE	FALSE	recent	0.8882487	79	TRUE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
77056	1	77056_1	1	1	1999	6	0	16.0316332141928	16.0316332141928	gemengd naaldhout	Private	I	FALSE	FALSE	recent	0.8214512	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
77056	2	77056_2	1	2	2014	6	38.6288632783922	28.2380348142279	66.8668980926201	gemengd naaldhout	Public	I	FALSE	FALSE	recent	0.8214512	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
77087	1	77087_1	1	1	1999	6	5.76376918464815	0	5.76376918464815	loofhout	Public	I	FALSE	FALSE	recent	0.7296266	20	TRUE	20	1	Elzenbroekbos	1	1999	Volledig in bos
77087	2	77087_1	1	1	2014	6	17.7394827273507	29.5747056045718	47.3141883319225	loofhout	Public	I	FALSE	FALSE	recent	0.7296266	20	TRUE	20	2	Elzenbroekbos	1	2014	Volledig in bos
77150	2	77150_2	0.84	2	2014	6	0	0	0	loofhout	Public	E	FALSE	FALSE	NA	0.402751	20	FALSE	20	2	Elzenbroekbos	0.84	2014	Rand
77160	1	77160_1	1	1	1999	6	0	NA	NA	open ruimte binnen bos	Public	NA	FALSE	FALSE	NA	NA	40	FALSE	40	1	Elzen-vogelkersbos	1	1999	Volledig in bos
78005	1	78005_1	1	1	1998	4	26.1061983535682	27.8248775114576	53.9310758650259	gemengd loofhout	Public	J	FALSE	FALSE	recent	0.3735477	69	TRUE	69	1	Eiken-beukenbos	1	1998	Volledig in bos
78005	2	78005_1	1	1	2013	4	21.1934210950445	1.34336282125938	22.5367839163039	gemengd loofhout	Public	J	FALSE	TRUE	recent	0.3735477	69	TRUE	69	2	Eiken-beukenbos	1	2013	Volledig in bos
78017	1	78017_1	1	1	1999	5	0	12.4382832185707	12.4382832185707	gemengd naaldhout	Private	I	FALSE	FALSE	recent	0.7942913	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78017	2	78017_2	0.53	2	2014	5	0	17.1347298630024	17.1347298630024	gemengd naaldhout	Private	I	FALSE	FALSE	recent	0.7942913	78	FALSE	78	2	Arm Eiken-beukenbos	0.53	2014	Rand
78019	1	78019_1	1	1	1999	5	0	30.7731885857738	30.7731885857738	gemengd naaldhout	Private	I	FALSE	FALSE	oud	0.8551565	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78019	2	78019_2	1	2	2014	5	27.094232642122	28.1789828751329	55.273215517255	gemengd naaldhout	Private	I	FALSE	FALSE	oud	0.8551565	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
78022	1	78022_1	1	1	1999	4	5.92794011694598	0.645038921305912	6.5729790382519	gemengd loofhout	Private	J	FALSE	FALSE	recent	0.7905089	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78022	2	78022_1	0.65	1	2013	4	1.31313011508849	3.09795915923083	4.41108927431932	loofhout	Private	J	FALSE	FALSE	recent	0.7905089	78	TRUE	78	2	Arm Eiken-beukenbos	0.65	2013	Rand
78025	1	78025_1	1	1	1999	5	10.4589665533189	NA	NA	gemengd naaldhout	Public	NA	FALSE	FALSE	recent	0.8731002	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78025	2	78025_2	0.91	2	2014	5	9.12667365939943	12.0354342557729	21.1621079151723	gemengd naaldhout	Public	I	FALSE	FALSE	recent	0.8731002	78	FALSE	78	2	Arm Eiken-beukenbos	0.91	2014	Rand
78028	1	78028_1	1	1	1998	5	89.9441282177003	NA	NA	naaldhout	Public	NA	FALSE	FALSE	oud	0.6953157	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
78028	2	78028_2	0.91	2	2014	5	0	31.0945796303782	31.0945796303782	naaldhout	Public	I	FALSE	TRUE	oud	0.6953157	78	FALSE	78	2	Arm Eiken-beukenbos	0.91	2014	Rand
78029	1	78029_1	1	1	1999	4	3.28148807857095	NA	NA	naaldhout	Public	NA	FALSE	FALSE	recent	0.7586285	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78029	2	78029_2	0.89	2	2012	4	5.58273061234114	4.63323095495584	10.215961567297	gemengd loofhout	Public	I	FALSE	TRUE	recent	0.7586285	79	FALSE	79	2	Arm Eiken-beukenbos	0.89	2012	Rand
78030	1	78030_1	1	1	1998	4	0	NA	NA	naaldhout	Public	NA	FALSE	FALSE	recent	0.8330655	79	TRUE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
78030	2	78030_1	1	1	2013	4	0	0	0	naaldhout	Public	I	FALSE	TRUE	recent	0.8330655	79	TRUE	79	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
78033	1	78033_1	1	1	1999	5	0	1.29007784261182	1.29007784261182	gemengd loofhout	Private	I	FALSE	FALSE	recent	0.8960616	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78033	2	78033_2	1	2	2014	5	33.2806896436599	15.631551957886	48.9122416015459	gemengd loofhout	Public	I	FALSE	FALSE	recent	0.8960616	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
78035	1	78035_1	1	1	1999	5	7.54057544255575	0.645038921305912	8.18561436386166	naaldhout	Private	I	FALSE	FALSE	recent	0.6623499	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78035	2	78035_1	1	1	2014	5	0	0	0	gemengd naaldhout	Private	I	FALSE	FALSE	recent	0.6623499	78	TRUE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
78037	1	78037_1	1	1	1998	4	0	1078.10394044745	1078.10394044745	gemengd naaldhout	Public	I	FALSE	FALSE	recent	NA	79	FALSE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
78038	2	78038_2	1	2	2012	4	0	0	0	loofhout	Public	I	FALSE	FALSE	NA	0.4916633	79	FALSE	79	2	Arm Eiken-beukenbos	1	2012	Volledig in bos
78039	1	78039_1	1	1	1999	4	23.8999182582143	0.645038921305912	24.5449571795202	loofhout	Private	I	FALSE	FALSE	recent	NA	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78041	1	78041_1	1	1	1999	5	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	oud	0.8268339	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78041	2	78041_2	1	2	2014	5	0	0	0	loofhout	Private	I	FALSE	FALSE	oud	0.8268339	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
78042	1	78042_1	1	1	1999	5	0	NA	NA	naaldhout	Private	NA	FALSE	FALSE	oud	0.7293258	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78042	2	78042_1	1	1	2014	5	16.7452202180252	43.2935865959233	60.0388068139485	naaldhout	Private	I	FALSE	FALSE	oud	0.7293258	78	TRUE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
78044	1	78044_1	1	1	1999	5	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.8584803	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78044	2	78044_1	1	1	2014	5	0	2.74155677808038	2.74155677808038	loofhout	Public	I	FALSE	FALSE	recent	0.8584803	79	TRUE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
78045	1	78045_1	1	1	1998	4	3.28148807857095	NA	NA	naaldhout	Public	NA	FALSE	FALSE	recent	0.5842072	79	TRUE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
78045	2	78045_1	1	1	2012	4	0	1.75459633797144	1.75459633797144	naaldhout	Public	J	FALSE	TRUE	recent	0.5842072	79	TRUE	79	2	Arm Eiken-beukenbos	1	2012	Volledig in bos
78046	1	78046_1	1	1	1998	4	0	NA	NA	loofhout	Public	NA	FALSE	FALSE	recent	0.8190824	79	TRUE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
78046	2	78046_1	1	1	2012	4	9.89185140755674	0	9.89185140755674	loofhout	Public	I	FALSE	TRUE	recent	0.8190824	79	TRUE	79	2	Arm Eiken-beukenbos	1	2012	Volledig in bos
78048	2	78048_2	1	2	2013	4	0	41.4555235046368	41.4555235046368	naaldhout	Public	I	FALSE	TRUE	recent	0.6914238	79	FALSE	79	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
78050	1	78050_1	1	1	1999	5	23.4703125121858	18.979944288509	42.4502568006948	naaldhout	Private	I	FALSE	FALSE	recent	NA	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78051	1	78051_1	1	1	1999	5	0	0.645038921305912	0.645038921305912	naaldhout	Public	I	FALSE	FALSE	recent	0.9173371	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78051	2	78051_1	1	1	2014	5	0	21.6026737531584	21.6026737531584	naaldhout	Public	I	FALSE	FALSE	recent	0.9173371	79	TRUE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
78052	2	78052_2	1	2	2014	5	24.0219375901711	6.71681410629692	30.7387516964681	loofhout	Public	I	FALSE	FALSE	NA	0.8726568	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
78055	1	78055_1	1	1	1999	4	9.85966273854961	0.645038921305912	10.5047016598555	gemengd loofhout	Private	I	FALSE	FALSE	recent	0.708809	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78055	2	78055_1	1	1	2013	4	3.11009671240464	0	3.11009671240464	gemengd loofhout	Private	I	FALSE	FALSE	recent	0.708809	78	TRUE	78	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
78056	1	78056_1	1	1	1999	4	0	0.645038921305912	0.645038921305912	naaldhout	Public	I	FALSE	FALSE	oud	0.8145391	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78056	2	78056_1	1	1	2013	4	0	3.31728370147726	3.31728370147726	naaldhout	Public	I	FALSE	TRUE	oud	0.8145391	79	TRUE	79	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
78058	1	78058_1	1	1	1999	5	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.8842919	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78058	2	78058_1	1	1	2014	5	74.7916777913771	9.28718544677698	84.0788632381541	loofhout	Private	I	FALSE	FALSE	recent	0.8842919	79	TRUE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
78059	1	78059_1	1	1	1999	5	0	NA	NA	gemengd loofhout	Public	NA	FALSE	FALSE	recent	0.9111185	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78059	2	78059_2	1	2	2014	5	0	4.63323095495584	4.63323095495584	loofhout	Public	I	FALSE	FALSE	recent	0.9111185	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
78060	1	78060_1	1	1	1999	5	4.53409311843162	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.8501061	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78060	2	78060_2	1	2	2014	5	1.62678710311798	4.08491959933976	5.71170670245774	loofhout	Private	I	FALSE	FALSE	recent	0.8501061	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
78064	2	78064_2	1	2	2013	4	0	0	0	naaldhout	Public	I	FALSE	FALSE	NA	0.7324378	79	FALSE	79	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
78067	1	78067_1	1	1	1999	5	0	0.645038921305912	0.645038921305912	loofhout	Private	I	FALSE	FALSE	recent	0.7010538	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78067	2	78067_2	1	2	2014	5	0	0	0	loofhout	Private	I	FALSE	FALSE	recent	0.7010538	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
78068	1	78068_1	1	1	1999	5	0	0	0	loofhout	Private	I	FALSE	FALSE	recent	0.7928681	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78068	2	78068_2	1	2	2014	5	0	0	0	gemengd loofhout	Private	J	FALSE	FALSE	recent	0.7928681	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
78070	1	78070_1	1	1	1999	4	0	1.29007784261182	1.29007784261182	gemengd naaldhout	Private	I	FALSE	FALSE	oud	0.759212	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78070	2	78070_1	1	1	2012	4	0	17.1554533998677	17.1554533998677	gemengd loofhout	Private	I	FALSE	FALSE	oud	0.759212	79	TRUE	79	2	Arm Eiken-beukenbos	1	2012	Volledig in bos
78072	1	78072_1	1	1	1999	4	0	1.29007784261182	1.29007784261182	gemengd naaldhout	Private	I	FALSE	FALSE	recent	NA	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78073	1	78073_1	1	1	1999	5	7.56576857840374	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	NA	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78076	1	78076_1	1	1	1999	5	0	NA	NA	naaldhout	Private	NA	FALSE	FALSE	recent	0.8474186	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78076	2	78076_1	1	1	2014	5	0	0	0	naaldhout	Private	I	FALSE	FALSE	recent	0.8474186	79	TRUE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
78078	1	78078_1	1	1	1999	4	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.6723509	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78078	2	78078_1	1	1	2012	4	16.3009287563908	1.78166381469348	18.0825925710843	loofhout	Private	I	FALSE	FALSE	recent	0.6723509	79	TRUE	79	2	Arm Eiken-beukenbos	1	2012	Volledig in bos
78080	1	78080_1	1	1	1999	4	0	NA	NA	gemengd loofhout	Private	NA	FALSE	FALSE	recent	NA	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78083	2	78083_2	0.8	2	2014	5	0	49.1071088924889	49.1071088924889	loofhout	Private	I	FALSE	FALSE	oud	0.7520906	78	FALSE	78	2	Arm Eiken-beukenbos	0.8	2014	Rand
78084	1	78084_1	1	1	1999	5	0	NA	NA	open ruimte binnen bos	Private	NA	FALSE	FALSE	recent	NA	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78085	1	78085_1	1	1	1999	4	86.2455296661137	18.979944288509	105.225473954623	loofhout	Public	I	FALSE	FALSE	recent	0.7651826	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78085	2	78085_1	1	1	2013	4	10.1003594535374	22.3505294488006	32.450888902338	loofhout	Public	I	FALSE	FALSE	recent	0.7651826	79	TRUE	79	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
78087	1	78087_1	1	1	1999	4	0	0.645038921305912	0.645038921305912	naaldhout	Public	I	FALSE	FALSE	oud	0.8629779	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78087	2	78087_1	1	1	2013	4	0	22.2888566057935	22.2888566057935	naaldhout	Public	J	FALSE	FALSE	oud	0.8629779	79	TRUE	79	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
78088	1	78088_1	1	1	1999	4	41.3167347033504	0	41.3167347033504	naaldhout	Private	H	FALSE	FALSE	recent	0.8398716	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78088	2	78088_1	1	1	2013	4	51.1675805161415	21.1922338945613	72.3598144107028	naaldhout	Private	I	FALSE	FALSE	recent	0.8398716	79	TRUE	79	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
78091	1	78091_1	1	1	1999	5	0	NA	NA	gemengd loofhout	Private	NA	FALSE	FALSE	recent	NA	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78095	1	78095_1	1	1	1999	4	13.2159901454056	NA	NA	naaldhout	Public	NA	FALSE	FALSE	oud	0.6491004	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78095	2	78095_2	1	2	2013	4	11.6224900811651	2.74155677808038	14.3640468592455	naaldhout	Public	I	FALSE	FALSE	oud	0.6491004	79	FALSE	79	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
78096	1	78096_1	1	1	1999	4	0	NA	NA	naaldhout	Public	NA	FALSE	FALSE	recent	0.6600429	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78096	2	78096_1	1	1	2013	4	0	0	0	naaldhout	Public	J	FALSE	FALSE	recent	0.6600429	78	TRUE	78	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
78103	1	78103_1	1	1	1999	4	0	1.29007784261182	1.29007784261182	loofhout	Private	I	FALSE	FALSE	recent	NA	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78109	1	78109_1	1	1	1999	4	9.60318875436106	NA	NA	naaldhout	Private	NA	FALSE	FALSE	recent	0.74538	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78109	2	78109_1	1	1	2013	4	0	0	0	naaldhout	Private	I	FALSE	FALSE	recent	0.74538	79	TRUE	79	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
78127	1	78127_1	1	1	1999	4	26.744177271289	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.7190858	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78127	2	78127_2	1	2	2013	4	4.03835579851135	7.92309908865229	11.9614548871636	naaldhout	Private	I	FALSE	FALSE	recent	0.7190858	79	FALSE	79	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
78133	1	78133_1	1	1	1999	4	0	0.645038921305912	0.645038921305912	loofhout	Public	I	FALSE	FALSE	recent	0.6372307	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78133	2	78133_2	1	2	2013	4	0	0	0	loofhout	Public	I	FALSE	FALSE	recent	0.6372307	79	FALSE	79	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
78135	1	78135_1	1	1	1999	4	0	0.645038921305912	0.645038921305912	loofhout	Private	J	FALSE	FALSE	recent	0.6913747	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78135	2	78135_2	0.8	2	2013	4	0	3.31728370147726	3.31728370147726	loofhout	Public	I	FALSE	FALSE	recent	0.6913747	79	FALSE	79	2	Arm Eiken-beukenbos	0.8	2013	Rand
78136	2	78136_2	0.55	2	2013	4	0.06378298837316	0	0.06378298837316	loofhout	Private	I	FALSE	FALSE	NA	0.643573	79	FALSE	79	2	Arm Eiken-beukenbos	0.55	2013	Rand
78140	1	78140_1	1	1	1999	5	4.86177115772077	NA	NA	naaldhout	Public	NA	FALSE	FALSE	recent	0.7272946	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78140	2	78140_2	0.69	2	2014	5	0	0	0	naaldhout	Public	I	FALSE	FALSE	recent	0.7272946	78	FALSE	78	2	Arm Eiken-beukenbos	0.69	2014	Rand
78141	1	78141_1	1	1	1999	4	0	NA	NA	loofhout	Public	NA	FALSE	FALSE	recent	NA	40	FALSE	40	1	Elzen-vogelkersbos	1	1999	Volledig in bos
78142	1	78142_1	1	1	1999	4	0	NA	NA	naaldhout	Public	NA	FALSE	FALSE	recent	0.6624479	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78142	2	78142_2	0.83	2	2013	4	0	19.8488710733019	19.8488710733019	gemengd naaldhout	Public	I	FALSE	FALSE	recent	0.6624479	78	FALSE	78	2	Arm Eiken-beukenbos	0.83	2013	Rand
78143	1	78143_1	1	1	1999	4	0	NA	NA	naaldhout	Private	NA	FALSE	FALSE	recent	0.835355	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78143	2	78143_2	1	2	2013	4	10.9393829151595	0	10.9393829151595	loofhout	Private	H	FALSE	FALSE	recent	0.835355	79	FALSE	79	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
78144	1	78144_1	1	1	1999	4	4.7833591221788	NA	NA	loofhout	Private	NA	FALSE	FALSE	NA	NA	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78148	1	78148_1	1	1	1999	5	0	0	0	loofhout	Public	I	FALSE	FALSE	recent	0.8449253	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78148	2	78148_1	1	1	2014	5	0	0	0	loofhout	Public	I	FALSE	FALSE	recent	0.8449253	79	TRUE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
78150	1	78150_1	1	1	1999	4	5.86953147616509	0.645038921305912	6.514570397471	naaldhout	Private	I	FALSE	FALSE	recent	0.7909112	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78150	2	78150_1	1	1	2013	4	106.961858693408	28.2106192464471	135.172477939855	naaldhout	Private	I	FALSE	FALSE	recent	0.7909112	79	TRUE	79	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
78156	1	78156_1	1	1	1999	5	6.5168665924227	NA	NA	loofhout	Public	NA	FALSE	FALSE	recent	0.9208928	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
78156	2	78156_2	1	2	2014	5	0	8.7181505542956	8.7181505542956	loofhout	Public	I	FALSE	FALSE	recent	0.9208928	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
78157	1	78157_1	1	1	1999	4	2.01200599917663	NA	NA	gemengd loofhout	Private	NA	FALSE	FALSE	recent	NA	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
