IDPlots	Periode	IDGroup	PlotWeight	Replaced	Paired_1_2	fPeriode	Reeks	DateDendro	OwnerType	ForestTypeGroupCode	v11_Volume_ha	v1_HomogeenDen	Weight	Year
248135	1	248135_1	1	FALSE	TRUE	1	6	1999	Private	I	404.04837826047	0	1	1999
248135	2	248135_1	1	FALSE	TRUE	2	6	2014	Private	G	364.629476919918	0	1	2014
251001	1	251001_1	1	FALSE	FALSE	1	5	1999	Private	D	125.963701427543	0	1	1999
251001	2	251001_2	1	FALSE	FALSE	2	5	2013	Public	D	299.491979220365	0	1	2013
251016	1	251016_1	1	FALSE	FALSE	1	4	1997	Private	NA	0	0	1	1997
251016	2	251016_2	0.89	FALSE	FALSE	2	4	2012	Private	I	132.191805026998	0	0.89	2012
251021	1	251021_1	1	FALSE	FALSE	1	4	1997	Private	I	116.331120856335	0	1	1997
251021	2	251021_2	1	FALSE	FALSE	2	4	2012	Private	I	203.654536913989	0	1	2012
251025	1	251025_1	1	FALSE	FALSE	1	5	1999	Private	D	77.2121488486222	0	1	1999
251025	2	251025_2	0.92	FALSE	FALSE	2	5	2013	Private	C	52.9019988638954	0	0.92	2013
251026	1	251026_1	1	FALSE	TRUE	1	5	1999	Private	NA	202.150369453415	0	1	1999
251026	2	251026_1	1	FALSE	TRUE	2	5	2013	Private	E	317.257807876622	0	1	2013
251027	1	251027_1	1	FALSE	FALSE	1	5	1997	Private	NA	118.650270263054	0	1	1997
251027	2	251027_2	0.72	FALSE	FALSE	2	5	2013	Private	I	267.133616516904	0	0.72	2013
251028	1	251028_1	1	FALSE	FALSE	1	5	1997	Public	NA	105.464161785734	0	1	1997
251049	1	251049_1	1	FALSE	FALSE	1	5	1997	Private	I	341.495435143042	1	1	1997
251051	2	251051_2	1	FALSE	FALSE	2	5	2013	Private	I	483.325494190585	0	1	2013
251052	1	251052_1	1	FALSE	TRUE	1	5	1997	Private	I	366.074320147944	1	1	1997
251052	2	251052_1	1	FALSE	TRUE	2	5	2013	Private	I	673.937908369123	1	1	2013
251053	1	251053_1	1	FALSE	TRUE	1	4	1997	Private	I	134.736177784336	1	1	1997
251053	2	251053_1	1	FALSE	TRUE	2	4	2012	Private	I	424.361591036524	1	1	2012
251058	1	251058_1	1	FALSE	TRUE	1	5	1997	Public	NA	176.69315791418	1	1	1997
251058	2	251058_1	1	FALSE	TRUE	2	5	2013	Public	I	150.355570638954	1	1	2013
251060	1	251060_1	1	FALSE	TRUE	1	5	1997	Private	NA	334.962011106841	1	1	1997
251060	2	251060_1	1	FALSE	TRUE	2	5	2013	Private	I	592.882718789669	1	1	2013
251065	1	251065_1	1	FALSE	FALSE	1	5	1997	Private	I	377.296532828814	1	1	1997
251065	2	251065_2	0.68	FALSE	FALSE	2	5	2013	Private	I	572.676691453039	0.57	0.68	2013
251066	1	251066_1	1	FALSE	TRUE	1	5	1997	Public	I	228.637702030359	1	1	1997
251066	2	251066_1	1	FALSE	TRUE	2	5	2013	Public	I	435.066261476174	1	1	2013
251069	2	251069_2	0.52	FALSE	FALSE	2	4	2012	Public	I	330.928022048025	0	0.52	2012
251072	1	251072_1	1	FALSE	FALSE	1	4	1999	Private	I	264.897006544389	0	1	1999
251072	2	251072_2	1	FALSE	FALSE	2	4	2012	Private	D	125.018159292173	0	1	2012
251073	1	251073_1	1	FALSE	TRUE	1	5	1997	Public	NA	230.943180418967	1	1	1997
251073	2	251073_1	1	FALSE	TRUE	2	5	2013	Public	I	404.842461605411	1	1	2013
251074	1	251074_1	1	FALSE	TRUE	1	5	1997	Public	NA	237.41636683943	1	1	1997
251074	2	251074_1	1	FALSE	TRUE	2	5	2013	Public	I	365.097601390778	1	1	2013
251078	1	251078_1	1	FALSE	TRUE	1	4	1999	Private	NA	326.102965439762	1	1	1999
251078	2	251078_1	1	FALSE	TRUE	2	4	2012	Private	I	613.360888614251	1	1	2012
251081	1	251081_1	1	FALSE	TRUE	1	5	1997	Public	I	545.137211620927	1	1	1997
251081	2	251081_1	1	FALSE	TRUE	2	5	2013	Public	I	840.312604725202	1	1	2013
251083	2	251083_2	1	FALSE	FALSE	2	5	2013	Public	I	30.7990930026015	0	1	2013
251084	2	251084_2	0.74	FALSE	FALSE	2	5	2013	Public	I	230.131954712707	1	0.74	2013
251091	1	251091_1	1	FALSE	TRUE	1	5	1997	Private	NA	237.28949616201	0	1	1997
251091	2	251091_1	1	FALSE	TRUE	2	5	2013	Private	I	469.273665845162	0	1	2013
251092	1	251092_1	1	FALSE	TRUE	1	5	1997	Private	NA	293.51399228743	1	1	1997
251092	2	251092_1	1	FALSE	TRUE	2	5	2013	Private	I	341.19846595368	1	1	2013
251093	1	251093_1	1	FALSE	FALSE	1	4	1997	Private	NA	385.370984553547	1	1	1997
251093	2	251093_2	1	FALSE	FALSE	2	4	2012	Public	I	387.995917795357	1	1	2012
251094	1	251094_1	1	FALSE	TRUE	1	4	1999	Private	NA	460.682057817778	1	1	1999
251094	2	251094_1	1	FALSE	TRUE	2	4	2012	Private	I	500.118935075321	0.89	1	2012
251096	1	251096_1	1	FALSE	TRUE	1	4	1999	Private	NA	474.599848113517	1	1	1999
251096	2	251096_1	1	FALSE	TRUE	2	4	2012	Private	I	194.113651957918	1	1	2012
251098	1	251098_1	1	FALSE	TRUE	1	5	1997	Private	I	289.611913569738	0	1	1997
251098	2	251098_1	1	FALSE	TRUE	2	5	2013	Private	I	450.316453220062	0	1	2013
251103	1	251103_1	1	FALSE	TRUE	1	4	1999	Private	I	386.139044358958	0	1	1999
251103	2	251103_1	1	FALSE	TRUE	2	4	2012	Private	I	561.885696908822	0	1	2012
251106	1	251106_1	1	FALSE	FALSE	1	5	1997	Private	NA	508.382630515679	1	1	1997
251106	2	251106_2	1	FALSE	FALSE	2	5	2013	Private	I	788.31691182521	1	1	2013
251110	1	251110_1	1	FALSE	FALSE	1	4	1999	Private	NA	134.263550207335	0	1	1999
251110	2	251110_2	1	FALSE	FALSE	2	4	2012	Private	C	14.2778131696197	0	1	2012
251111	1	251111_1	1	FALSE	TRUE	1	4	1999	Public	NA	7.23410984065455	0	1	1999
251111	2	251111_1	0.79	FALSE	TRUE	2	4	2012	Public	D	101.442871167954	0	0.79	2012
251112	1	251112_1	1	FALSE	TRUE	1	4	1999	Private	NA	77.7316135200637	0	1	1999
251112	2	251112_1	0.44	FALSE	TRUE	2	4	2012	Private	D	115.598236530433	0	0.44	2012
251114	1	251114_1	1	FALSE	FALSE	1	5	1997	Public	I	213.031214478873	1	1	1997
251116	1	251116_1	1	FALSE	TRUE	1	5	1997	Private	I	503.844043157151	0	1	1997
251116	2	251116_1	0.77	FALSE	TRUE	2	5	2013	Private	I	843.732865370939	0	0.77	2013
251118	1	251118_1	1	FALSE	FALSE	1	4	1997	Private	D	216.205774832185	0	1	1997
251118	2	251118_2	1	FALSE	FALSE	2	4	2012	Private	C	1.27312136002452	0	1	2012
251119	1	251119_1	1	FALSE	TRUE	1	4	1999	Private	D	156.276171560683	0	1	1999
251119	2	251119_1	1	FALSE	TRUE	2	4	2012	Private	I	335.592689576176	0	1	2012
251120	2	251120_2	0.95	FALSE	FALSE	2	4	2012	Private	I	153.596432539032	0	0.95	2012
251126	1	251126_1	1	FALSE	FALSE	1	4	1999	Private	NA	182.141650436121	0	1	1999
251128	1	251128_1	1	FALSE	FALSE	1	4	1999	Private	NA	125.818902043041	0	1	1999
251130	1	251130_1	1	FALSE	FALSE	1	5	1998	Private	D	275.549972635727	0	1	1998
251130	2	251130_2	0.87	FALSE	FALSE	2	5	2013	Public	D	48.5259882169887	0	0.87	2013
251132	1	251132_1	1	FALSE	FALSE	1	5	1999	Private	I	181.769848736644	0	1	1999
251133	1	251133_1	1	FALSE	FALSE	1	4	1999	Private	C	25.4716807233408	0	1	1999
251139	1	251139_1	1	FALSE	TRUE	1	5	1999	Private	NA	252.739506502572	0	1	1999
251139	2	251139_1	1	FALSE	TRUE	2	5	2013	Private	I	237.395443582293	0	1	2013
251140	1	251140_1	1	FALSE	FALSE	1	5	1999	Private	NA	89.9457284922518	0	1	1999
251140	2	251140_2	1	FALSE	FALSE	2	5	2013	Private	C	173.059728196786	0	1	2013
251156	2	251156_2	1	FALSE	FALSE	2	5	2013	Private	I	122.896987837589	0	1	2013
252004	1	252004_1	1	FALSE	TRUE	1	3	1997	Private	I	290.183444321499	1	1	1997
252004	2	252004_1	1	FALSE	TRUE	2	3	2011	Public	I	420.7012768865	1	1	2011
252006	1	252006_1	1	FALSE	TRUE	1	2	1997	Private	I	236.010455059868	1	1	1997
252006	2	252006_1	1	FALSE	TRUE	2	2	2010	Private	I	386.334453958392	1	1	2010
252009	1	252009_1	1	FALSE	TRUE	1	3	1997	Private	NA	257.341846645278	1	1	1997
252009	2	252009_1	1	FALSE	TRUE	2	3	2011	Private	I	238.832933793301	1	1	2011
252013	1	252013_1	1	FALSE	FALSE	1	2	1997	Public	NA	321.638360869012	1	1	1997
252013	2	252013_2	1	FALSE	FALSE	2	2	2010	Private	I	218.628506926843	1	1	2010
252015	1	252015_1	1	FALSE	FALSE	1	2	1997	Private	C	210.060197950188	0	1	1997
252016	2	252016_2	0.82	FALSE	FALSE	2	2	2010	Private	D	79.452459727272	0	0.82	2010
252044	1	252044_1	1	FALSE	FALSE	1	3	1999	Private	NA	44.2550907592241	0	1	1999
252053	2	252053_2	1	FALSE	FALSE	2	2	2010	Private	I	258.618662274006	0	1	2010
252056	1	252056_1	1	FALSE	FALSE	1	2	1997	Private	D	225.446020985854	0	1	1997
252056	2	252056_2	1	FALSE	FALSE	2	2	2010	Public	D	185.088941501599	0	1	2010
252058	1	252058_1	1	FALSE	FALSE	1	3	1997	Private	NA	295.736125551941	0	1	1997
252058	2	252058_2	0.78	FALSE	FALSE	2	3	2011	Public	C	198.687682390131	0	0.78	2011
252081	1	252081_1	1	FALSE	FALSE	1	3	1999	Private	C	19.2302195559553	0	1	1999
252083	2	252083_2	0.6	FALSE	FALSE	2	3	2011	Private	I	392.669078445028	1	0.6	2011
252084	1	252084_1	1	FALSE	FALSE	1	3	1997	Private	I	203.646861045623	0	1	1997
252084	2	252084_2	0.9	FALSE	FALSE	2	3	2011	Public	I	267.151690415483	0	0.9	2011
252088	1	252088_1	1	FALSE	FALSE	1	2	1997	Public	I	7.07028807295371	0	1	1997
252088	2	252088_2	1	FALSE	FALSE	2	2	2010	Public	I	106.128121724749	0	1	2010
252089	1	252089_1	1	FALSE	FALSE	1	3	1999	Private	NA	196.23815060098	0	1	1999
252089	2	252089_2	1	FALSE	FALSE	2	3	2011	Public	D	308.015144514979	0	1	2011
252090	1	252090_1	1	FALSE	FALSE	1	3	1997	Private	NA	157.765287100626	0	1	1997
252090	2	252090_2	1	FALSE	FALSE	2	3	2011	Public	C	66.4937971822117	0	1	2011
252103	2	252103_2	0.37	FALSE	FALSE	2	2	2011	Private	D	112.47043472666	0	0.37	2011
252104	2	252104_2	0.8	FALSE	FALSE	2	2	2010	Private	I	203.302007899445	0	0.8	2010
252105	1	252105_1	1	FALSE	TRUE	1	3	1999	Private	NA	358.785208366434	1	1	1999
252105	2	252105_1	1	FALSE	TRUE	2	3	2011	Public	H	326.910684164093	1	1	2011
252106	1	252106_1	1	FALSE	TRUE	1	3	1999	Private	NA	271.030385869658	0	1	1999
252106	2	252106_1	1	FALSE	TRUE	2	3	2011	Private	I	405.811111933789	0	1	2011
252109	1	252109_1	1	FALSE	FALSE	1	2	1999	Private	NA	359.136696425418	1	1	1999
252109	2	252109_2	0.78	FALSE	FALSE	2	2	2010	Private	E	337.501286900225	1	0.78	2010
252117	2	252117_2	0.52	FALSE	FALSE	2	2	2010	Private	D	214.733635715313	0	0.52	2010
252128	1	252128_1	1	FALSE	FALSE	1	2	1997	Private	NA	180.984128692154	1	1	1997
252128	2	252128_2	1	FALSE	FALSE	2	2	2010	Private	I	224.046418351355	1	1	2010
252134	2	252134_2	0.48	FALSE	FALSE	2	2	2011	Private	I	527.228867997276	0	0.48	2011
252142	2	252142_2	0.66	FALSE	FALSE	2	2	2010	Private	NA	360.78773110778	0	0.66	2010
252144	1	252144_1	1	FALSE	FALSE	1	2	1997	Private	NA	292.594107778326	1	1	1997
252144	2	252144_2	1	FALSE	FALSE	2	2	2010	Private	I	249.218318546603	1	1	2010
252151	1	252151_1	1	FALSE	TRUE	1	2	1997	Private	I	238.163878325353	1	1	1997
252151	2	252151_1	1	FALSE	TRUE	2	2	2010	Private	I	375.847245392037	1	1	2010
252159	1	252159_1	1	FALSE	FALSE	1	2	1997	Private	NA	135.431179487845	0	1	1997
253004	1	253004_1	1	FALSE	FALSE	1	1	1997	Public	I	38.0772303543217	0	1	1997
253004	2	253004_2	1	FALSE	FALSE	2	1	2010	Public	I	206.699860913599	0	1	2010
253010	1	253010_1	1	FALSE	TRUE	1	1	1997	Public	NA	321.118777797606	1	1	1997
253010	2	253010_1	1	FALSE	TRUE	2	1	2009	Public	I	393.148201713058	1	1	2009
253014	1	253014_1	1	FALSE	FALSE	1	10	1997	Public	NA	242.097328691975	1	1	1997
253015	2	253015_2	0.73	FALSE	FALSE	2	10	2017	Public	I	490.571654594561	1	0.73	2017
253020	1	253020_1	1	FALSE	FALSE	1	1	1997	Private	C	89.1073433847969	0	1	1997
253020	2	253020_2	1	FALSE	FALSE	2	1	2010	Private	C	142.562295424994	0	1	2010
253022	2	253022_2	1	FALSE	FALSE	2	10	2017	Public	I	95.6133990198287	0	1	2017
253023	1	253023_1	1	FALSE	TRUE	1	10	1999	Public	I	229.09266504952	1	1	1999
253023	2	253023_1	1	FALSE	TRUE	2	10	2017	Public	I	127.154487794604	1	1	2017
253024	2	253024_2	0.97	FALSE	FALSE	2	10	2017	Public	I	202.354091762239	1	0.97	2017
253026	2	253026_2	0.79	FALSE	FALSE	2	1	2009	Private	I	81.0078789040418	0	0.79	2009
253030	1	253030_1	1	FALSE	FALSE	1	10	1997	Public	NA	189.506546542843	0	1	1997
253030	2	253030_2	0.9	FALSE	FALSE	2	10	2017	Public	I	168.055013886527	0	0.9	2017
253031	1	253031_1	1	FALSE	FALSE	1	10	1999	Public	NA	245.913078133688	1	1	1999
253031	2	253031_2	1	FALSE	FALSE	2	10	2017	Public	I	247.984251709318	1	1	2017
253032	1	253032_1	1	FALSE	FALSE	1	10	1999	Public	NA	459.730366266374	1	1	1999
253032	2	253032_2	1	FALSE	FALSE	2	10	2017	Public	I	660.509980910683	1	1	2017
253038	1	253038_1	1	FALSE	TRUE	1	10	1997	Private	I	187.584027838272	0	1	1997
253038	2	253038_1	1	FALSE	TRUE	2	10	2017	Private	I	304.084329540846	0	1	2017
253039	1	253039_1	1	FALSE	FALSE	1	10	1997	Public	I	2.38842775450583	0	1	1997
253039	2	253039_2	0.84	FALSE	FALSE	2	10	2017	Public	I	147.690296953622	0	0.84	2017
253040	1	253040_1	1	FALSE	TRUE	1	10	1997	Private	I	75.8793575441479	0	1	1997
253040	2	253040_1	1	FALSE	TRUE	2	10	2017	Public	I	221.306993156792	0	1	2017
253047	1	253047_1	1	FALSE	FALSE	1	10	1997	Private	NA	120.721341486062	0	1	1997
253047	2	253047_2	1	FALSE	FALSE	2	10	2017	Private	I	289.00009613829	0	1	2017
253051	2	253051_2	0.5	FALSE	FALSE	2	1	2010	Private	I	289.213929481002	0	0.5	2010
253053	1	253053_1	1	FALSE	FALSE	1	10	1997	Private	I	385.011164671806	0	1	1997
253053	2	253053_2	1	FALSE	FALSE	2	10	2017	Private	I	225.146246629967	0	1	2017
253055	1	253055_1	1	FALSE	FALSE	1	10	1997	Private	I	193.805005685143	0	1	1997
253055	2	253055_2	1	FALSE	FALSE	2	10	2017	Private	I	308.887412875463	0	1	2017
253057	2	253057_2	1	FALSE	FALSE	2	1	2009	Private	I	245.648419265426	0	1	2009
253060	1	253060_1	1	FALSE	FALSE	1	1	1997	Private	NA	261.750997010998	1	1	1997
253071	1	253071_1	1	FALSE	FALSE	1	10	1997	Public	I	0	0	1	1997
253071	2	253071_2	1	FALSE	FALSE	2	10	2017	Public	I	165.738969309712	0	1	2017
253074	2	253074_2	0.65	FALSE	FALSE	2	1	2010	Private	I	65.819782093929	0	0.65	2010
253082	1	253082_1	1	FALSE	FALSE	1	1	1997	Private	I	252.865522241048	1	1	1997
253082	2	253082_2	0.94	FALSE	FALSE	2	1	2009	Private	I	454.626680740425	0.98	0.94	2009
253090	2	253090_2	0.51	FALSE	FALSE	2	1	2009	Private	I	213.828290492438	0	0.51	2009
253093	2	253093_2	1	FALSE	FALSE	2	10	2018	Private	I	112.455283293055	0	1	2018
253094	1	253094_1	1	FALSE	TRUE	1	10	1997	Private	NA	137.184685891565	0	1	1997
253094	2	253094_1	1	FALSE	TRUE	2	10	2017	Private	I	227.852680784216	0	1	2017
253095	2	253095_2	1	FALSE	FALSE	2	10	2017	Public	D	36.2951836788214	0	1	2017
253098	1	253098_1	1	FALSE	TRUE	1	1	1997	Private	I	223.93349123504	1	1	1997
253098	2	253098_1	1	FALSE	TRUE	2	1	2009	Public	I	259.50551326843	1	1	2009
253102	1	253102_1	1	FALSE	TRUE	1	10	1997	Private	I	238.734441412714	0	1	1997
253102	2	253102_1	1	FALSE	TRUE	2	10	2017	Private	I	490.589889174134	0	1	2017
253104	1	253104_1	1	FALSE	TRUE	1	10	1997	Public	C	92.3509119962741	0	1	1997
253104	2	253104_1	1	FALSE	TRUE	2	10	2017	Public	J	122.669922209882	0	1	2017
253106	1	253106_1	1	FALSE	TRUE	1	1	1997	Private	NA	267.016319943584	1	1	1997
253106	2	253106_1	1	FALSE	TRUE	2	1	2010	Public	I	219.701719704646	1	1	2010
253107	2	253107_2	1	FALSE	FALSE	2	1	2009	Private	I	290.58577494576	0	1	2009
253112	1	253112_1	1	FALSE	FALSE	1	10	1997	Private	NA	301.413302967501	0	1	1997
253112	2	253112_2	1	FALSE	FALSE	2	10	2017	Private	I	495.841917629037	0	1	2017
253123	2	253123_2	0.88	FALSE	FALSE	2	1	2009	Public	I	211.385930388736	0	0.88	2009
253132	2	253132_2	0.79	FALSE	FALSE	2	1	2009	Public	D	128.288552173534	0	0.79	2009
253138	1	253138_1	1	FALSE	FALSE	1	1	1997	Private	NA	21.5011195877733	0	1	1997
253138	2	253138_2	0.82	FALSE	FALSE	2	1	2009	Private	C	132.524846311915	0	0.82	2009
253142	1	253142_1	1	FALSE	FALSE	1	10	1997	Public	NA	163.171915945662	0	1	1997
253142	2	253142_2	1	FALSE	FALSE	2	10	2017	Private	I	284.534346798686	0	1	2017
253143	1	253143_1	1	FALSE	FALSE	1	10	1997	Private	NA	156.636030575755	0	1	1997
253145	1	253145_1	1	FALSE	TRUE	1	1	1999	Public	I	400.756946442484	0	1	1999
253145	2	253145_1	1	FALSE	TRUE	2	1	2009	Public	I	523.730622812232	0	1	2009
253146	1	253146_1	1	FALSE	TRUE	1	1	1997	Private	D	347.731583098312	0	1	1997
253146	2	253146_1	1	FALSE	TRUE	2	1	2009	Private	I	359.770535414819	0	1	2009
253148	1	253148_1	1	FALSE	FALSE	1	1	1997	Public	I	82.8042793779337	0	1	1997
253149	1	253149_1	1	FALSE	FALSE	1	10	1997	Private	I	158.999924626209	1	1	1997
253149	2	253149_2	0.76	FALSE	FALSE	2	10	2017	Private	I	263.611660091922	1	0.76	2017
253150	1	253150_1	1	FALSE	TRUE	1	10	1997	Private	I	110.299389193225	0	1	1997
253150	2	253150_1	1	FALSE	TRUE	2	10	2017	Private	I	228.543161958652	0	1	2017
253151	1	253151_1	1	FALSE	FALSE	1	10	1997	Private	I	181.165251350936	0	1	1997
253151	2	253151_2	1	FALSE	FALSE	2	10	2017	Private	I	427.612721018477	0	1	2017
253153	1	253153_1	1	FALSE	FALSE	1	1	1997	Private	NA	39.731240759225	0	1	1997
253155	1	253155_1	1	FALSE	FALSE	1	1	1997	Private	NA	276.265697471691	0	1	1997
253155	2	253155_2	0.87	FALSE	FALSE	2	1	2010	Private	I	268.537527835023	0	0.87	2010
253157	1	253157_1	1	FALSE	FALSE	1	10	1997	Private	NA	215.201030665584	1	1	1997
253157	2	253157_2	0.69	FALSE	FALSE	2	10	2017	Private	J	158.695308709078	0	0.69	2017
253158	1	253158_1	1	FALSE	FALSE	1	10	1997	Private	NA	366.555446925358	0	1	1997
253158	2	253158_2	1	FALSE	FALSE	2	10	2017	Private	I	294.991028034537	0	1	2017
253159	1	253159_1	1	FALSE	FALSE	1	10	1997	Private	NA	184.009953236921	0	1	1997
254003	1	254003_1	1	FALSE	FALSE	1	9	1997	Private	I	199.952851394345	0	1	1997
254020	1	254020_1	1	FALSE	FALSE	1	9	1997	Private	I	204.128670022721	1	1	1997
254025	1	254025_1	1	FALSE	FALSE	1	9	1999	Public	NA	159.274927329726	0	1	1999
254028	1	254028_1	1	FALSE	FALSE	1	9	1997	Private	NA	177.155249299716	0	1	1997
254033	1	254033_1	1	FALSE	FALSE	1	9	1997	Public	I	0	0	1	1997
254034	1	254034_1	1	FALSE	FALSE	1	9	1997	Public	I	50.8716992020428	1	1	1997
254034	2	254034_2	0.83	FALSE	FALSE	2	9	2016	Public	I	192.497810870734	0.425742574257426	0.83	2016
254041	1	254041_1	1	FALSE	FALSE	1	9	1997	Public	NA	26.0552487049452	0	1	1997
254041	2	254041_2	1	FALSE	FALSE	2	9	2016	Public	I	25.9340741247947	0	1	2016
254042	1	254042_1	1	FALSE	FALSE	1	9	1997	Public	NA	196.415220243153	1	1	1997
254042	2	254042_2	1	FALSE	FALSE	2	9	2016	Public	I	201.752226162556	1	1	2016
254044	1	254044_1	1	FALSE	FALSE	1	9	1997	Public	NA	175.207864616703	1	1	1997
254044	2	254044_2	1	FALSE	FALSE	2	9	2016	Public	I	215.968359645831	1	1	2016
254045	1	254045_1	1	FALSE	FALSE	1	8	1997	Private	NA	94.8159435311858	0	1	1997
254045	2	254045_2	0.72	FALSE	FALSE	2	8	2015	Private	I	378.101043871465	0	0.72	2015
254049	1	254049_1	1	FALSE	TRUE	1	9	1997	Private	I	63.514463987587	0	1	1997
254049	2	254049_1	1	FALSE	TRUE	2	9	2016	Private	I	58.38969176971	0	1	2016
254050	2	254050_2	0.61	FALSE	FALSE	2	9	2016	Private	I	238.328008167083	0	0.61	2016
254051	2	254051_2	1	FALSE	FALSE	2	9	2016	Private	G	403.960799285683	0	1	2016
254054	1	254054_1	1	FALSE	FALSE	1	8	1997	Public	I	277.01871153523	1	1	1997
254054	2	254054_2	1	FALSE	FALSE	2	8	2015	Public	I	219.646602033203	1	1	2015
254057	1	254057_1	1	FALSE	FALSE	1	9	1997	Private	NA	208.388368484226	1	1	1997
254057	2	254057_2	0.88	FALSE	FALSE	2	9	2016	Private	I	397.287479247435	1	0.88	2016
254058	1	254058_1	1	FALSE	FALSE	1	9	1997	Private	NA	57.1551008872322	0	1	1997
254058	2	254058_2	0.48	FALSE	FALSE	2	9	2016	Private	I	432.405057770368	0	0.48	2016
254061	2	254061_2	1	FALSE	FALSE	2	8	2015	Private	I	142.35939249833	0	1	2015
254062	1	254062_1	1	FALSE	TRUE	1	8	1997	Public	NA	91.9937489377038	0	1	1997
254062	2	254062_1	1	FALSE	TRUE	2	8	2015	Public	I	122.905681065021	0	1	2015
254066	1	254066_1	1	FALSE	TRUE	1	9	1997	Private	I	169.766840494493	0	1	1997
254066	2	254066_1	1	FALSE	TRUE	2	9	2016	Public	I	360.454745698717	0	1	2016
254067	1	254067_1	1	FALSE	FALSE	1	9	1997	Private	I	156.032653872393	0	1	1997
254067	2	254067_2	0.96	FALSE	FALSE	2	9	2016	Private	I	427.973062278283	0	0.96	2016
254068	1	254068_1	1	FALSE	FALSE	1	9	1997	Public	C	326.707947056282	0	1	1997
254068	2	254068_2	1	FALSE	FALSE	2	9	2016	Public	I	468.552593324418	0	1	2016
254069	1	254069_1	1	FALSE	TRUE	1	8	1997	Private	I	246.577262674623	0	1	1997
254069	2	254069_1	1	FALSE	TRUE	2	8	2015	Private	I	473.962246471861	0	1	2015
254082	1	254082_1	1	FALSE	FALSE	1	9	1997	Private	I	211.96486923181	0	1	1997
254082	2	254082_2	1	FALSE	FALSE	2	9	2016	Private	I	376.580766975458	0	1	2016
254085	1	254085_1	1	FALSE	FALSE	1	8	1997	Private	I	84.7552208391925	1	1	1997
254085	2	254085_2	0.85	FALSE	FALSE	2	8	2015	Private	I	267.008085019017	1	0.85	2015
254087	2	254087_2	1	FALSE	FALSE	2	8	2015	Public	I	150.701926977913	0	1	2015
254093	1	254093_1	1	FALSE	FALSE	1	8	1997	Private	NA	84.3312186876915	0	1	1997
254093	2	254093_2	1	FALSE	FALSE	2	8	2015	Private	I	236.542809118537	0	1	2015
254094	2	254094_2	1	FALSE	FALSE	2	8	2015	Public	I	102.019954812824	0	1	2015
254097	2	254097_2	0.71	FALSE	FALSE	2	9	2016	Private	I	412.85143788903	0	0.71	2016
254098	1	254098_1	1	FALSE	FALSE	1	9	1997	Public	I	218.192176392841	0	1	1997
254100	1	254100_1	1	FALSE	FALSE	1	9	1997	Private	I	97.28588145775	0	1	1997
254100	2	254100_2	0.63	FALSE	FALSE	2	9	2016	Private	I	232.557758248716	0	0.63	2016
254103	1	254103_1	1	FALSE	FALSE	1	8	1997	Private	H	272.034065092136	0	1	1997
254103	2	254103_2	0.92	FALSE	FALSE	2	8	2015	Public	I	326.134635011246	0	0.92	2015
254104	1	254104_1	1	FALSE	TRUE	1	8	1997	Private	I	214.203001069865	0	1	1997
254104	2	254104_1	1	FALSE	TRUE	2	8	2015	Public	I	420.937331690559	0	1	2015
254105	1	254105_1	1	FALSE	FALSE	1	9	1999	Private	NA	1.02188167247531	0	1	1999
254110	1	254110_1	1	FALSE	FALSE	1	8	1999	Public	NA	459.072079194051	1	1	1999
254110	2	254110_2	1	FALSE	FALSE	2	8	2015	Public	I	260.798529305053	0	1	2015
254111	1	254111_1	1	FALSE	FALSE	1	8	1999	Public	NA	336.182692461894	0	1	1999
254111	2	254111_2	1	FALSE	FALSE	2	8	2015	Public	I	453.585421134052	0	1	2015
254113	1	254113_1	1	FALSE	FALSE	1	9	1999	Public	I	88.7548058275577	0	1	1999
254113	2	254113_2	0.95	FALSE	FALSE	2	9	2016	Public	I	156.896316363948	0	0.95	2016
254117	1	254117_1	1	FALSE	FALSE	1	8	1999	Public	I	127.364649712255	0	1	1999
254117	2	254117_2	1	FALSE	FALSE	2	8	2015	Public	I	134.946260860927	0	1	2015
254118	1	254118_1	1	FALSE	FALSE	1	8	1999	Private	I	410.876986915642	1	1	1999
254118	2	254118_2	1	FALSE	FALSE	2	8	2015	Private	J	263.630703368509	0	1	2015
254119	1	254119_1	1	FALSE	FALSE	1	8	1999	Private	I	242.450327671546	1	1	1999
254119	2	254119_2	1	FALSE	FALSE	2	8	2015	Public	I	275.547117299193	1	1	2015
254123	1	254123_1	1	FALSE	FALSE	1	9	1999	Private	NA	3.622754963611	0	1	1999
254123	2	254123_2	1	FALSE	FALSE	2	9	2016	Private	I	147.982426889392	0	1	2016
254125	1	254125_1	1	FALSE	FALSE	1	8	1999	Public	C	372.269184206429	0	1	1999
254125	2	254125_2	1	FALSE	FALSE	2	8	2015	Public	C	191.780375143246	0	1	2015
254127	1	254127_1	1	FALSE	FALSE	1	8	1999	Private	NA	254.76520773764	1	1	1999
254127	2	254127_2	0.62	FALSE	FALSE	2	8	2015	Private	I	230.503366698245	1	0.62	2015
254129	2	254129_2	0.93	FALSE	FALSE	2	9	2016	Private	C	238.098549997977	0	0.93	2016
254130	1	254130_1	1	FALSE	FALSE	1	9	1999	Public	I	7.27018367309737	0	1	1999
254130	2	254130_2	0.96	FALSE	FALSE	2	9	2016	Private	I	82.5419284570591	0	0.96	2016
254131	1	254131_1	1	FALSE	TRUE	1	9	1999	Public	D	249.335789995511	0	1	1999
