X	Y	IDPlots
149942.2	222679.8	77084
150942.2	222679.8	77085
151942.2	222679.8	77086
152942.2	222679.8	77087
153942.2	222679.8	77088
146942.2	222179.8	77089
147942.2	222179.8	77090
148942.2	222179.8	77091
149942.2	222179.8	77092
150942.2	222179.8	77093
151942.2	222179.8	77094
152942.2	222179.8	77095
153942.2	222179.8	77096
146942.2	221679.8	77097
147942.2	221679.8	77098
148942.2	221679.8	77099
149942.2	221679.8	77100
150942.2	221679.8	77101
151942.2	221679.8	77102
152942.2	221679.8	77103
153942.2	221679.8	77104
146942.2	221179.8	77105
147942.2	221179.8	77106
148942.2	221179.8	77107
149942.2	221179.8	77108
150942.2	221179.8	77109
151942.2	221179.8	77110
152942.2	221179.8	77111
153942.2	221179.8	77112
146942.2	220679.8	77113
147942.2	220679.8	77114
148942.2	220679.8	77115
149942.2	220679.8	77116
150942.2	220679.8	77117
151942.2	220679.8	77118
152942.2	220679.8	77119
153942.2	220679.8	77120
146942.2	220179.8	77121
147942.2	220179.8	77122
148942.2	220179.8	77123
149942.2	220179.8	77124
150942.2	220179.8	77125
151942.2	220179.8	77126
152942.2	220179.8	77127
153942.2	220179.8	77128
146942.2	219679.8	77129
147942.2	219679.8	77130
148942.2	219679.8	77131
149942.2	219679.8	77132
150942.2	219679.8	77133
151942.2	219679.8	77134
152942.2	219679.8	77135
153942.2	219679.8	77136
146942.2	219179.8	77137
147942.2	219179.8	77138
148942.2	219179.8	77139
149942.2	219179.8	77140
150942.2	219179.8	77141
151942.2	219179.8	77142
152942.2	219179.8	77143
153942.2	219179.8	77144
146942.2	218679.8	77145
147942.2	218679.8	77146
148942.2	218679.8	77147
149942.2	218679.8	77148
150942.2	218679.8	77149
151942.2	218679.8	77150
152942.2	218679.8	77151
153942.2	218679.8	77152
146942.2	218179.8	77153
147942.2	218179.8	77154
148942.2	218179.8	77155
149942.2	218179.8	77156
150942.2	218179.8	77157
151942.2	218179.8	77158
152942.2	218179.8	77159
153942.2	218179.8	77160
154942.2	227679.8	78001
155942.2	227679.8	78002
156942.2	227679.8	78003
157942.2	227679.8	78004
158942.2	227679.8	78005
159942.2	227679.8	78006
160942.2	227679.8	78007
161942.2	227679.8	78008
154942.2	227179.8	78009
155942.2	227179.8	78010
156942.2	227179.8	78011
157942.2	227179.8	78012
158942.2	227179.8	78013
159942.2	227179.8	78014
160942.2	227179.8	78015
161942.2	227179.8	78016
154942.2	226679.8	78017
155942.2	226679.8	78018
156942.2	226679.8	78019
157942.2	226679.8	78020
158942.2	226679.8	78021
159942.2	226679.8	78022
160942.2	226679.8	78023
161942.2	226679.8	78024
154942.2	226179.8	78025
155942.2	226179.8	78026
156942.2	226179.8	78027
157942.2	226179.8	78028
158942.2	226179.8	78029
159942.2	226179.8	78030
160942.2	226179.8	78031
161942.2	226179.8	78032
154942.2	225679.8	78033
155942.2	225679.8	78034
156942.2	225679.8	78035
157942.2	225679.8	78036
158942.2	225679.8	78037
159942.2	225679.8	78038
160942.2	225679.8	78039
161942.2	225679.8	78040
154942.2	225179.8	78041
155942.2	225179.8	78042
156942.2	225179.8	78043
157942.2	225179.8	78044
158942.2	225179.8	78045
159942.2	225179.8	78046
160942.2	225179.8	78047
161942.2	225179.8	78048
154942.2	224679.8	78049
155942.2	224679.8	78050
156942.2	224679.8	78051
157942.2	224679.8	78052
158942.2	224679.8	78053
159942.2	224679.8	78054
160942.2	224679.8	78055
161942.2	224679.8	78056
154942.2	224179.8	78057
155942.2	224179.8	78058
156942.2	224179.8	78059
157942.2	224179.8	78060
158942.2	224179.8	78061
159942.2	224179.8	78062
160942.2	224179.8	78063
161942.2	224179.8	78064
154942.2	223679.8	78065
155942.2	223679.8	78066
156942.2	223679.8	78067
157942.2	223679.8	78068
158942.2	223679.8	78069
159942.2	223679.8	78070
160942.2	223679.8	78071
161942.2	223679.8	78072
154942.2	223179.8	78073
155942.2	223179.8	78074
156942.2	223179.8	78075
157942.2	223179.8	78076
158942.2	223179.8	78077
159942.2	223179.8	78078
160942.2	223179.8	78079
161942.2	223179.8	78080
154942.2	222679.8	78081
155942.2	222679.8	78082
156942.2	222679.8	78083
157942.2	222679.8	78084
158942.2	222679.8	78085
159942.2	222679.8	78086
160942.2	222679.8	78087
161942.2	222679.8	78088
154942.2	222179.8	78089
155942.2	222179.8	78090
156942.2	222179.8	78091
157942.2	222179.8	78092
158942.2	222179.8	78093
159942.2	222179.8	78094
160942.2	222179.8	78095
161942.2	222179.8	78096
154942.2	221679.8	78097
155942.2	221679.8	78098
156942.2	221679.8	78099
157942.2	221679.8	78100
158942.2	221679.8	78101
159942.2	221679.8	78102
160942.2	221679.8	78103
161942.2	221679.8	78104
154942.2	221179.8	78105
155942.2	221179.8	78106
156942.2	221179.8	78107
157942.2	221179.8	78108
158942.2	221179.8	78109
159942.2	221179.8	78110
160942.2	221179.8	78111
161942.2	221179.8	78112
154942.2	220679.8	78113
155942.2	220679.8	78114
156942.2	220679.8	78115
157942.2	220679.8	78116
158942.2	220679.8	78117
159942.2	220679.8	78118
160942.2	220679.8	78119
161942.2	220679.8	78120
154942.2	220179.8	78121
155942.2	220179.8	78122
156942.2	220179.8	78123
157942.2	220179.8	78124
158942.2	220179.8	78125
159942.2	220179.8	78126
160942.2	220179.8	78127
161942.2	220179.8	78128
154942.2	219679.8	78129
155942.2	219679.8	78130
156942.2	219679.8	78131
157942.2	219679.8	78132
158942.2	219679.8	78133
159942.2	219679.8	78134
160942.2	219679.8	78135
161942.2	219679.8	78136
154942.2	219179.8	78137
155942.2	219179.8	78138
156942.2	219179.8	78139
157942.2	219179.8	78140
158942.2	219179.8	78141
159942.2	219179.8	78142
160942.2	219179.8	78143
161942.2	219179.8	78144
154942.2	218679.8	78145
155942.2	218679.8	78146
156942.2	218679.8	78147
157942.2	218679.8	78148
158942.2	218679.8	78149
159942.2	218679.8	78150
160942.2	218679.8	78151
161942.2	218679.8	78152
154942.2	218179.8	78153
155942.2	218179.8	78154
156942.2	218179.8	78155
157942.2	218179.8	78156
158942.2	218179.8	78157
159942.2	218179.8	78158
160942.2	218179.8	78159
161942.2	218179.8	78160
163942.2	235679.8	81034
164942.2	235679.8	81035
162942.2	235179.8	81041
163942.2	235179.8	81042
164942.2	235179.8	81043
165942.2	235179.8	81044
166942.2	235179.8	81045
167942.2	235179.8	81046
162942.2	234679.8	81049
163942.2	234679.8	81050
164942.2	234679.8	81051
165942.2	234679.8	81052
166942.2	234679.8	81053
167942.2	234679.8	81054
168942.2	234679.8	81055
169942.2	234679.8	81056
162942.2	234179.8	81057
163942.2	234179.8	81058
164942.2	234179.8	81059
165942.2	234179.8	81060
166942.2	234179.8	81061
167942.2	234179.8	81062
168942.2	234179.8	81063
169942.2	234179.8	81064
162942.2	233679.8	81065
163942.2	233679.8	81066
164942.2	233679.8	81067
165942.2	233679.8	81068
166942.2	233679.8	81069
167942.2	233679.8	81070
168942.2	233679.8	81071
169942.2	233679.8	81072
162942.2	233179.8	81073
163942.2	233179.8	81074
164942.2	233179.8	81075
165942.2	233179.8	81076
166942.2	233179.8	81077
167942.2	233179.8	81078
168942.2	233179.8	81079
169942.2	233179.8	81080
162942.2	232679.8	81081
163942.2	232679.8	81082
164942.2	232679.8	81083
165942.2	232679.8	81084
166942.2	232679.8	81085
167942.2	232679.8	81086
168942.2	232679.8	81087
169942.2	232679.8	81088
162942.2	232179.8	81089
163942.2	232179.8	81090
164942.2	232179.8	81091
165942.2	232179.8	81092
166942.2	232179.8	81093
167942.2	232179.8	81094
168942.2	232179.8	81095
169942.2	232179.8	81096
162942.2	231679.8	81097
163942.2	231679.8	81098
164942.2	231679.8	81099
165942.2	231679.8	81100
166942.2	231679.8	81101
167942.2	231679.8	81102
168942.2	231679.8	81103
169942.2	231679.8	81104
162942.2	231179.8	81105
163942.2	231179.8	81106
164942.2	231179.8	81107
165942.2	231179.8	81108
166942.2	231179.8	81109
167942.2	231179.8	81110
168942.2	231179.8	81111
169942.2	231179.8	81112
162942.2	230679.8	81113
163942.2	230679.8	81114
164942.2	230679.8	81115
165942.2	230679.8	81116
166942.2	230679.8	81117
167942.2	230679.8	81118
168942.2	230679.8	81119
169942.2	230679.8	81120
162942.2	230179.8	81121
163942.2	230179.8	81122
164942.2	230179.8	81123
165942.2	230179.8	81124
166942.2	230179.8	81125
167942.2	230179.8	81126
168942.2	230179.8	81127
169942.2	230179.8	81128
162942.2	229679.8	81129
163942.2	229679.8	81130
164942.2	229679.8	81131
165942.2	229679.8	81132
166942.2	229679.8	81133
167942.2	229679.8	81134
168942.2	229679.8	81135
169942.2	229679.8	81136
162942.2	229179.8	81137
163942.2	229179.8	81138
164942.2	229179.8	81139
165942.2	229179.8	81140
166942.2	229179.8	81141
167942.2	229179.8	81142
168942.2	229179.8	81143
169942.2	229179.8	81144
162942.2	228679.8	81145
163942.2	228679.8	81146
164942.2	228679.8	81147
165942.2	228679.8	81148
166942.2	228679.8	81149
167942.2	228679.8	81150
168942.2	228679.8	81151
169942.2	228679.8	81152
162942.2	228179.8	81153
163942.2	228179.8	81154
164942.2	228179.8	81155
165942.2	228179.8	81156
166942.2	228179.8	81157
167942.2	228179.8	81158
168942.2	228179.8	81159
169942.2	228179.8	81160
171942.2	237679.8	82002
172942.2	237679.8	82003
173942.2	237679.8	82004
174942.2	237679.8	82005
175942.2	237679.8	82006
176942.2	237679.8	82007
177942.2	237679.8	82008
170942.2	237179.8	82009
171942.2	237179.8	82010
172942.2	237179.8	82011
173942.2	237179.8	82012
174942.2	237179.8	82013
175942.2	237179.8	82014
176942.2	237179.8	82015
177942.2	237179.8	82016
170942.2	236679.8	82017
171942.2	236679.8	82018
172942.2	236679.8	82019
173942.2	236679.8	82020
174942.2	236679.8	82021
175942.2	236679.8	82022
176942.2	236679.8	82023
177942.2	236679.8	82024
170942.2	236179.8	82025
171942.2	236179.8	82026
172942.2	236179.8	82027
173942.2	236179.8	82028
174942.2	236179.8	82029
175942.2	236179.8	82030
176942.2	236179.8	82031
177942.2	236179.8	82032
170942.2	235679.8	82033
171942.2	235679.8	82034
172942.2	235679.8	82035
173942.2	235679.8	82036
174942.2	235679.8	82037
175942.2	235679.8	82038
176942.2	235679.8	82039
170942.2	235179.8	82041
171942.2	235179.8	82042
172942.2	235179.8	82043
173942.2	235179.8	82044
174942.2	235179.8	82045
175942.2	235179.8	82046
176942.2	235179.8	82047
170942.2	234679.8	82049
171942.2	234679.8	82050
172942.2	234679.8	82051
173942.2	234679.8	82052
174942.2	234679.8	82053
175942.2	234679.8	82054
176942.2	234679.8	82055
170942.2	234179.8	82057
171942.2	234179.8	82058
172942.2	234179.8	82059
173942.2	234179.8	82060
174942.2	234179.8	82061
175942.2	234179.8	82062
176942.2	234179.8	82063
177942.2	234179.8	82064
170942.2	233679.8	82065
171942.2	233679.8	82066
172942.2	233679.8	82067
173942.2	233679.8	82068
174942.2	233679.8	82069
175942.2	233679.8	82070
176942.2	233679.8	82071
177942.2	233679.8	82072
170942.2	233179.8	82073
171942.2	233179.8	82074
172942.2	233179.8	82075
173942.2	233179.8	82076
174942.2	233179.8	82077
175942.2	233179.8	82078
176942.2	233179.8	82079
177942.2	233179.8	82080
170942.2	232679.8	82081
171942.2	232679.8	82082
172942.2	232679.8	82083
173942.2	232679.8	82084
174942.2	232679.8	82085
175942.2	232679.8	82086
176942.2	232679.8	82087
177942.2	232679.8	82088
170942.2	232179.8	82089
171942.2	232179.8	82090
172942.2	232179.8	82091
173942.2	232179.8	82092
174942.2	232179.8	82093
175942.2	232179.8	82094
176942.2	232179.8	82095
177942.2	232179.8	82096
170942.2	231679.8	82097
171942.2	231679.8	82098
172942.2	231679.8	82099
173942.2	231679.8	82100
174942.2	231679.8	82101
175942.2	231679.8	82102
176942.2	231679.8	82103
177942.2	231679.8	82104
170942.2	231179.8	82105
171942.2	231179.8	82106
172942.2	231179.8	82107
173942.2	231179.8	82108
174942.2	231179.8	82109
175942.2	231179.8	82110
176942.2	231179.8	82111
177942.2	231179.8	82112
170942.2	230679.8	82113
171942.2	230679.8	82114
172942.2	230679.8	82115
173942.2	230679.8	82116
174942.2	230679.8	82117
175942.2	230679.8	82118
176942.2	230679.8	82119
177942.2	230679.8	82120
170942.2	230179.8	82121
171942.2	230179.8	82122
172942.2	230179.8	82123
173942.2	230179.8	82124
174942.2	230179.8	82125
175942.2	230179.8	82126
176942.2	230179.8	82127
177942.2	230179.8	82128
170942.2	229679.8	82129
171942.2	229679.8	82130
172942.2	229679.8	82131
173942.2	229679.8	82132
174942.2	229679.8	82133
175942.2	229679.8	82134
176942.2	229679.8	82135
177942.2	229679.8	82136
170942.2	229179.8	82137
171942.2	229179.8	82138
172942.2	229179.8	82139
173942.2	229179.8	82140
174942.2	229179.8	82141
175942.2	229179.8	82142
176942.2	229179.8	82143
177942.2	229179.8	82144
170942.2	228679.8	82145
171942.2	228679.8	82146
172942.2	228679.8	82147
173942.2	228679.8	82148
174942.2	228679.8	82149
175942.2	228679.8	82150
176942.2	228679.8	82151
177942.2	228679.8	82152
170942.2	228179.8	82153
171942.2	228179.8	82154
172942.2	228179.8	82155
173942.2	228179.8	82156
174942.2	228179.8	82157
175942.2	228179.8	82158
176942.2	228179.8	82159
177942.2	228179.8	82160
178942.2	237679.8	83001
179942.2	237679.8	83002
180942.2	237679.8	83003
178942.2	237179.8	83009
179942.2	237179.8	83010
180942.2	237179.8	83011
178942.2	236679.8	83017
179942.2	236679.8	83018
180942.2	236679.8	83019
178942.2	236179.8	83025
179942.2	236179.8	83026
180942.2	236179.8	83027
179942.2	235679.8	83034
180942.2	235679.8	83035
181942.2	235179.8	83044
185942.2	234179.8	83064
180942.2	233679.8	83067
181942.2	233679.8	83068
182942.2	233679.8	83069
183942.2	233679.8	83070
185942.2	233679.8	83072
178942.2	233179.8	83073
179942.2	233179.8	83074
180942.2	233179.8	83075
181942.2	233179.8	83076
182942.2	233179.8	83077
183942.2	233179.8	83078
184942.2	233179.8	83079
185942.2	233179.8	83080
178942.2	232679.8	83081
179942.2	232679.8	83082
180942.2	232679.8	83083
181942.2	232679.8	83084
182942.2	232679.8	83085
183942.2	232679.8	83086
184942.2	232679.8	83087
185942.2	232679.8	83088
178942.2	232179.8	83089
179942.2	232179.8	83090
180942.2	232179.8	83091
181942.2	232179.8	83092
182942.2	232179.8	83093
183942.2	232179.8	83094
184942.2	232179.8	83095
185942.2	232179.8	83096
178942.2	231679.8	83097
179942.2	231679.8	83098
180942.2	231679.8	83099
181942.2	231679.8	83100
182942.2	231679.8	83101
183942.2	231679.8	83102
184942.2	231679.8	83103
185942.2	231679.8	83104
178942.2	231179.8	83105
179942.2	231179.8	83106
180942.2	231179.8	83107
181942.2	231179.8	83108
182942.2	231179.8	83109
183942.2	231179.8	83110
184942.2	231179.8	83111
185942.2	231179.8	83112
178942.2	230679.8	83113
179942.2	230679.8	83114
180942.2	230679.8	83115
181942.2	230679.8	83116
182942.2	230679.8	83117
183942.2	230679.8	83118
184942.2	230679.8	83119
185942.2	230679.8	83120
178942.2	230179.8	83121
179942.2	230179.8	83122
180942.2	230179.8	83123
181942.2	230179.8	83124
182942.2	230179.8	83125
183942.2	230179.8	83126
184942.2	230179.8	83127
185942.2	230179.8	83128
178942.2	229679.8	83129
179942.2	229679.8	83130
180942.2	229679.8	83131
181942.2	229679.8	83132
182942.2	229679.8	83133
183942.2	229679.8	83134
184942.2	229679.8	83135
185942.2	229679.8	83136
178942.2	229179.8	83137
179942.2	229179.8	83138
180942.2	229179.8	83139
181942.2	229179.8	83140
182942.2	229179.8	83141
183942.2	229179.8	83142
184942.2	229179.8	83143
185942.2	229179.8	83144
178942.2	228679.8	83145
179942.2	228679.8	83146
180942.2	228679.8	83147
181942.2	228679.8	83148
182942.2	228679.8	83149
183942.2	228679.8	83150
184942.2	228679.8	83151
185942.2	228679.8	83152
178942.2	228179.8	83153
179942.2	228179.8	83154
180942.2	228179.8	83155
181942.2	228179.8	83156
182942.2	228179.8	83157
183942.2	228179.8	83158
184942.2	228179.8	83159
185942.2	228179.8	83160
193942.2	237179.8	84016
188942.2	236679.8	84019
193942.2	236679.8	84024
188942.2	236179.8	84027
192942.2	236179.8	84031
193942.2	236179.8	84032
192942.2	235679.8	84039
193942.2	235679.8	84040
191942.2	235179.8	84046
192942.2	235179.8	84047
193942.2	235179.8	84048
191942.2	234679.8	84054
192942.2	234679.8	84055
193942.2	234679.8	84056
190942.2	234179.8	84061
191942.2	234179.8	84062
192942.2	234179.8	84063
193942.2	234179.8	84064
186942.2	233679.8	84065
190942.2	233679.8	84069
191942.2	233679.8	84070
192942.2	233679.8	84071
193942.2	233679.8	84072
186942.2	233179.8	84073
190942.2	233179.8	84077
191942.2	233179.8	84078
192942.2	233179.8	84079
193942.2	233179.8	84080
186942.2	232679.8	84081
189942.2	232679.8	84084
190942.2	232679.8	84085
191942.2	232679.8	84086
192942.2	232679.8	84087
193942.2	232679.8	84088
186942.2	232179.8	84089
187942.2	232179.8	84090
188942.2	232179.8	84091
189942.2	232179.8	84092
190942.2	232179.8	84093
191942.2	232179.8	84094
192942.2	232179.8	84095
193942.2	232179.8	84096
186942.2	231679.8	84097
187942.2	231679.8	84098
188942.2	231679.8	84099
189942.2	231679.8	84100
190942.2	231679.8	84101
191942.2	231679.8	84102
192942.2	231679.8	84103
193942.2	231679.8	84104
186942.2	231179.8	84105
187942.2	231179.8	84106
188942.2	231179.8	84107
189942.2	231179.8	84108
190942.2	231179.8	84109
191942.2	231179.8	84110
192942.2	231179.8	84111
193942.2	231179.8	84112
186942.2	230679.8	84113
187942.2	230679.8	84114
188942.2	230679.8	84115
189942.2	230679.8	84116
190942.2	230679.8	84117
191942.2	230679.8	84118
192942.2	230679.8	84119
193942.2	230679.8	84120
186942.2	230179.8	84121
187942.2	230179.8	84122
188942.2	230179.8	84123
189942.2	230179.8	84124
190942.2	230179.8	84125
191942.2	230179.8	84126
192942.2	230179.8	84127
193942.2	230179.8	84128
186942.2	229679.8	84129
187942.2	229679.8	84130
188942.2	229679.8	84131
189942.2	229679.8	84132
190942.2	229679.8	84133
191942.2	229679.8	84134
192942.2	229679.8	84135
193942.2	229679.8	84136
186942.2	229179.8	84137
187942.2	229179.8	84138
188942.2	229179.8	84139
189942.2	229179.8	84140
190942.2	229179.8	84141
191942.2	229179.8	84142
192942.2	229179.8	84143
193942.2	229179.8	84144
186942.2	228679.8	84145
187942.2	228679.8	84146
188942.2	228679.8	84147
189942.2	228679.8	84148
190942.2	228679.8	84149
191942.2	228679.8	84150
192942.2	228679.8	84151
193942.2	228679.8	84152
186942.2	228179.8	84153
187942.2	228179.8	84154
188942.2	228179.8	84155
189942.2	228179.8	84156
190942.2	228179.8	84157
191942.2	228179.8	84158
192942.2	228179.8	84159
193942.2	228179.8	84160
162942.2	227679.8	85001
163942.2	227679.8	85002
164942.2	227679.8	85003
165942.2	227679.8	85004
166942.2	227679.8	85005
167942.2	227679.8	85006
168942.2	227679.8	85007
169942.2	227679.8	85008
162942.2	227179.8	85009
163942.2	227179.8	85010
164942.2	227179.8	85011
165942.2	227179.8	85012
166942.2	227179.8	85013
167942.2	227179.8	85014
168942.2	227179.8	85015
169942.2	227179.8	85016
162942.2	226679.8	85017
163942.2	226679.8	85018
164942.2	226679.8	85019
165942.2	226679.8	85020
166942.2	226679.8	85021
167942.2	226679.8	85022
168942.2	226679.8	85023
169942.2	226679.8	85024
162942.2	226179.8	85025
163942.2	226179.8	85026
164942.2	226179.8	85027
165942.2	226179.8	85028
166942.2	226179.8	85029
167942.2	226179.8	85030
168942.2	226179.8	85031
169942.2	226179.8	85032
162942.2	225679.8	85033
163942.2	225679.8	85034
164942.2	225679.8	85035
165942.2	225679.8	85036
166942.2	225679.8	85037
167942.2	225679.8	85038
168942.2	225679.8	85039
169942.2	225679.8	85040
162942.2	225179.8	85041
163942.2	225179.8	85042
164942.2	225179.8	85043
165942.2	225179.8	85044
166942.2	225179.8	85045
167942.2	225179.8	85046
168942.2	225179.8	85047
169942.2	225179.8	85048
162942.2	224679.8	85049
163942.2	224679.8	85050
164942.2	224679.8	85051
165942.2	224679.8	85052
166942.2	224679.8	85053
167942.2	224679.8	85054
168942.2	224679.8	85055
169942.2	224679.8	85056
162942.2	224179.8	85057
163942.2	224179.8	85058
164942.2	224179.8	85059
165942.2	224179.8	85060
166942.2	224179.8	85061
167942.2	224179.8	85062
168942.2	224179.8	85063
169942.2	224179.8	85064
162942.2	223679.8	85065
163942.2	223679.8	85066
