IDPlots	Periode	IDGroup	PlotWeight	StartPeriode	DateDendro	Reeks	Total	Totalrel	Totalcor	Totalrelcor	Max	FS	WL	HL	DW	Maxcor	FScor	WLcor	DWcor	FSrel	WLrel	HLrel	DWrel	FSrelcor	WLrelcor	DWrelcor	StandType	OwnerType	ForestType	ForestAge	Frag	pnv	Paired_1_2	fpnv	fPeriode	fpnvGroup	Weight	Year	Rand	FragInv
163131	2	163131_2	0.94	2	2016	9	23.55	0.261666666666667	20	0.298507462686567	90	10.55	5	6	2	67	10	4	0	0.5275	0.25	0.3	0.0666666666666667	0.625	0.25	0	gemengd loofhout	Public	I	NA	0.5844116	78	FALSE	78	2	Arm Eiken-beukenbos	0.94	2016	Rand	0.4155884
163133	1	163133_1	1	1	1998	8	18	0.189473684210526	11	0.152777777777778	95	8	3	4	3	72	4	2	1	0.4	0.12	0.2	0.1	0.25	0.0952380952380952	0.0666666666666667	naaldhout	Public	I	recent	0.858709	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.141291
163133	2	163133_2	1	2	2015	8	21	0.221052631578947	12	0.166666666666667	95	8	5	4	4	72	4	4	0	0.4	0.2	0.2	0.133333333333333	0.25	0.19047619047619	0	naaldhout	Public	I	recent	0.858709	78	FALSE	78	2	Arm Eiken-beukenbos	1	2015	Volledig in bos	0.141291
163135	1	163135_1	1	1	1998	8	20	0.210526315789474	12	0.166666666666667	95	10	1	5	4	72	6	1	0	0.5	0.04	0.25	0.133333333333333	0.375	0.0476190476190476	0	naaldhout	Public	I	oud	0.5843012	78	TRUE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.4156988
163135	2	163135_1	1	1	2015	8	18	0.189473684210526	11	0.152777777777778	95	8	4	4	2	72	4	3	0	0.4	0.16	0.2	0.0666666666666667	0.25	0.142857142857143	0	naaldhout	Public	I	oud	0.5843012	78	TRUE	78	2	Arm Eiken-beukenbos	1	2015	Volledig in bos	0.4156988
163136	1	163136_1	1	1	1998	8	14	0.155555555555556	8	0.119402985074627	90	5	1	4	4	67	3	1	0	0.333333333333333	0.04	0.2	0.133333333333333	0.272727272727273	0.0476190476190476	0	loofhout	Private	I	recent	0.6598753	79	FALSE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.3401247
163136	2	163136_2	1	2	2015	8	21	0.221052631578947	12	0.166666666666667	95	8	2	6	5	72	4	1	1	0.4	0.08	0.3	0.166666666666667	0.25	0.0476190476190476	0.0666666666666667	loofhout	Private	I	recent	0.6598753	79	FALSE	79	2	Arm Eiken-beukenbos	1	2015	Volledig in bos	0.3401247
163138	1	163138_1	1	1	1998	9	12	0.2	8	0.153846153846154	60	11	1	0	0	52	7	1	0	0.55	0.04	NA	0	0.4375	0.0476190476190476	0	naaldhout	Private	NA	oud	0.6490005	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.3509995
163138	2	163138_2	1	2	2016	9	21	0.233333333333333	16	0.238805970149254	90	9	3	7	2	67	7	2	0	0.45	0.15	0.35	0.0666666666666667	0.4375	0.125	0	gemengd loofhout	Private	I	oud	0.6490005	78	FALSE	78	2	Arm Eiken-beukenbos	1	2016	Volledig in bos	0.3509995
163140	1	163140_1	1	1	1998	9	13	0.216666666666667	9	0.173076923076923	60	11	2	0	0	52	7	2	0	0.55	0.08	NA	0	0.4375	0.0952380952380952	0	naaldhout	Public	NA	recent	0.762889	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.237111
163140	2	163140_2	0.91	2	2016	9	29	0.305263157894737	18	0.25	95	9	8	6	6	72	5	7	0	0.45	0.32	0.3	0.2	0.3125	0.333333333333333	0	naaldhout	Public	I	recent	0.762889	78	FALSE	78	2	Arm Eiken-beukenbos	0.91	2016	Rand	0.237111
163141	1	163141_1	1	1	1998	8	7	0.116666666666667	5	0.0961538461538462	60	6	1	0	0	52	4	1	0	0.3	0.04	NA	0	0.25	0.0476190476190476	0	naaldhout	Public	NA	oud	0.71016	78	TRUE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.28984
163141	2	163141_1	1	1	2015	8	22	0.231578947368421	14	0.194444444444444	95	8	5	7	2	72	4	3	0	0.4	0.2	0.35	0.0666666666666667	0.25	0.142857142857143	0	naaldhout	Public	I	oud	0.71016	78	TRUE	78	2	Arm Eiken-beukenbos	1	2015	Volledig in bos	0.28984
163146	1	163146_1	1	1	1998	9	21	0.221052631578947	11	0.152777777777778	95	8	2	5	6	72	4	2	0	0.4	0.08	0.25	0.2	0.25	0.0952380952380952	0	naaldhout	Private	I	oud	0.8162632	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.1837368
163146	2	163146_2	1	2	2016	9	24	0.252631578947368	15	0.208333333333333	95	9	6	5	4	72	5	5	0	0.45	0.24	0.25	0.133333333333333	0.3125	0.238095238095238	0	naaldhout	Private	I	oud	0.8162632	78	FALSE	78	2	Arm Eiken-beukenbos	1	2016	Volledig in bos	0.1837368
163147	1	163147_1	1	1	1998	9	33	0.347368421052632	25	0.347222222222222	95	15	11	3	4	72	11	11	0	0.75	0.44	0.15	0.133333333333333	0.6875	0.523809523809524	0	loofhout	Public	I	oud	0.7741124	79	FALSE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.2258876
163147	2	163147_2	1	2	2016	9	35	0.368421052631579	27	0.375	95	16	11	5	3	72	12	9	1	0.8	0.44	0.25	0.1	0.75	0.428571428571429	0.0666666666666667	loofhout	Public	I	oud	0.7741124	79	FALSE	79	2	Arm Eiken-beukenbos	1	2016	Volledig in bos	0.2258876
163148	2	163148_2	0.61	2	2016	9	38	0.4	30	0.416666666666667	95	12	11	12	3	72	8	9	1	0.6	0.44	0.6	0.1	0.5	0.428571428571429	0.0666666666666667	loofhout	Public	I	NA	0.5649676	79	FALSE	79	2	Arm Eiken-beukenbos	0.61	2016	Rand	0.4350324
163152	2	163152_2	1	2	2015	8	26	0.273684210526316	20	0.277777777777778	95	10	6	8	2	72	8	4	0	0.5	0.24	0.4	0.0666666666666667	0.5	0.19047619047619	0	gemengd loofhout	Private	I	NA	0.5903077	78	FALSE	78	2	Arm Eiken-beukenbos	1	2015	Volledig in bos	0.4096923
163153	2	163153_2	1	2	2016	9	32	0.336842105263158	24	0.333333333333333	95	13	5	11	3	72	9	3	1	0.65	0.2	0.55	0.1	0.5625	0.142857142857143	0.0666666666666667	gemengd naaldhout	Public	I	recent	0.5571179	78	FALSE	78	2	Arm Eiken-beukenbos	1	2016	Volledig in bos	0.4428821
163158	2	163158_2	1	2	2015	8	24	0.252631578947368	17	0.236111111111111	95	13	2	7	2	72	9	1	0	0.65	0.08	0.35	0.0666666666666667	0.5625	0.0476190476190476	0	loofhout	Public	I	NA	0.3766662	20	FALSE	20	2	Elzenbroekbos	1	2015	Volledig in bos	0.6233338
164003	1	164003_1	1	1	1997	7	26	0.273684210526316	16	0.222222222222222	95	14	2	3	7	72	10	2	1	0.7	0.08	0.15	0.233333333333333	0.625	0.0952380952380952	0.0666666666666667	loofhout	Public	I	recent	NA	78	FALSE	78	1	Arm Eiken-beukenbos	1	1997	Volledig in bos	NA
164006	1	164006_1	1	1	1997	6	21	0.221052631578947	12	0.166666666666667	95	10	3	4	4	72	6	2	0	0.5	0.12	0.2	0.133333333333333	0.375	0.0952380952380952	0	naaldhout	Private	I	recent	0.5773292	78	FALSE	78	1	Arm Eiken-beukenbos	1	1997	Volledig in bos	0.4226708
164006	2	164006_2	1	2	2014	6	23	0.242105263157895	14	0.194444444444444	95	12	3	3	5	72	8	2	1	0.6	0.12	0.15	0.166666666666667	0.5	0.0952380952380952	0.0666666666666667	gemengd naaldhout	Private	I	recent	0.5773292	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.4226708
164010	1	164010_1	1	1	1997	7	12	0.2	8	0.153846153846154	60	10	1	0	1	52	6	1	1	0.5	0.04	NA	0.0666666666666667	0.375	0.0476190476190476	0.0666666666666667	naaldhout	Public	NA	recent	0.4225188	78	FALSE	78	1	Arm Eiken-beukenbos	1	1997	Volledig in bos	0.5774812
164010	2	164010_2	1	2	2014	7	26	0.273684210526316	18	0.25	95	14	5	5	2	72	10	3	0	0.7	0.2	0.25	0.0666666666666667	0.625	0.142857142857143	0	gemengd naaldhout	Public	I	recent	0.4225188	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.5774812
164011	1	164011_1	1	1	1997	7	21	0.35	17	0.326923076923077	60	18	2	0	1	52	14	2	1	0.9	0.08	NA	0.0666666666666667	0.875	0.0952380952380952	0.0666666666666667	gemengd loofhout	Public	NA	recent	0.7891998	78	TRUE	78	1	Arm Eiken-beukenbos	1	1997	Volledig in bos	0.2108002
164011	2	164011_1	1	1	2014	7	26	0.273684210526316	20	0.277777777777778	95	11	5	2	8	72	9	5	4	0.55	0.2	0.1	0.266666666666667	0.5625	0.238095238095238	0.266666666666667	loofhout	Public	I	recent	0.7891998	78	TRUE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.2108002
164018	1	164018_1	1	1	1997	7	17	0.178947368421053	11	0.152777777777778	95	10	1	4	2	72	6	1	0	0.5	0.04	0.2	0.0666666666666667	0.375	0.0476190476190476	0	naaldhout	Public	I	recent	0.6048511	78	FALSE	78	1	Arm Eiken-beukenbos	1	1997	Volledig in bos	0.3951489
164018	2	164018_2	1	2	2014	7	22	0.231578947368421	13	0.180555555555556	95	8	6	4	4	72	4	5	0	0.4	0.24	0.2	0.133333333333333	0.25	0.238095238095238	0	naaldhout	Public	I	recent	0.6048511	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.3951489
164019	2	164019_2	1	2	2014	7	24.86	0.261684210526316	17	0.236111111111111	95	11.86	3	6	4	72	8	3	0	0.593	0.12	0.3	0.133333333333333	0.5	0.142857142857143	0	loofhout	Public	D	recent	0.7079878	20	FALSE	20	2	Elzenbroekbos	1	2014	Volledig in bos	0.2920122
164026	1	164026_1	1	1	1997	7	11	0.183333333333333	7	0.134615384615385	60	10	1	0	0	52	6	1	0	0.5	0.04	NA	0	0.375	0.0476190476190476	0	naaldhout	Public	NA	oud	0.6111913	78	FALSE	78	1	Arm Eiken-beukenbos	1	1997	Volledig in bos	0.3888087
164026	2	164026_2	1	2	2014	7	24	0.252631578947368	15	0.208333333333333	95	10	5	4	5	72	6	4	1	0.5	0.2	0.2	0.166666666666667	0.375	0.19047619047619	0.0666666666666667	naaldhout	Public	I	oud	0.6111913	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.3888087
164027	2	164027_2	0.63	2	2014	7	29	0.305263157894737	21	0.291666666666667	95	12	4	11	2	72	8	2	0	0.6	0.16	0.55	0.0666666666666667	0.5	0.0952380952380952	0	gemengd loofhout	Private	I	recent	0.6278897	20	FALSE	20	2	Elzenbroekbos	0.63	2014	Rand	0.3721103
164043	1	164043_1	1	1	1998	7	11	0.183333333333333	7	0.134615384615385	60	8	3	0	0	52	4	3	0	0.4	0.12	NA	0	0.25	0.142857142857143	0	naaldhout	Public	NA	NA	NA	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	NA
164044	1	164044_1	1	1	1998	7	9	0.15	5	0.0961538461538462	60	8	1	0	0	52	4	1	0	0.4	0.04	NA	0	0.25	0.0476190476190476	0	naaldhout	Public	NA	recent	0.5194148	78	TRUE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.4805852
164044	2	164044_1	1	1	2014	7	24	0.252631578947368	14	0.194444444444444	95	10	4	5	5	72	6	2	1	0.5	0.16	0.25	0.166666666666667	0.375	0.0952380952380952	0.0666666666666667	naaldhout	Public	I	recent	0.5194148	78	TRUE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.4805852
164051	1	164051_1	1	1	1998	7	12	0.15	8	0.111111111111111	80	8	1	3	0	72	4	1	0	0.4	0.04	0.15	0	0.25	0.0476190476190476	0	naaldhout	Private	I	oud	0.6178005	78	TRUE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.3821995
164051	2	164051_1	1	1	2014	7	19	0.2	14	0.194444444444444	95	8	3	6	2	72	6	2	0	0.4	0.12	0.3	0.0666666666666667	0.375	0.0952380952380952	0	naaldhout	Public	I	oud	0.6178005	78	TRUE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.3821995
164052	1	164052_1	1	1	1998	7	15	0.157894736842105	8	0.111111111111111	95	6	2	3	4	72	4	1	0	0.3	0.08	0.15	0.133333333333333	0.25	0.0476190476190476	0	naaldhout	Public	I	recent	0.6566823	78	TRUE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.3433177
164052	2	164052_1	1	1	2014	7	17	0.178947368421053	11	0.152777777777778	95	6	4	5	2	72	4	2	0	0.3	0.16	0.25	0.0666666666666667	0.25	0.0952380952380952	0	naaldhout	Public	I	recent	0.6566823	78	TRUE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.3433177
164055	1	164055_1	1	1	1998	6	24	0.252631578947368	14	0.194444444444444	95	13	4	1	6	72	9	4	0	0.65	0.16	0.05	0.2	0.5625	0.19047619047619	0	gemengd naaldhout	Private	I	recent	0.6217134	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.3782866
164055	2	164055_2	1	2	2014	6	24	0.252631578947368	18	0.25	95	12	5	3	4	72	8	5	2	0.6	0.2	0.15	0.133333333333333	0.5	0.238095238095238	0.133333333333333	gemengd naaldhout	Private	I	recent	0.6217134	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.3782866
164060	1	164060_1	1	1	1998	7	11	0.183333333333333	6	0.115384615384615	60	9	2	0	0	52	5	1	0	0.45	0.08	NA	0	0.3125	0.0476190476190476	0	naaldhout	Private	NA	recent	0.8185358	78	TRUE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.1814642
164060	2	164060_1	1	1	2014	7	22	0.231578947368421	15	0.208333333333333	95	10	5	5	2	72	6	4	0	0.5	0.2	0.25	0.0666666666666667	0.375	0.19047619047619	0	naaldhout	Private	I	recent	0.8185358	78	TRUE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.1814642
164061	1	164061_1	1	1	1998	6	20	0.333333333333333	15	0.288461538461538	60	17	3	0	0	52	13	2	0	0.85	0.12	NA	0	0.8125	0.0952380952380952	0	loofhout	Public	NA	recent	0.6828278	69	FALSE	69	1	Eiken-beukenbos	1	1998	Volledig in bos	0.3171722
164061	2	164061_2	0.85	2	2014	6	27	0.284210526315789	18	0.25	95	12	6	5	4	72	8	5	0	0.6	0.24	0.25	0.133333333333333	0.5	0.238095238095238	0	loofhout	Public	E	recent	0.6828278	69	FALSE	69	2	Eiken-beukenbos	0.85	2014	Rand	0.3171722
164068	1	164068_1	1	1	1998	7	30	0.315789473684211	22	0.305555555555556	95	17	5	4	4	72	13	5	0	0.85	0.2	0.2	0.133333333333333	0.8125	0.238095238095238	0	gemengd naaldhout	Private	I	recent	0.8394452	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.1605548
164068	2	164068_2	1	2	2014	7	20	0.210526315789474	12	0.166666666666667	95	8	5	5	2	72	4	3	0	0.4	0.2	0.25	0.0666666666666667	0.25	0.142857142857143	0	naaldhout	Private	I	recent	0.8394452	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.1605548
164069	2	164069_2	1	2	2014	6	28	0.294736842105263	21	0.291666666666667	95	10	5	7	6	72	8	4	2	0.5	0.2	0.35	0.2	0.5	0.19047619047619	0.133333333333333	gemengd loofhout	Public	I	NA	0.8113714	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.1886286
164076	1	164076_1	1	1	1998	7	13	0.216666666666667	8	0.153846153846154	60	10	3	0	0	52	6	2	0	0.5	0.12	NA	0	0.375	0.0952380952380952	0	naaldhout	Private	NA	recent	0.8457733	78	TRUE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.1542267
164076	2	164076_1	1	1	2014	7	21	0.221052631578947	13	0.180555555555556	95	10	4	3	4	72	6	4	0	0.5	0.16	0.15	0.133333333333333	0.375	0.19047619047619	0	naaldhout	Private	I	recent	0.8457733	78	TRUE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.1542267
164083	1	164083_1	1	1	1998	7	19	0.2	12	0.166666666666667	95	8	2	7	2	72	4	1	0	0.4	0.08	0.35	0.0666666666666667	0.25	0.0476190476190476	0	naaldhout	Private	I	recent	0.7565669	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.2434331
164083	2	164083_2	1	2	2014	7	18	0.189473684210526	11	0.152777777777778	95	8	5	3	2	72	4	4	0	0.4	0.2	0.15	0.0666666666666667	0.25	0.19047619047619	0	naaldhout	Private	I	recent	0.7565669	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.2434331
164087	2	164087_2	0.8	2	2014	6	23	0.242105263157895	16	0.222222222222222	95	12	4	5	2	72	8	3	0	0.6	0.16	0.25	0.0666666666666667	0.5	0.142857142857143	0	loofhout	Private	D	NA	0.490518	79	FALSE	79	2	Arm Eiken-beukenbos	0.8	2014	Rand	0.509482
164088	1	164088_1	1	1	1998	6	15	0.157894736842105	11	0.152777777777778	95	8	1	4	2	72	6	1	0	0.4	0.04	0.2	0.0666666666666667	0.375	0.0476190476190476	0	naaldhout	Private	J	recent	0.8266054	78	TRUE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.1733946
164088	2	164088_1	1	1	2014	6	19	0.2	12	0.166666666666667	95	8	3	4	4	72	6	2	0	0.4	0.12	0.2	0.133333333333333	0.375	0.0952380952380952	0	naaldhout	Private	I	recent	0.8266054	78	TRUE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.1733946
164089	1	164089_1	1	1	1998	7	15	0.25	10	0.192307692307692	60	10	4	0	1	52	6	3	1	0.5	0.16	NA	0.0666666666666667	0.375	0.142857142857143	0.0666666666666667	naaldhout	Private	NA	recent	0.8949605	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.1050395
164089	2	164089_2	1	2	2014	7	25	0.263157894736842	14	0.194444444444444	95	9	6	4	6	72	5	5	0	0.45	0.24	0.2	0.2	0.3125	0.238095238095238	0	naaldhout	Private	I	recent	0.8949605	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.1050395
164097	1	164097_1	1	1	1999	7	24	0.252631578947368	15	0.208333333333333	95	10	1	6	7	72	6	0	3	0.5	0.04	0.3	0.233333333333333	0.375	0	0.2	naaldhout	Public	I	recent	0.7526718	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.2473282
164097	2	164097_2	1	2	2014	7	18	0.189473684210526	11	0.152777777777778	95	8	4	4	2	72	4	3	0	0.4	0.16	0.2	0.0666666666666667	0.25	0.142857142857143	0	naaldhout	Public	I	recent	0.7526718	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.2473282
164098	1	164098_1	1	1	1998	7	19	0.2	12	0.166666666666667	95	9	4	4	2	72	5	3	0	0.45	0.16	0.2	0.0666666666666667	0.3125	0.142857142857143	0	naaldhout	Private	I	oud	NA	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	NA
164105	1	164105_1	1	1	1998	7	12	0.2	8	0.153846153846154	60	10	2	0	0	52	6	2	0	0.5	0.08	NA	0	0.375	0.0952380952380952	0	naaldhout	Public	NA	recent	0.8486931	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.1513069
164105	2	164105_2	1	2	2014	7	30	0.315789473684211	21	0.291666666666667	95	8	8	10	4	72	4	7	0	0.4	0.32	0.5	0.133333333333333	0.25	0.333333333333333	0	naaldhout	Public	I	recent	0.8486931	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.1513069
164106	1	164106_1	1	1	1998	7	15	0.25	10	0.192307692307692	60	11	4	0	0	52	7	3	0	0.55	0.16	NA	0	0.4375	0.142857142857143	0	naaldhout	Public	NA	recent	0.696385	78	TRUE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.303615
164106	2	164106_1	1	1	2014	7	24	0.252631578947368	17	0.236111111111111	95	13	6	2	3	72	9	5	1	0.65	0.24	0.1	0.1	0.5625	0.238095238095238	0.0666666666666667	naaldhout	Private	I	recent	0.696385	78	TRUE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.303615
164113	2	164113_2	1	2	2014	7	28	0.294736842105263	23	0.319444444444444	95	12	9	5	2	72	10	8	0	0.6	0.36	0.25	0.0666666666666667	0.625	0.380952380952381	0	loofhout	Private	I	NA	0.668216	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.331784
164114	1	164114_1	1	1	1998	7	22	0.231578947368421	11	0.152777777777778	95	8	3	5	6	72	4	2	0	0.4	0.12	0.25	0.2	0.25	0.0952380952380952	0	naaldhout	Private	I	recent	0.5779144	79	FALSE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.4220856
164114	2	164114_2	0.76	2	2014	7	16	0.168421052631579	9	0.125	95	8	3	3	2	72	4	2	0	0.4	0.12	0.15	0.0666666666666667	0.25	0.0952380952380952	0	naaldhout	Private	I	recent	0.5779144	79	FALSE	79	2	Arm Eiken-beukenbos	0.76	2014	Rand	0.4220856
164124	2	164124_2	0.77	2	2015	7	20	0.210526315789474	15	0.208333333333333	95	6	3	8	3	72	4	2	1	0.3	0.12	0.4	0.1	0.25	0.0952380952380952	0.0666666666666667	loofhout	Private	C	recent	0.6136404	20	FALSE	20	2	Elzenbroekbos	0.77	2015	Rand	0.3863596
164126	2	164126_2	0.52	2	2014	6	31	0.326315789473684	24	0.333333333333333	95	12	6	10	3	72	8	5	1	0.6	0.24	0.5	0.1	0.5	0.238095238095238	0.0666666666666667	loofhout	Private	B	NA	0.409466	79	FALSE	79	2	Arm Eiken-beukenbos	0.52	2014	Rand	0.590534
164141	1	164141_1	1	1	1998	6	18	0.3	14	0.269230769230769	60	13	5	0	0	52	9	5	0	0.65	0.2	NA	0	0.5625	0.238095238095238	0	loofhout	Private	NA	recent	0.414973	20	TRUE	20	1	Elzenbroekbos	1	1998	Volledig in bos	0.585027
164141	2	164141_1	1	1	2014	6	32	0.336842105263158	26	0.361111111111111	95	14	9	3	6	72	10	9	4	0.7	0.36	0.15	0.2	0.625	0.428571428571429	0.266666666666667	loofhout	Private	D	recent	0.414973	20	TRUE	20	2	Elzenbroekbos	1	2014	Volledig in bos	0.585027
164145	1	164145_1	1	1	1998	7	15	0.157894736842105	10	0.138888888888889	95	8	2	3	2	72	6	1	0	0.4	0.08	0.15	0.0666666666666667	0.375	0.0476190476190476	0	loofhout	Private	J	NA	NA	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	NA
165005	1	165005_1	1	1	1999	2	5	0.072463768115942	3	0.06	69	3	0	0	2	50	3	0	0	0.272727272727273	0	0	0.0666666666666667	0.272727272727273	0	0	naaldhout	Private	NA	recent	0.4170061	69	TRUE	69	1	Eiken-beukenbos	1	1999	Volledig in bos	0.5829939
165005	2	165005_1	1	1	2011	2	16.2	0.170526315789474	13	0.180555555555556	95	7.2	2	4	3	72	8	0	1	0.36	0.08	0.2	0.1	0.5	0	0.0666666666666667	naaldhout	Private	I	recent	0.4170061	69	TRUE	69	2	Eiken-beukenbos	1	2011	Volledig in bos	0.5829939
165015	2	165015_2	0.9	2	2011	2	21	0.221052631578947	15	0.208333333333333	95	12	1	6	2	72	8	1	0	0.6	0.04	0.3	0.0666666666666667	0.5	0.0476190476190476	0	loofhout	Private	B	recent	0.5426768	40	FALSE	40	2	Elzen-vogelkersbos	0.9	2011	Rand	0.4573232
165043	2	165043_2	1	2	2011	3	21	0.477272727272727	15	0.416666666666667	44	12	2	7	0	36	8	0	0	0.6	0.5	0.35	NA	0.5	NA	NA	loofhout	Private	I	NA	0.5163287	68	FALSE	68	2	Eiken-beukenbos	1	2011	Volledig in bos	0.4836713
165046	1	165046_1	1	1	1999	2	16	0.266666666666667	11	0.211538461538462	60	14	2	0	0	52	10	1	0	0.7	0.08	NA	0	0.625	0.0476190476190476	0	loofhout	Private	NA	recent	0.5575124	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.4424876
165046	2	165046_2	1	2	2011	2	21	0.221052631578947	16	0.222222222222222	95	10	4	5	2	72	8	3	0	0.5	0.16	0.25	0.0666666666666667	0.5	0.142857142857143	0	loofhout	Private	J	recent	0.5575124	79	FALSE	79	2	Arm Eiken-beukenbos	1	2011	Volledig in bos	0.4424876
165051	2	165051_2	0.45	2	2012	3	27	0.284210526315789	20	0.277777777777778	95	12	5	6	4	72	10	4	0	0.6	0.2	0.3	0.133333333333333	0.625	0.19047619047619	0	loofhout	Private	B	NA	0.4165176	40	FALSE	40	2	Elzen-vogelkersbos	0.45	2012	Rand	0.5834824
165053	1	165053_1	1	1	1999	2	22	0.231578947368421	14	0.194444444444444	95	12	4	1	5	72	8	4	1	0.6	0.16	0.05	0.166666666666667	0.5	0.19047619047619	0.0666666666666667	loofhout	Private	I	recent	NA	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	NA
165055	2	165055_2	0.66	2	2011	2	29	0.305263157894737	23	0.319444444444444	95	14	7	6	2	72	12	5	0	0.7	0.28	0.3	0.0666666666666667	0.75	0.238095238095238	0	loofhout	Private	I	NA	0.4537392	69	FALSE	69	2	Eiken-beukenbos	0.66	2011	Rand	0.5462608
165059	2	165059_2	0.93	2	2012	3	24.7	0.26	17	0.236111111111111	95	8.7	9	5	2	72	4	8	0	0.435	0.36	0.25	0.0666666666666667	0.25	0.380952380952381	0	loofhout	Private	I	recent	0.6739184	79	FALSE	79	2	Arm Eiken-beukenbos	0.93	2012	Rand	0.3260816
165062	1	165062_1	1	1	1999	2	18	0.3	14	0.269230769230769	60	14	3	0	1	52	10	3	1	0.7	0.12	NA	0.0666666666666667	0.625	0.142857142857143	0.0666666666666667	loofhout	Public	NA	recent	0.4434391	69	FALSE	69	1	Eiken-beukenbos	1	1999	Volledig in bos	0.5565609
165062	2	165062_2	1	2	2011	2	21.38	0.225052631578947	10	0.138888888888889	95	6.38	4	6	5	72	0	3	1	0.319	0.16	0.3	0.166666666666667	0	0.142857142857143	0.0666666666666667	loofhout	Public	I	recent	0.4434391	69	FALSE	69	2	Eiken-beukenbos	1	2011	Volledig in bos	0.5565609
165092	2	165092_2	1	2	2012	3	27	0.284210526315789	21	0.291666666666667	95	10	8	7	2	72	6	8	0	0.5	0.32	0.35	0.0666666666666667	0.375	0.380952380952381	0	loofhout	Private	C	recent	0.3439681	40	FALSE	40	2	Elzen-vogelkersbos	1	2012	Volledig in bos	0.6560319
165116	1	165116_1	1	1	1999	3	21	0.221052631578947	17	0.236111111111111	95	12	1	6	2	72	10	1	0	0.6	0.04	0.3	0.0666666666666667	0.625	0.0476190476190476	0	loofhout	Private	D	recent	0.5307079	69	FALSE	69	1	Eiken-beukenbos	1	1999	Volledig in bos	0.4692921
165116	2	165116_2	1	2	2011	3	29	0.305263157894737	22	0.305555555555556	95	12	10	4	3	72	8	9	1	0.6	0.4	0.2	0.1	0.5	0.428571428571429	0.0666666666666667	loofhout	Public	E	recent	0.5307079	69	FALSE	69	2	Eiken-beukenbos	1	2011	Volledig in bos	0.4692921
